



,,[60]




,[78], 13,17






,[79], 13,17






,[80], 12,17






,[81], 99,99






,[82], 99,99






,[83], 99,99






,[84], 99,99






,[85], 99,99






,[86], 99,99






,[87], 3,10






,[88], 6,10






,[89], 99,99






,[90], 99,99






,[91], 11,16






,[92], 10,12






,[93], 13,17






,[94], 10,16






,[95], 99,99






,[96], 6,22






,[97], 7,15






,[98], 6,19






,[99], 8,16






,[100], 7,15






,[101], 14,15






,[102], 8,18






,[103], 7,13






,[104], 5,12






,[105], 99,99






,[106], 99,99






,[107], 7,17






,[108], 99,99






,[109], 99,99






,[110], 99,99






,[111], 99,99






,[112], 99,99






,[113], 10,12






,[114], 99,99






,[115], 99,99






,[116], 23,23






,[117], 99,99






,[118], 8,19






,[119], 14,15






,[120], 6,7






,[121], 5,13






,[122], 99,99






,[123], 10,17






,[124], 6,17






,[125], 99,99






,[126], 10,17






,[127], 10,20






,[128], 5,18






,[129], 6,20






,[130], 9,17






,[131], 6,12






,[132], 13,20






,[133], 5,14






,[134], 9,17






,[135], 7,11






,[136], 14,14






,[137], 13,18






,[138], 99,99






,[139], 99,99






,[140], 99,99






,[141], 6,16






,[142], 99,99






,[143], 99,99






,[144], 7,12






,[145], 9,15






,[146], 10,25






,[147], 99,99






,[148], 99,99






,[149], 10,20






,[150], 4,17






,[151], 99,99






,[152], 6,15






,[153], 5,15






,[154], 9,12






,[155], 10,15






,[156], 6,14






,[157], 99,99






,[158], 13,19






,[159], 13,18






,[160], 9,22






,[161], 6,13






,[162], 10,18






,[163], 99,99






,[164], 14,16






,[165], 11,17






,[166], 6,17






,[167], 6,14






,[168], 9,12






,[169], 11,19






,[170], 13,15






,[171], 99,99






,[172], 10,20






,[173], 5,21






,[174], 99,99






,[175], 99,99






,[176], 12,13






,[177], 17,17






,[178], 10,19






,[179], 7,17






,[180], 9,18






,[181], 99,99






,[182], 7,14






,[183], 7,15






,[184], 5,17






,[185], 10,14






,[186], 13,17






,[187], 99,99






,[188], 12,13






,[189], 12,17






,[190], 10,17






,[191], 10,14






,[192], 11,23






,[193], 11,18






,[194], 13,15






,[195], 10,12






,[196], 99,99






,[197], 12,15






,[198], 7,13






,[199], 7,13






,[200], 99,99






,[201], 99,99






,[202], 13,17






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 13,16






,[207], 99,99






,[208], 6,11






,[209], 99,99






,[210], 16,17






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 12,13






,[215], 9,12






,[216], 11,19






,[217], 8,16






,[218], 7,13






,[219], 10,13






,[220], 13,13






,[221], 10,16






,[222], 99,99






,[223], 11,15






,[224], 9,18






,[225], 8,17






,[226], 11,18






,[227], 12,18






,[228], 15,17






,[229], 6,19






,[230], 5,18






,[231], 8,12






,[232], 12,15






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 8,13






,[247], 9,16






,[248], 18,18






,[249], 4,13






,[250], 6,14






,[251], 99,99






,[252], 99,99






,[253], 8,14






,[254], 14,18






,[255], 12,21






,[256], 12,15






,[257], 8,14






,[258], 10,17






,[259], 12,20






,[260], 10,17






,[261], 11,14






,[262], 9,19






,[263], 10,15






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 2,4






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 5,12






,[280], 10,14






,[281], 14,17






,[282], 11,12






,[283], 4,10






,[284], 7,10






,[285], 9,15






,[286], 10,17






,[287], 14,14






,[288], 7,17






,[289], 7,13






,[290], 13,15






,[291], 6,13






,[292], 13,13






,[293], 99,99






,[294], 9,14






,[295], 11,11






,[296], 99,99






,[297], 99,99






,[298], 10,10






,[299], 0,1






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 14,15






,[313], 7,15






,[314], 11,15






,[315], 4,10






,[316], 9,17






,[317], 10,12






,[318], 12,16






,[319], 11,20






,[320], 99,99






,[321], 8,17






,[322], 10,18






,[323], 11,15






,[324], 8,17






,[325], 12,17






,[326], 11,17






,[327], 10,17






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 3,4






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 1,2






,[343], 99,99






,[344], 99,99






,[345], 8,13






,[346], 7,12






,[347], 8,9






,[348], 7,13






,[349], 8,14






,[350], 8,15






,[351], 99,99






,[352], 11,15






,[353], 11,18






,[354], 10,18






,[355], 11,21






,[356], 99,99






,[357], 9,15






,[358], 99,99






,[359], 12,14






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 8,14






,[377], 11,14






,[378], 9,10






,[379], 12,12






,[380], 6,11






,[381], 11,16






,[382], 8,17






,[383], 14,18






,[384], 12,17






,[385], 11,16






,[386], 8,16






,[387], 7,15






,[388], 7,19






,[389], 9,15






,[390], 10,18






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 13,15






,[409], 11,15






,[410], 11,14






,[411], 9,16






,[412], 14,18






,[413], 13,14






,[414], 8,14






,[415], 8,12






,[416], 9,11






,[417], 7,14






,[418], 12,20






,[419], 12,21






,[420], 12,18






,[421], 11,15






,[422], 7,17






,[423], 11,16






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 3,3






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 10,12






,[441], 99,99






,[442], 13,14






,[443], 8,10






,[444], 10,10






,[445], 99,99






,[446], 7,12






,[447], 99,99






,[448], 13,16






,[449], 18,18






,[450], 99,99






,[451], 99,99






,[452], 7,15






,[453], 11,14






,[454], 6,12






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 0,0






,[463], 10,11






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 11,13






,[473], 11,14






,[474], 99,99






,[475], 10,13






,[476], 5,15






,[477], 99,99






,[478], 8,12






,[479], 99,99






,[480], 99,99






,[481], 9,12






,[482], 10,11






,[483], 8,14






,[484], 5,12






,[485], 6,13






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 5,5






,[492], 99,99






,[493], 99,99






,[494], 1,1






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 9,11






,[505], 6,15






,[506], 6,10






,[507], 11,16






,[508], 99,99






,[509], 9,15






,[510], 99,99






,[511], 4,10






,[512], 99,99






,[513], 5,8






,[514], 10,12






,[515], 7,11






,[516], 13,16






,[517], 99,99






,[518], 11,13






,[519], 9,10






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 6,6






,[524], 99,99






,[525], 99,99






,[526], 3,3






,[527], 9,14






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 11,14






,[537], 11,11






,[538], 13,15






,[539], 8,14






,[540], 9,12






,[541], 5,8






,[542], 8,8






,[543], 6,9






,[544], 7,8






,[545], 7,9






,[546], 99,99






,[547], 99,99






,[548], 15,18






,[549], 6,9






,[550], 12,13






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 6,8






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 4,5






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 10,14






,[568], 99,99






,[569], 99,99






,[570], 12,16






,[571], 11,15






,[572], 11,12






,[573], 9,10






,[574], 5,7






,[575], 4,5






,[576], 6,9






,[577], 99,99






,[578], 14,16






,[579], 15,15






,[580], 99,99






,[581], 99,99






,[582], 8,13






,[583], 99,99






,[584], 14,21






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 10,12






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 11,11






,[602], 7,18






,[603], 10,14






,[604], 10,10






,[605], 7,9






,[606], 5,9






,[607], 4,4






,[608], 4,5






,[609], 5,7






,[610], 10,11






,[611], 6,7






,[612], 13,16






,[613], 11,20






,[614], 99,99






,[615], 11,20






,[616], 99,99






,[617], 99,99






,[618], 11,17






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 3,5






,[624], 3,4






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 11,15






,[631], 11,18






,[632], 7,13






,[633], 99,99






,[634], 4,13






,[635], 10,13






,[636], 99,99






,[637], 99,99






,[638], 7,9






,[639], 2,5






,[640], 4,5






,[641], 99,99






,[642], 99,99






,[643], 14,14






,[644], 8,17






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 13,16






,[649], 13,14






,[650], 15,17






,[651], 99,99






,[652], 13,13






,[653], 99,99






,[654], 0,2






,[655], 99,99






,[656], 5,7






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 13,16






,[662], 11,16






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 10,13






,[667], 99,99






,[668], 9,11






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 12,15






,[676], 99,99






,[677], 12,15






,[678], 12,16






,[679], 5,15






,[680], 14,16






,[681], 11,16






,[682], 10,13






,[683], 99,99






,[684], 99,99






,[685], 1,2






,[686], 99,99






,[687], 1,4






,[688], 1,2






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 11,18






,[696], 9,11






,[697], 13,13






,[698], 99,99






,[699], 5,8






,[700], 10,13






,[701], 6,9






,[702], 6,6






,[703], 99,99






,[704], 7,7






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 12,19






,[709], 99,99






,[710], 7,14






,[711], 17,17






,[712], 99,99






,[713], 8,10






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 3,5






,[719], 1,1






,[720], 1,1






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 8,9






,[726], 5,11






,[727], 8,10






,[728], 10,17






,[729], 99,99






,[730], 11,16






,[731], 3,17






,[732], 12,13






,[733], 2,2






,[734], 99,99






,[735], 6,7






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 5,10






,[741], 12,16






,[742], 11,14






,[743], 13,15






,[744], 15,16






,[745], 8,9






,[746], 1,1






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 8,9






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 6,13






,[758], 8,11






,[759], 9,17






,[760], 10,17






,[761], 9,12






,[762], 99,99






,[763], 9,11






,[764], 10,14






,[765], 12,14






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 14,23






,[773], 13,16






,[774], 8,14






,[775], 6,14






,[776], 11,18






,[777], 11,18






,[778], 99,99






,[779], 5,8






,[780], 7,8






,[781], 99,99






,[782], 99,99






,[783], 7,8






,[784], 99,99






,[785], 5,6






,[786], 99,99






,[787], 1,2






,[788], 7,7






,[789], 9,17






,[790], 10,20






,[791], 15,18






,[792], 8,20






,[793], 10,12






,[794], 6,9






,[795], 99,99






,[796], 8,14






,[797], 4,9






,[798], 99,99






,[799], 99,99






,[800], 6,7






,[801], 4,5






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 14,16






,[806], 11,12






,[807], 6,11






,[808], 10,21






,[809], 11,21






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 9,9






,[816], 3,5






,[817], 1,2






,[818], 2,4






,[819], 1,1






,[820], 4,20






,[821], 7,18






,[822], 8,21






,[823], 9,19






,[824], 7,20






,[825], 11,15






,[826], 4,6






,[827], 6,9






,[828], 99,99






,[829], 99,99






,[830], 5,7






,[831], 99,99






,[832], 1,3






,[833], 3,4






,[834], 99,99






,[835], 6,11






,[836], 6,8






,[837], 7,16






,[838], 8,15






,[839], 13,16






,[840], 11,20






,[841], 6,17






,[842], 8,14






,[843], 99,99






,[844], 5,6






,[845], 99,99






,[846], 99,99






,[847], 2,6






,[848], 99,99






,[849], 99,99






,[850], 2,5






,[851], 6,13






,[852], 6,24






,[853], 7,19






,[854], 10,16






,[855], 7,17






,[856], 8,15






,[857], 5,9






,[858], 99,99






,[859], 99,99






,[860], 7,8






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 99,99






,[866], 1,2






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 14,15






,[871], 99,99






,[872], 11,20






,[873], 5,20






,[874], 8,12






,[875], 13,16






,[876], 99,99






,[877], 8,11






,[878], 9,14






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 9,19






,[884], 9,13






,[885], 5,17






,[886], 5,16






,[887], 14,20






,[888], 99,99






,[889], 10,12






,[890], 99,99






,[891], 12,14






,[892], 6,6






,[893], 99,99






,[894], 99,99






,[895], 4,4






,[896], 6,7






,[897], 4,5






,[898], 9,10






,[899], 99,99






,[900], 12,13






,[901], 12,12






,[902], 8,16






,[903], 99,99






,[904], 8,15






,[905], 8,16






,[906], 6,17






,[907], 14,16






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 6,15






,[917], 4,21






,[918], 4,22






,[919], 13,15






,[920], 8,9






,[921], 11,13






,[922], 9,10






,[923], 8,9






,[924], 2,4






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 99,99






