



,,[80]



,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 13,21






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 10,23






,[284], 99,99






,[285], 20,23






,[286], 17,26






,[287], 99,99






,[288], 99,99






,[289], 17,25






,[290], 18,23






,[291], 20,27






,[292], 99,99






,[293], 99,99






,[294], 99,99






,[295], 11,17






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 99,99






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 16,21






,[312], 99,99






,[313], 99,99






,[314], 99,99






,[315], 7,18






,[316], 99,99






,[317], 99,99






,[318], 99,99






,[319], 20,26






,[320], 99,99






,[321], 13,24






,[322], 20,28






,[323], 19,24






,[324], 99,99






,[325], 19,25






,[326], 17,22






,[327], 99,99






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 4,7






,[343], 13,21






,[344], 99,99






,[345], 99,99






,[346], 22,22






,[347], 14,18






,[348], 99,99






,[349], 99,99






,[350], 99,99






,[351], 99,99






,[352], 99,99






,[353], 99,99






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 12,21






,[358], 99,99






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 4,6






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 10,20






,[378], 13,19






,[379], 99,99






,[380], 14,21






,[381], 99,99






,[382], 16,23






,[383], 20,24






,[384], 99,99






,[385], 16,23






,[386], 15,25






,[387], 99,99






,[388], 99,99






,[389], 14,21






,[390], 17,27






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 5,5






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 10,19






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 13,21






,[415], 99,99






,[416], 20,21






,[417], 13,24






,[418], 99,99






,[419], 14,25






,[420], 99,99






,[421], 99,99






,[422], 25,25






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 4,5






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 13,22






,[443], 16,18






,[444], 14,18






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 16,20






,[452], 15,22






,[453], 99,99






,[454], 99,99






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 17,20






,[464], 10,11






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 20,21






,[473], 19,20






,[474], 99,99






,[475], 99,99






,[476], 13,25






,[477], 15,19






,[478], 11,18






,[479], 11,14






,[480], 19,19






,[481], 99,99






,[482], 15,20






,[483], 22,24






,[484], 99,99






,[485], 19,24






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 5,7






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 12,20






,[506], 99,99






,[507], 15,19






,[508], 99,99






,[509], 14,21






,[510], 99,99






,[511], 99,99






,[512], 16,19






,[513], 17,17






,[514], 19,21






,[515], 16,21






,[516], 14,26






,[517], 11,19






,[518], 16,21






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 5,5






,[527], 11,21






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 13,19






,[537], 99,99






,[538], 13,24






,[539], 18,24






,[540], 13,15






,[541], 99,99






,[542], 10,17






,[543], 9,12






,[544], 12,13






,[545], 99,99






,[546], 99,99






,[547], 16,20






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 16,18






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 15,20






,[571], 15,21






,[572], 16,20






,[573], 13,14






,[574], 99,99






,[575], 8,13






,[576], 11,17






,[577], 99,99






,[578], 18,18






,[579], 99,99






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 15,16






,[584], 23,25






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 11,16






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 15,24






,[603], 16,21






,[604], 14,17






,[605], 16,18






,[606], 8,12






,[607], 7,9






,[608], 10,14






,[609], 13,15






,[610], 99,99






,[611], 8,16






,[612], 19,21






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 7,7






,[623], 13,15






,[624], 6,8






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 20,24






,[631], 24,24






,[632], 99,99






,[633], 14,20






,[634], 99,99






,[635], 18,19






,[636], 12,17






,[637], 13,15






,[638], 99,99






,[639], 99,99






,[640], 7,14






,[641], 99,99






,[642], 17,18






,[643], 22,22






,[644], 20,22






,[645], 15,17






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 7,9






,[656], 10,10






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 12,18






,[669], 99,99






,[670], 99,99






,[671], 12,13






,[672], 8,12






,[673], 99,99






,[674], 9,11






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 14,25






,[681], 15,24






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 5,10






,[686], 99,99






,[687], 6,10






,[688], 5,7






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 17,25






,[696], 99,99






,[697], 99,99






,[698], 18,19






,[699], 9,17






,[700], 12,19






,[701], 17,18






,[702], 7,14






,[703], 7,12






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 14,20






,[710], 13,22






,[711], 12,23






,[712], 99,99






,[713], 18,20






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 7,8






,[719], 9,10






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 11,15






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 14,26






,[732], 99,99






,[733], 9,11






,[734], 8,10






,[735], 9,12






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 12,24






,[741], 14,24






,[742], 99,99






,[743], 19,23






,[744], 99,99






,[745], 99,99






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 8,9






,[756], 99,99






,[757], 19,23






,[758], 13,16






,[759], 18,23






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 13,19






,[764], 99,99






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 7,8






,[770], 14,14






,[771], 99,99






,[772], 99,99






,[773], 99,99






,[774], 8,17






,[775], 99,99






,[776], 12,25






,[777], 99,99






,[778], 99,99






,[779], 99,99






,[780], 11,14






,[781], 99,99






,[782], 99,99






,[783], 7,10






,[784], 99,99






,[785], 10,10






,[786], 99,99






,[787], 3,6






,[788], 10,14






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 11,14






,[795], 99,99






,[796], 99,99






,[797], 9,14






,[798], 99,99






,[799], 99,99






,[800], 10,11






,[801], 7,8






,[802], 9,10






,[803], 99,99






,[804], 99,99






,[805], 99,99






,[806], 99,99






,[807], 11,19






,[808], 99,99






,[809], 99,99






,[810], 8,10






,[811], 99,99






,[812], 99,99






,[813], 10,12






,[814], 99,99






,[815], 15,15






,[816], 99,99






,[817], 8,9






,[818], 9,11






,[819], 6,7






,[820], 99,99






,[821], 99,99






,[822], 13,34






,[823], 14,27






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 10,14






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 6,7






,[833], 99,99






,[834], 99,99






,[835], 99,99






,[836], 99,99






,[837], 99,99






,[838], 99,99






,[839], 99,99






,[840], 99,99






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 13,14






,[845], 1,4






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 7,11






,[851], 99,99






,[852], 99,99






,[853], 15,27






,[854], 13,24






,[855], 99,99






,[856], 14,25






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 10,12






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 5,8






,[865], 99,99






,[866], 9,14






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 16,29






,[873], 99,99






,[874], 99,99






,[875], 99,99






,[876], 99,99






,[877], 99,99






,[878], 99,99






,[879], 99,99






,[880], 12,15






,[881], 99,99






,[882], 19,27






,[883], 99,99






,[884], 11,24






,[885], 99,99






,[886], 17,31






,[887], 15,28






,[888], 99,99






,[889], 10,15






,[890], 13,17






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 9,11






,[897], 5,10






,[898], 99,99






,[899], 99,99






,[900], 15,17






,[901], 99,99






,[902], 99,99






,[903], 99,99






,[904], 12,24






,[905], 99,99






,[906], 99,99






,[907], 16,24






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 16,27






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 8,10






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 99,99






