



,,[80]
,[213], 99,99






,[214], 99,99






,[215], 99,99






,[216], 99,99






,[217], 99,99






,[218], 99,99






,[219], 0,2






,[220], 99,99






,[221], 3,4






,[222], 99,99






,[223], 99,99






,[224], 99,99






,[225], 99,99






,[226], 99,99






,[227], 4,5






,[228], 99,99






,[229], 99,99






,[230], 4,4






,[231], 99,99






,[232], 0,1






,[233], 5,5






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 4,4






,[241], 5,5






,[242], 99,99






,[243], 2,4






,[244], 99,99






,[245], 99,99






,[246], 99,99






,[247], 99,99






,[248], 99,99






,[249], 99,99






,[250], 3,3






,[251], 99,99






,[252], 99,99






,[253], 0,0






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 99,99






,[258], 99,99






,[259], 99,99






,[260], 99,99






,[261], 99,99






,[262], 99,99






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 3,4






,[267], 99,99






,[268], 99,99






,[269], 3,4






,[270], 99,99






,[271], 2,2






,[272], 2,2






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 4,4






,[277], 4,4






,[278], 99,99






,[279], 2,3






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 99,99






,[284], 0,1






,[285], 0,1






,[286], 99,99






,[287], 99,99






,[288], 99,99






,[289], 99,99






,[290], 99,99






,[291], 99,99






,[292], 99,99






,[293], 14,19






,[294], 99,99






,[295], 99,99






,[296], 99,99






,[297], 99,99






,[298], 1,3






,[299], 3,5






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 3,3






,[308], 2,4






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 99,99






,[313], 99,99






,[314], 99,99






,[315], 99,99






,[316], 99,99






,[317], 99,99






,[318], 99,99






,[319], 99,99






,[320], 99,99






,[321], 99,99






,[322], 99,99






,[323], 4,4






,[324], 99,99






,[325], 99,99






,[326], 13,18






,[327], 99,99






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 3,4






,[333], 0,2






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 2,3






,[342], 99,99






,[343], 99,99






,[344], 99,99






,[345], 99,99






,[346], 99,99






,[347], 99,99






,[348], 1,1






,[349], 99,99






,[350], 0,1






,[351], 0,1






,[352], 99,99






,[353], 99,99






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 99,99






,[359], 99,99






,[360], 99,99






,[361], 0,1






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 4,4






,[370], 99,99






,[371], 99,99






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 0,1






,[376], 99,99






,[377], 99,99






,[378], 0,0






,[379], 0,1






,[380], 99,99






,[381], 99,99






,[382], 2,2






,[383], 99,99






,[384], 99,99






,[385], 99,99






,[386], 99,99






,[387], 99,99






,[388], 16,23






,[389], 17,26






,[390], 23,29






,[391], 22,28






,[392], 99,99






,[393], 99,99






,[394], 2,2






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 4,4






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 99,99






,[418], 3,3






,[419], 99,99






,[420], 99,99






,[421], 99,99






,[422], 17,20






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 16,26






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 99,99






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 99,99






,[453], 99,99






,[454], 2,3






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 2,5






,[460], 6,10






,[461], 99,99






,[462], 99,99






,[463], 11,26






,[464], 11,27






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 14,29






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 99,99






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 25,25






,[482], 99,99






,[483], 99,99






,[484], 99,99






,[485], 99,99






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 99,99






,[512], 99,99






,[513], 99,99






,[514], 20,26






,[515], 99,99






,[516], 0,0






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 16,16






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 0,1






,[538], 3,5






,[539], 0,0






,[540], 0,0






,[541], 0,0






,[542], 0,0






,[543], 99,99






,[544], 99,99






,[545], 99,99






,[546], 99,99






,[547], 21,24






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 18,29






,[552], 99,99






,[553], 4,4






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 0,2






,[570], 99,99






,[571], 99,99






,[572], 99,99






,[573], 0,0






,[574], 0,0






,[575], 99,99






,[576], 15,26






,[577], 99,99






,[578], 99,99






,[579], 20,26






,[580], 99,99






,[581], 99,99






,[582], 15,29






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 16,20






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 0,1






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 99,99






,[604], 99,99






,[605], 99,99






,[606], 0,0






,[607], 99,99






,[608], 99,99






,[609], 99,99






,[610], 99,99






,[611], 99,99






,[612], 11,14






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 27,28






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 15,21






,[625], 99,99






,[626], 22,25






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 99,99






,[639], 0,1






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 0,1






,[667], 0,0






,[668], 99,99






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 99,99






,[673], 99,99






,[674], 21,23






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 20,31






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 14,24






,[687], 99,99






,[688], 99,99






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 21,28






,[694], 99,99






,[695], 99,99






,[696], 19,23






,[697], 8,9






,[698], 4,4






,[699], 99,99






,[700], 0,0






,[701], 0,0






,[702], 2,6






,[703], 4,7






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 99,99






,[710], 99,99






,[711], 19,21






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 8,15






,[730], 99,99






,[731], 99,99






,[732], 0,0






,[733], 99,99






,[734], 0,0






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 3,4






,[739], 99,99






,[740], 99,99






,[741], 15,21






,[742], 99,99






,[743], 99,99






,[744], 99,99






,[745], 99,99






,[746], 10,12






,[747], 13,19






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 99,99






,[765], 0,1






,[766], 0,0






,[767], 0,1






,[768], 99,99






,[769], 99,99






,[770], 0,1






,[771], 99,99






,[772], 4,6






,[773], 99,99






,[774], 6,12






,[775], 99,99






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 8,13






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 14,21






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 13,23






,[792], 99,99






,[793], 99,99






,[794], 18,19






,[795], 99,99






,[796], 99,99






,[797], 99,99






,[798], 99,99






,[799], 0,1






,[800], 99,99






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 0,0






,[805], 99,99






,[806], 99,99






,[807], 5,9






,[808], 99,99






,[809], 99,99






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 12,14






,[816], 99,99






,[817], 99,99






,[818], 16,27






,[819], 14,19






,[820], 99,99






,[821], 99,99






,[822], 17,25






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 99,99






,[833], 0,0






,[834], 99,99






,[835], 99,99






,[836], 99,99






,[837], 99,99






,[838], 99,99






,[839], 99,99






,[840], 3,3






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 99,99






,[852], 99,99






,[853], 11,12






,[854], 99,99






,[855], 11,11






,[856], 99,99






,[857], 99,99






,[858], 18,18






,[859], 99,99






,[860], 99,99






,[861], 5,10






,[862], 0,0






,[863], 0,0






,[864], 99,99






,[865], 0,0






,[866], 99,99






,[867], 0,0






,[868], 0,0






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 99,99






,[873], 99,99






,[874], 4,4






,[875], 99,99






,[876], 99,99






,[877], 5,5






,[878], 99,99






,[879], 20,22






,[880], 15,23






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 99,99






,[885], 99,99






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 99,99






,[897], 0,1






,[898], 0,0






,[899], 99,99






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 99,99






,[904], 99,99






,[905], 99,99






,[906], 99,99






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 9,11






,[927], 0,0






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 99,99






