



,,[70]
,[213], 0,1






,[214], 1,2






,[215], 99,99






,[216], 99,99






,[217], 0,1






,[218], 99,99






,[219], 0,0






,[220], 0,0






,[221], 1,1






,[222], 99,99






,[223], 99,99






,[224], 0,0






,[225], 99,99






,[226], 1,4






,[227], 1,1






,[228], 1,1






,[229], 0,1






,[230], 0,1






,[231], 0,0






,[232], 0,0






,[233], 1,1






,[234], 99,99






,[235], 99,99






,[236], 2,2






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 0,0






,[246], 99,99






,[247], 99,99






,[248], 1,1






,[249], 1,1






,[250], 0,0






,[251], 1,1






,[252], 0,1






,[253], 1,1






,[254], 99,99






,[255], 0,2






,[256], 1,1






,[257], 0,1






,[258], 0,0






,[259], 99,99






,[260], 99,99






,[261], 0,0






,[262], 0,0






,[263], 1,1






,[264], 5,21






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 7,23






,[273], 7,36






,[274], 6,28






,[275], 99,99






,[276], 99,99






,[277], 0,0






,[278], 0,0






,[279], 99,99






,[280], 99,99






,[281], 99,99






,[282], 0,1






,[283], 99,99






,[284], 0,1






,[285], 1,2






,[286], 0,1






,[287], 99,99






,[288], 0,0






,[289], 99,99






,[290], 0,0






,[291], 0,1






,[292], 0,0






,[293], 99,99






,[294], 99,99






,[295], 99,99






,[296], 1,5






,[297], 1,1






,[298], 0,0






,[299], 2,2






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 3,24






,[307], 6,31






,[308], 11,24






,[309], 99,99






,[310], 0,0






,[311], 0,0






,[312], 1,1






,[313], 99,99






,[314], 0,1






,[315], 99,99






,[316], 0,0






,[317], 0,0






,[318], 0,0






,[319], 0,0






,[320], 1,1






,[321], 99,99






,[322], 0,0






,[323], 0,0






,[324], 0,1






,[325], 99,99






,[326], 99,99






,[327], 2,16






,[328], 0,1






,[329], 99,99






,[330], 99,99






,[331], 9,10






,[332], 99,99






,[333], 99,99






,[334], 2,5






,[335], 7,21






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 0,1






,[341], 0,1






,[342], 99,99






,[343], 0,0






,[344], 0,0






,[345], 0,1






,[346], 99,99






,[347], 99,99






,[348], 0,1






,[349], 0,0






,[350], 1,1






,[351], 0,0






,[352], 1,1






,[353], 0,0






,[354], 1,1






,[355], 1,1






,[356], 99,99






,[357], 99,99






,[358], 0,1






,[359], 99,99






,[360], 0,1






,[361], 0,0






,[362], 99,99






,[363], 1,2






,[364], 99,99






,[365], 2,18






,[366], 99,99






,[367], 5,24






,[368], 5,29






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 0,1






,[373], 99,99






,[374], 99,99






,[375], 0,0






,[376], 0,0






,[377], 0,0






,[378], 99,99






,[379], 99,99






,[380], 0,1






,[381], 0,0






,[382], 1,1






,[383], 0,0






,[384], 1,1






,[385], 0,0






,[386], 0,0






,[387], 1,1






,[388], 9,18






,[389], 1,1






,[390], 1,1






,[391], 0,1






,[392], 0,0






,[393], 0,0






,[394], 99,99






,[395], 99,99






,[396], 0,0






,[397], 4,24






,[398], 4,19






,[399], 99,99






,[400], 9,26






,[401], 8,26






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 0,1






,[406], 0,1






,[407], 0,0






,[408], 0,1






,[409], 1,1






,[410], 0,0






,[411], 99,99






,[412], 0,0






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 0,0






,[417], 99,99






,[418], 99,99






,[419], 99,99






,[420], 99,99






,[421], 1,1






,[422], 99,99






,[423], 1,2






,[424], 99,99






,[425], 99,99






,[426], 0,1






,[427], 0,0






,[428], 99,99






,[429], 7,20






,[430], 99,99






,[431], 10,14






,[432], 5,27






,[433], 99,99






,[434], 8,17






,[435], 99,99






,[436], 0,0






,[437], 0,0






,[438], 0,0






,[439], 0,0






,[440], 99,99






,[441], 99,99






,[442], 0,0






,[443], 0,0






,[444], 0,0






,[445], 0,0






,[446], 0,1






,[447], 0,1






,[448], 99,99






,[449], 0,0






,[450], 0,0






,[451], 0,0






,[452], 12,15






,[453], 99,99






,[454], 0,0






,[455], 1,1






,[456], 2,5






,[457], 1,1






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 0,0






,[462], 99,99






,[463], 5,8






,[464], 99,99






,[465], 12,27






,[466], 99,99






,[467], 2,19






,[468], 0,1






,[469], 99,99






,[470], 0,0






,[471], 99,99






,[472], 99,99






,[473], 10,10






,[474], 0,0






,[475], 0,0






,[476], 99,99






,[477], 0,0






,[478], 99,99






,[479], 0,1






,[480], 99,99






,[481], 99,99






,[482], 0,0






,[483], 99,99






,[484], 99,99






,[485], 11,21






,[486], 0,0






,[487], 0,0






,[488], 0,0






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 0,0






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 7,18






,[499], 99,99






,[500], 1,1






,[501], 0,0






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 0,0






,[507], 99,99






,[508], 0,1






,[509], 1,1






,[510], 0,0






,[511], 0,0






,[512], 99,99






,[513], 99,99






,[514], 0,0






,[515], 99,99






,[516], 1,1






,[517], 99,99






,[518], 0,0






,[519], 1,1






,[520], 99,99






,[521], 1,1






,[522], 6,7






,[523], 99,99






,[524], 99,99






,[525], 0,1






,[526], 10,20






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 4,18






,[531], 6,14






,[532], 1,1






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 0,0






,[539], 99,99






,[540], 99,99






,[541], 1,1






,[542], 0,0






,[543], 1,1






,[544], 0,0






,[545], 99,99






,[546], 0,0






,[547], 0,0






,[548], 3,3






,[549], 99,99






,[550], 1,1






,[551], 1,1






,[552], 99,99






,[553], 0,1






,[554], 99,99






,[555], 99,99






,[556], 0,0






,[557], 11,18






,[558], 3,3






,[559], 99,99






,[560], 24,24






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 3,5






,[569], 99,99






,[570], 0,0






,[571], 8,8






,[572], 99,99






,[573], 99,99






,[574], 99,99






,[575], 0,0






,[576], 99,99






,[577], 99,99






,[578], 99,99






,[579], 0,0






,[580], 99,99






,[581], 1,13






,[582], 1,2






,[583], 0,0






,[584], 0,0






,[585], 2,3






,[586], 0,0






,[587], 0,0






,[588], 0,0






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 99,99






,[604], 2,3






,[605], 0,0






,[606], 0,1






,[607], 1,2






,[608], 8,15






,[609], 99,99






,[610], 99,99






,[611], 99,99






,[612], 12,19






,[613], 99,99






,[614], 0,0






,[615], 99,99






,[616], 0,0






,[617], 99,99






,[618], 99,99






,[619], 0,0






,[620], 2,2






,[621], 8,19






,[622], 99,99






,[623], 99,99






,[624], 6,20






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 99,99






,[639], 99,99






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 0,0






,[647], 0,0






,[648], 0,0






,[649], 99,99






,[650], 0,0






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 11,23






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 99,99






,[669], 99,99






,[670], 99,99






,[671], 8,10






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 1,2






,[677], 99,99






,[678], 0,1






,[679], 99,99






,[680], 0,0






,[681], 99,99






,[682], 0,0






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 13,24






,[687], 99,99






,[688], 99,99






,[689], 4,23






,[690], 3,24






,[691], 99,99






,[692], 9,18






,[693], 99,99






,[694], 99,99






,[695], 99,99






,[696], 99,99






,[697], 99,99






,[698], 99,99






,[699], 99,99






,[700], 99,99






,[701], 99,99






,[702], 99,99






,[703], 99,99






,[704], 9,10






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 1,1






,[709], 99,99






,[710], 0,0






,[711], 99,99






,[712], 0,0






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 5,24






,[720], 5,20






,[721], 99,99






,[722], 15,23






,[723], 4,23






,[724], 2,15






,[725], 3,17






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 99,99






,[732], 99,99






,[733], 99,99






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 9,15






,[740], 0,0






,[741], 0,0






,[742], 0,0






,[743], 0,0






,[744], 0,0






,[745], 99,99






,[746], 0,0






,[747], 9,17






,[748], 6,8






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 9,25






,[756], 2,20






,[757], 1,15






,[758], 3,17






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 99,99






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 99,99






,[773], 99,99






,[774], 99,99






,[775], 0,0






,[776], 0,0






,[777], 99,99






,[778], 0,0






,[779], 8,14






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 5,12






,[784], 99,99






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 3,17






,[789], 10,21






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 99,99






,[795], 2,3






,[796], 99,99






,[797], 99,99






,[798], 99,99






,[799], 99,99






,[800], 3,8






,[801], 99,99






,[802], 99,99






,[803], 9,9






,[804], 99,99






,[805], 99,99






,[806], 1,2






,[807], 0,0






,[808], 0,1






,[809], 99,99






,[810], 0,0






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 99,99






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 99,99






,[821], 5,21






,[822], 10,20






,[823], 9,16






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 4,6






,[833], 99,99






,[834], 6,9






,[835], 99,99






,[836], 99,99






,[837], 99,99






,[838], 6,9






,[839], 1,2






,[840], 99,99






,[841], 2,3






,[842], 99,99






,[843], 8,17






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 10,15






,[855], 9,16






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 99,99






,[866], 99,99






,[867], 9,10






,[868], 99,99






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 0,0






,[873], 2,6






,[874], 99,99






,[875], 99,99






,[876], 99,99






,[877], 99,99






,[878], 99,99






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 99,99






,[885], 6,11






,[886], 4,16






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 5,12






,[897], 99,99






,[898], 99,99






,[899], 99,99






,[900], 99,99






,[901], 99,99






,[902], 99,99






,[903], 10,19






,[904], 99,99






,[905], 99,99






,[906], 8,13






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 7,13






,[913], 99,99






,[914], 99,99






,[915], 14,15






,[916], 9,14






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 17,22






,[921], 99,99






,[922], 11,14






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 4,9






,[929], 99,99






,[930], 99,99






,[931], 99,99






