



,,[50]
,[185], 5,11






,[186], 12,16






,[187], 99,99






,[188], 7,11






,[189], 11,13






,[190], 8,14






,[191], 99,99






,[192], 9,18






,[193], 6,16






,[194], 5,13






,[195], 10,10






,[196], 99,99






,[197], 9,14






,[198], 9,12






,[199], 4,9






,[200], 7,9






,[201], 99,99






,[202], 6,11






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 10,15






,[207], 99,99






,[208], 4,11






,[209], 99,99






,[210], 14,14






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 10,12






,[215], 9,9






,[216], 10,15






,[217], 7,12






,[218], 11,12






,[219], 9,12






,[220], 4,10






,[221], 9,14






,[222], 99,99






,[223], 8,14






,[224], 10,17






,[225], 7,16






,[226], 8,15






,[227], 10,16






,[228], 12,16






,[229], 10,18






,[230], 6,16






,[231], 6,11






,[232], 6,13






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 10,12






,[247], 7,14






,[248], 9,17






,[249], 6,13






,[250], 9,13






,[251], 13,13






,[252], 99,99






,[253], 6,12






,[254], 8,16






,[255], 12,17






,[256], 99,99






,[257], 10,13






,[258], 8,14






,[259], 14,18






,[260], 9,14






,[261], 5,12






,[262], 14,14






,[263], 7,11






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 2,3






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 3,3






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 5,9






,[280], 99,99






,[281], 12,12






,[282], 99,99






,[283], 5,9






,[284], 5,9






,[285], 6,13






,[286], 10,14






,[287], 99,99






,[288], 6,13






,[289], 6,11






,[290], 10,14






,[291], 8,13






,[292], 12,12






,[293], 9,13






,[294], 8,12






,[295], 7,9






,[296], 99,99






,[297], 99,99






,[298], 6,9






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 7,13






,[313], 6,11






,[314], 8,13






,[315], 4,9






,[316], 2,12






,[317], 10,11






,[318], 14,15






,[319], 8,16






,[320], 99,99






,[321], 6,12






,[322], 8,14






,[323], 99,99






,[324], 7,14






,[325], 4,14






,[326], 4,13






,[327], 12,16






,[328], 11,11






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 2,3






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 0,1






,[343], 99,99






,[344], 99,99






,[345], 5,11






,[346], 5,10






,[347], 4,8






,[348], 4,11






,[349], 8,12






,[350], 7,11






,[351], 99,99






,[352], 6,11






,[353], 99,99






,[354], 6,15






,[355], 9,17






,[356], 5,9






,[357], 9,13






,[358], 10,14






,[359], 11,12






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 2,2






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 10,13






,[377], 8,11






,[378], 5,8






,[379], 8,8






,[380], 6,8






,[381], 7,12






,[382], 6,16






,[383], 7,15






,[384], 7,14






,[385], 9,15






,[386], 8,14






,[387], 8,13






,[388], 7,15






,[389], 8,14






,[390], 7,16






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 9,11






,[409], 8,13






,[410], 6,11






,[411], 5,11






,[412], 13,15






,[413], 99,99






,[414], 7,12






,[415], 4,9






,[416], 9,10






,[417], 7,13






,[418], 16,20






,[419], 8,15






,[420], 12,16






,[421], 9,12






,[422], 8,15






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 2,3






,[437], 99,99






,[438], 8,8






,[439], 99,99






,[440], 5,9






,[441], 99,99






,[442], 11,12






,[443], 5,8






,[444], 99,99






,[445], 99,99






,[446], 9,10






,[447], 99,99






,[448], 5,13






,[449], 99,99






,[450], 14,15






,[451], 99,99






,[452], 10,12






,[453], 11,11






,[454], 99,99






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 0,0






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 6,10






,[473], 99,99






,[474], 99,99






,[475], 7,10






,[476], 5,11






,[477], 99,99






,[478], 7,11






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 10,11






,[483], 6,10






,[484], 7,9






,[485], 4,10






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 0,1






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 3,4






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 4,14






,[508], 99,99






,[509], 9,13






,[510], 9,12






,[511], 5,8






,[512], 99,99






,[513], 5,6






,[514], 9,11






,[515], 99,99






,[516], 7,13






,[517], 99,99






,[518], 10,11






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 2,2






,[527], 10,12






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 9,12






,[539], 7,11






,[540], 99,99






,[541], 5,6






,[542], 5,6






,[543], 4,6






,[544], 7,7






,[545], 6,7






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 3,7






,[550], 7,10






,[551], 8,9






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 3,4






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 12,12






,[568], 99,99






,[569], 99,99






,[570], 8,12






,[571], 9,12






,[572], 8,12






,[573], 99,99






,[574], 3,5






,[575], 1,3






,[576], 3,7






,[577], 99,99






,[578], 13,14






,[579], 14,14






,[580], 99,99






,[581], 99,99






,[582], 9,11






,[583], 99,99






,[584], 13,16






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 1,3






,[591], 9,10






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 12,12






,[600], 99,99






,[601], 10,11






,[602], 3,12






,[603], 12,12






,[604], 9,9






,[605], 5,9






,[606], 4,6






,[607], 4,4






,[608], 4,4






,[609], 99,99






,[610], 7,10






,[611], 99,99






,[612], 7,13






,[613], 8,19






,[614], 99,99






,[615], 13,14






,[616], 99,99






,[617], 99,99






,[618], 11,13






,[619], 99,99






,[620], 6,6






,[621], 99,99






,[622], 99,99






,[623], 5,5






,[624], 3,3






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 12,14






,[631], 10,15






,[632], 4,10






,[633], 10,11






,[634], 4,10






,[635], 6,12






,[636], 5,7






,[637], 8,8






,[638], 99,99






,[639], 1,2






,[640], 3,4






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 7,16






,[645], 99,99






,[646], 99,99






,[647], 11,12






,[648], 12,13






,[649], 8,12






,[650], 14,14






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 0,0






,[655], 99,99






,[656], 1,2






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 16,16






,[662], 10,10






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 7,9






,[667], 7,10






,[668], 7,10






,[669], 99,99






,[670], 99,99






,[671], 5,6






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 10,13






,[678], 10,14






,[679], 6,15






,[680], 99,99






,[681], 7,16






,[682], 8,12






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 1,2






,[688], 1,1






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 8,17






,[696], 8,8






,[697], 7,9






,[698], 99,99






,[699], 5,7






,[700], 9,12






,[701], 5,8






,[702], 4,5






,[703], 2,3






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 12,16






,[709], 99,99






,[710], 8,10






,[711], 11,14






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 2,3






,[719], 0,0






,[720], 1,1






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 4,7






,[726], 3,7






,[727], 6,8






,[728], 11,16






,[729], 99,99






,[730], 8,15






,[731], 4,14






,[732], 99,99






,[733], 1,2






,[734], 99,99






,[735], 5,5






,[736], 99,99






,[737], 3,4






,[738], 99,99






,[739], 99,99






,[740], 4,10






,[741], 5,11






,[742], 7,13






,[743], 12,13






,[744], 9,14






,[745], 5,8






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 7,7






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 4,10






,[758], 7,7






,[759], 6,15






,[760], 7,12






,[761], 6,10






,[762], 99,99






,[763], 9,11






,[764], 5,11






,[765], 10,13






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 7,7






,[771], 99,99






,[772], 6,19






,[773], 7,14






,[774], 8,13






,[775], 5,13






,[776], 9,17






,[777], 10,17






,[778], 99,99






,[779], 99,99






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 4,6






,[786], 99,99






,[787], 0,0






,[788], 5,5






,[789], 6,16






,[790], 8,17






,[791], 8,14






,[792], 7,19






,[793], 6,10






,[794], 5,5






,[795], 99,99






,[796], 4,12






,[797], 5,8






,[798], 99,99






,[799], 3,5






,[800], 5,5






,[801], 2,5






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 9,13






,[806], 6,10






,[807], 5,10






,[808], 5,17






,[809], 9,17






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 99,99






,[816], 2,4






,[817], 0,1






,[818], 2,4






,[819], 0,0






,[820], 4,15






,[821], 7,14






,[822], 4,18






,[823], 7,18






,[824], 9,18






,[825], 5,11






,[826], 3,5






,[827], 6,8






,[828], 99,99






,[829], 99,99






,[830], 4,6






,[831], 99,99






,[832], 1,2






,[833], 2,3






,[834], 6,6






,[835], 99,99






,[836], 5,6






,[837], 7,14






,[838], 7,13






,[839], 10,15






,[840], 11,18






,[841], 5,14






,[842], 3,12






,[843], 5,12






,[844], 3,4






,[845], 0,0






,[846], 99,99






,[847], 1,2






,[848], 99,99






,[849], 99,99






,[850], 2,3






,[851], 4,11






,[852], 9,20






,[853], 8,18






,[854], 6,15






,[855], 6,17






,[856], 10,13






,[857], 5,8






,[858], 99,99






,[859], 99,99






,[860], 6,7






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 2,3






,[866], 1,2






,[867], 99,99






,[868], 99,99






,[869], 9,11






,[870], 9,11






,[871], 10,10






,[872], 5,14






,[873], 4,19






,[874], 8,9






,[875], 9,13






,[876], 99,99






,[877], 4,10






,[878], 10,13






,[879], 7,7






,[880], 99,99






,[881], 2,5






,[882], 99,99






,[883], 5,16






,[884], 5,11






,[885], 7,15






,[886], 7,14






,[887], 7,14






,[888], 8,12






,[889], 6,10






,[890], 99,99






,[891], 8,12






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 3,4






,[896], 4,5






,[897], 99,99






,[898], 6,10






,[899], 99,99






,[900], 6,11






,[901], 99,99






,[902], 15,16






,[903], 99,99






,[904], 5,13






,[905], 6,12






,[906], 6,15






,[907], 10,15






,[908], 99,99






,[909], 10,12






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 4,11






,[917], 4,20






,[918], 10,16






,[919], 99,99






,[920], 7,9






,[921], 10,12






,[922], 99,99






,[923], 99,99






,[924], 2,2






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 5,6






,[929], 99,99






,[930], 99,99






,[931], 99,99






