



,,[40]
,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 5,7






,[280], 8,10






,[281], 8,9






,[282], 99,99






,[283], 4,5






,[284], 5,7






,[285], 4,8






,[286], 5,11






,[287], 10,11






,[288], 5,11






,[289], 7,10






,[290], 14,14






,[291], 7,12






,[292], 7,11






,[293], 9,10






,[294], 7,10






,[295], 5,7






,[296], 99,99






,[297], 99,99






,[298], 8,9






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 2,3






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 7,12






,[313], 7,9






,[314], 7,12






,[315], 6,6






,[316], 1,8






,[317], 9,10






,[318], 11,13






,[319], 6,14






,[320], 99,99






,[321], 7,10






,[322], 6,12






,[323], 7,9






,[324], 5,10






,[325], 5,12






,[326], 5,9






,[327], 9,11






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 2,2






,[337], 99,99






,[338], 99,99






,[339], 2,3






,[340], 0,1






,[341], 99,99






,[342], 0,1






,[343], 99,99






,[344], 8,10






,[345], 5,10






,[346], 2,7






,[347], 5,7






,[348], 4,11






,[349], 4,10






,[350], 3,7






,[351], 99,99






,[352], 4,7






,[353], 99,99






,[354], 8,12






,[355], 7,15






,[356], 99,99






,[357], 11,13






,[358], 8,13






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 1,1






,[372], 99,99






,[373], 1,2






,[374], 99,99






,[375], 99,99






,[376], 7,10






,[377], 7,9






,[378], 6,8






,[379], 99,99






,[380], 6,7






,[381], 99,99






,[382], 6,13






,[383], 12,12






,[384], 7,12






,[385], 11,14






,[386], 8,10






,[387], 7,11






,[388], 7,12






,[389], 6,13






,[390], 10,14






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 8,9






,[410], 10,11






,[411], 5,9






,[412], 9,12






,[413], 99,99






,[414], 7,11






,[415], 4,8






,[416], 9,9






,[417], 5,10






,[418], 8,17






,[419], 5,11






,[420], 6,11






,[421], 99,99






,[422], 8,14






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 0,1






,[431], 99,99






,[432], 99,99






,[433], 1,2






,[434], 1,1






,[435], 99,99






,[436], 0,1






,[437], 99,99






,[438], 8,8






,[439], 99,99






,[440], 6,8






,[441], 99,99






,[442], 7,10






,[443], 3,6






,[444], 99,99






,[445], 5,9






,[446], 9,10






,[447], 99,99






,[448], 7,11






,[449], 99,99






,[450], 9,14






,[451], 99,99






,[452], 9,11






,[453], 8,10






,[454], 9,10






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 0,0






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 3,3






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 3,3






,[471], 99,99






,[472], 5,8






,[473], 99,99






,[474], 99,99






,[475], 7,9






,[476], 4,7






,[477], 99,99






,[478], 7,9






,[479], 99,99






,[480], 5,11






,[481], 99,99






,[482], 99,99






,[483], 7,9






,[484], 6,9






,[485], 7,8






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 3,4






,[492], 99,99






,[493], 99,99






,[494], 0,0






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 2,2






,[503], 99,99






,[504], 99,99






,[505], 9,12






,[506], 7,8






,[507], 3,10






,[508], 99,99






,[509], 9,13






,[510], 9,9






,[511], 1,7






,[512], 99,99






,[513], 4,5






,[514], 99,99






,[515], 99,99






,[516], 5,10






,[517], 99,99






,[518], 8,10






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 0,1






,[527], 8,9






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 10,12






,[537], 99,99






,[538], 6,11






,[539], 7,8






,[540], 4,7






,[541], 5,6






,[542], 3,6






,[543], 99,99






,[544], 99,99






,[545], 99,99






,[546], 99,99






,[547], 9,10






,[548], 7,11






,[549], 5,5






,[550], 6,7






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 2,2






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 7,10






,[571], 6,10






,[572], 7,10






,[573], 99,99






,[574], 3,4






,[575], 1,1






,[576], 4,6






,[577], 99,99






,[578], 10,12






,[579], 10,12






,[580], 99,99






,[581], 99,99






,[582], 7,10






,[583], 99,99






,[584], 5,12






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 1,2






,[591], 5,6






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 8,10






,[602], 3,9






,[603], 10,11






,[604], 99,99






,[605], 7,7






,[606], 99,99






,[607], 99,99






,[608], 3,3






,[609], 3,4






,[610], 6,7






,[611], 99,99






,[612], 6,10






,[613], 3,13






,[614], 11,12






,[615], 11,11






,[616], 99,99






,[617], 99,99






,[618], 8,12






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 2,2






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 9,12






,[631], 7,9






,[632], 4,10






,[633], 99,99






,[634], 6,10






,[635], 10,11






,[636], 5,6






,[637], 3,5






,[638], 99,99






,[639], 2,2






,[640], 1,2






,[641], 9,10






,[642], 99,99






,[643], 99,99






,[644], 5,12






,[645], 99,99






,[646], 12,12






,[647], 99,99






,[648], 6,10






,[649], 9,11






,[650], 12,13






,[651], 99,99






,[652], 9,9






,[653], 99,99






,[654], 0,0






,[655], 99,99






,[656], 0,0






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 10,13






,[662], 7,9






,[663], 99,99






,[664], 99,99






,[665], 5,7






,[666], 3,5






,[667], 99,99






,[668], 6,8






,[669], 99,99






,[670], 5,8






,[671], 5,5






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 12,13






,[676], 99,99






,[677], 11,13






,[678], 8,11






,[679], 9,12






,[680], 99,99






,[681], 8,14






,[682], 6,10






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 1,2






,[687], 1,1






,[688], 0,0






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 6,15






,[696], 6,8






,[697], 99,99






,[698], 99,99






,[699], 4,6






,[700], 4,10






,[701], 6,6






,[702], 2,3






,[703], 2,3






,[704], 4,4






,[705], 99,99






,[706], 99,99






,[707], 7,7






,[708], 4,11






,[709], 99,99






,[710], 2,6






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 2,2






,[719], 0,0






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 3,6






,[727], 6,7






,[728], 6,13






,[729], 99,99






,[730], 4,11






,[731], 3,12






,[732], 99,99






,[733], 0,0






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 5,7






,[741], 5,10






,[742], 5,9






,[743], 8,10






,[744], 3,10






,[745], 7,7






,[746], 0,0






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 3,5






,[758], 6,7






,[759], 5,11






,[760], 4,10






,[761], 4,7






,[762], 99,99






,[763], 6,8






,[764], 7,11






,[765], 9,10






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 4,4






,[771], 99,99






,[772], 5,13






,[773], 5,11






,[774], 10,10






,[775], 5,11






,[776], 9,15






,[777], 11,16






,[778], 1,1






,[779], 99,99






,[780], 5,5






,[781], 99,99






,[782], 3,4






,[783], 99,99






,[784], 99,99






,[785], 5,6






,[786], 99,99






,[787], 0,0






,[788], 5,5






,[789], 2,11






,[790], 7,15






,[791], 4,14






,[792], 3,14






,[793], 6,9






,[794], 99,99






,[795], 99,99






,[796], 7,9






,[797], 3,6






,[798], 3,3






,[799], 2,3






,[800], 2,2






,[801], 3,5






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 6,11






,[806], 5,9






,[807], 5,7






,[808], 6,14






,[809], 4,14






,[810], 99,99






,[811], 1,1






,[812], 1,1






,[813], 99,99






,[814], 99,99






,[815], 4,5






,[816], 1,3






,[817], 0,0






,[818], 1,3






,[819], 99,99






,[820], 10,11






,[821], 3,11






,[822], 3,17






,[823], 7,16






,[824], 3,14






,[825], 5,7






,[826], 3,5






,[827], 6,7






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 1,2






,[832], 1,1






,[833], 1,2






,[834], 99,99






,[835], 99,99






,[836], 4,4






,[837], 4,10






,[838], 8,12






,[839], 6,14






,[840], 8,18






,[841], 11,12






,[842], 4,10






,[843], 5,8






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 0,1






,[848], 1,1






,[849], 99,99






,[850], 2,2






,[851], 4,8






,[852], 4,18






,[853], 7,16






,[854], 7,14






,[855], 5,12






,[856], 9,11






,[857], 2,6






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 0,1






,[865], 99,99






,[866], 0,1






,[867], 99,99






,[868], 99,99






,[869], 5,9






,[870], 5,9






,[871], 8,9






,[872], 3,13






,[873], 4,14






,[874], 6,8






,[875], 8,11






,[876], 99,99






,[877], 4,10






,[878], 2,9






,[879], 99,99






,[880], 99,99






,[881], 4,5






,[882], 99,99






,[883], 3,13






,[884], 4,11






,[885], 2,8






,[886], 1,12






,[887], 4,13






,[888], 7,11






,[889], 5,7






,[890], 99,99






,[891], 9,9






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 3,3






,[896], 99,99






,[897], 1,2






,[898], 4,9






,[899], 99,99






,[900], 3,7






,[901], 7,8






,[902], 2,11






,[903], 10,11






,[904], 5,10






,[905], 6,11






,[906], 5,14






,[907], 10,12






,[908], 99,99






,[909], 99,99






,[910], 5,6






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 12,13






,[916], 3,9






,[917], 7,16






,[918], 9,15






,[919], 8,12






,[920], 99,99






,[921], 6,10






,[922], 7,7






,[923], 99,99






,[924], 1,1






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 2,4






,[930], 1,1






,[931], 99,99






