



,,[80]



,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 14,21






,[280], 15,19






,[281], 99,99






,[282], 99,99






,[283], 12,23






,[284], 13,19






,[285], 18,23






,[286], 24,26






,[287], 17,21






,[288], 18,29






,[289], 18,25






,[290], 19,23






,[291], 26,27






,[292], 99,99






,[293], 21,25






,[294], 17,21






,[295], 99,99






,[296], 99,99






,[297], 99,99






,[298], 17,17






,[299], 99,99






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 7,8






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 15,21






,[312], 18,19






,[313], 13,20






,[314], 16,21






,[315], 9,18






,[316], 99,99






,[317], 18,21






,[318], 20,20






,[319], 13,26






,[320], 99,99






,[321], 19,24






,[322], 19,28






,[323], 20,24






,[324], 19,29






,[325], 20,25






,[326], 15,22






,[327], 17,23






,[328], 20,22






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 5,7






,[343], 99,99






,[344], 99,99






,[345], 13,21






,[346], 16,22






,[347], 10,18






,[348], 17,22






,[349], 99,99






,[350], 13,20






,[351], 99,99






,[352], 18,23






,[353], 99,99






,[354], 16,25






,[355], 23,27






,[356], 99,99






,[357], 17,21






,[358], 20,22






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 4,6






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 18,20






,[377], 17,20






,[378], 12,19






,[379], 99,99






,[380], 15,21






,[381], 21,21






,[382], 20,23






,[383], 18,24






,[384], 19,26






,[385], 19,23






,[386], 15,25






,[387], 18,23






,[388], 16,28






,[389], 17,21






,[390], 14,27






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 17,19






,[410], 17,18






,[411], 20,22






,[412], 99,99






,[413], 99,99






,[414], 14,21






,[415], 15,24






,[416], 18,21






,[417], 99,99






,[418], 16,24






,[419], 17,25






,[420], 23,25






,[421], 12,22






,[422], 14,25






,[423], 20,23






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 5,5






,[437], 99,99






,[438], 13,16






,[439], 99,99






,[440], 17,18






,[441], 99,99






,[442], 18,22






,[443], 12,18






,[444], 99,99






,[445], 99,99






,[446], 18,20






,[447], 99,99






,[448], 17,22






,[449], 99,99






,[450], 13,22






,[451], 99,99






,[452], 19,22






,[453], 99,99






,[454], 17,19






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 19,20






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 16,21






,[473], 14,20






,[474], 99,99






,[475], 17,21






,[476], 17,25






,[477], 17,19






,[478], 16,18






,[479], 99,99






,[480], 19,19






,[481], 99,99






,[482], 13,20






,[483], 16,24






,[484], 20,23






,[485], 99,99






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 4,7






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 15,20






,[506], 15,16






,[507], 10,19






,[508], 17,20






,[509], 17,21






,[510], 99,99






,[511], 8,16






,[512], 99,99






,[513], 12,17






,[514], 13,21






,[515], 99,99






,[516], 17,26






,[517], 99,99






,[518], 16,21






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 4,5






,[527], 16,21






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 14,24






,[539], 15,24






,[540], 14,15






,[541], 11,16






,[542], 13,17






,[543], 10,12






,[544], 12,13






,[545], 11,14






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 14,21






,[550], 15,18






,[551], 16,18






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 13,18






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 16,17






,[568], 99,99






,[569], 99,99






,[570], 14,20






,[571], 16,21






,[572], 18,20






,[573], 99,99






,[574], 99,99






,[575], 6,13






,[576], 9,17






,[577], 99,99






,[578], 99,99






,[579], 12,22






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 10,16






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 12,24






,[603], 21,21






,[604], 99,99






,[605], 11,18






,[606], 9,12






,[607], 5,9






,[608], 11,14






,[609], 11,15






,[610], 12,13






,[611], 99,99






,[612], 99,99






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 14,15






,[624], 6,8






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 21,24






,[631], 23,24






,[632], 14,21






,[633], 16,20






,[634], 16,24






,[635], 17,19






,[636], 15,17






,[637], 13,15






,[638], 15,19






,[639], 6,14






,[640], 7,14






,[641], 99,99






,[642], 99,99






,[643], 20,22






,[644], 20,22






,[645], 99,99






,[646], 99,99






,[647], 17,21






,[648], 22,24






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 6,10






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 13,20






,[662], 20,22






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 17,17






,[667], 99,99






,[668], 15,18






,[669], 99,99






,[670], 99,99






,[671], 10,13






,[672], 7,12






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 18,23






,[678], 16,24






,[679], 22,23






,[680], 17,25






,[681], 20,24






,[682], 13,26






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 5,10






,[688], 3,7






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 13,25






,[696], 99,99






,[697], 12,17






,[698], 99,99






,[699], 13,17






,[700], 14,19






,[701], 18,18






,[702], 8,14






,[703], 10,12






,[704], 10,12






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 20,26






,[709], 99,99






,[710], 13,22






,[711], 16,23






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 6,8






,[719], 99,99






,[720], 7,8






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 14,15






,[726], 15,21






,[727], 18,19






,[728], 16,24






,[729], 99,99






,[730], 19,23






,[731], 16,26






,[732], 99,99






,[733], 8,11






,[734], 99,99






,[735], 10,12






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 14,24






,[741], 16,24






,[742], 21,21






,[743], 17,23






,[744], 99,99






,[745], 14,19






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 17,23






,[758], 16,16






,[759], 16,23






,[760], 19,24






,[761], 99,99






,[762], 99,99






,[763], 11,19






,[764], 13,21






,[765], 13,16






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 8,8






,[770], 99,99






,[771], 99,99






,[772], 99,99






,[773], 99,99






,[774], 12,17






,[775], 8,21






,[776], 15,25






,[777], 22,23






,[778], 99,99






,[779], 99,99






,[780], 11,14






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 10,10






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 14,25






,[790], 18,30






,[791], 14,26






,[792], 13,25






,[793], 19,21






,[794], 10,14






,[795], 99,99






,[796], 16,20






,[797], 8,14






,[798], 99,99






,[799], 99,99






,[800], 9,11






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 18,22






,[806], 12,18






,[807], 10,19






,[808], 18,33






,[809], 18,27






,[810], 99,99






,[811], 8,8






,[812], 99,99






,[813], 10,12






,[814], 99,99






,[815], 99,99






,[816], 12,13






,[817], 99,99






,[818], 7,11






,[819], 99,99






,[820], 99,99






,[821], 20,26






,[822], 31,34






,[823], 22,27






,[824], 18,26






,[825], 16,22






,[826], 6,12






,[827], 10,14






,[828], 11,11






,[829], 99,99






,[830], 7,12






,[831], 99,99






,[832], 4,7






,[833], 99,99






,[834], 11,14






,[835], 99,99






,[836], 11,18






,[837], 14,25






,[838], 16,27






,[839], 17,23






,[840], 29,29






,[841], 99,99






,[842], 18,25






,[843], 17,20






,[844], 11,14






,[845], 99,99






,[846], 99,99






,[847], 5,9






,[848], 99,99






,[849], 99,99






,[850], 2,11






,[851], 13,22






,[852], 16,33






,[853], 20,27






,[854], 16,24






,[855], 13,29






,[856], 13,25






,[857], 9,18






,[858], 99,99






,[859], 99,99






,[860], 8,12






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 9,11






,[866], 10,14






,[867], 99,99






,[868], 99,99






,[869], 17,22






,[870], 99,99






,[871], 99,99






,[872], 10,29






,[873], 99,99






,[874], 14,21






,[875], 18,24






,[876], 99,99






,[877], 99,99






,[878], 25,26






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 14,24






,[885], 99,99






,[886], 20,31






,[887], 22,28






,[888], 17,19






,[889], 12,15






,[890], 99,99






,[891], 20,22






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 8,10






,[896], 11,11






,[897], 6,10






,[898], 11,15






,[899], 99,99






,[900], 99,99






,[901], 99,99






,[902], 18,27






,[903], 99,99






,[904], 16,24






,[905], 17,27






,[906], 16,26






,[907], 23,24






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 15,25






,[917], 21,30






,[918], 26,27






,[919], 24,26






,[920], 16,19






,[921], 16,18






,[922], 12,15






,[923], 99,99






,[924], 7,10






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 13,15






,[929], 99,99






,[930], 99,99






,[931], 99,99






