



,,[20]
,[711], 6,6






,[712], 99,99






,[713], 7,7






,[714], 7,8






,[715], 99,99






,[716], 2,7






,[717], 99,99






,[718], 1,5






,[719], 4,9






,[720], 2,5






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 7,8






,[728], 5,8






,[729], 0,0






,[730], 99,99






,[731], 0,0






,[732], 0,0






,[733], 99,99






,[734], 0,0






,[735], 0,0






,[736], 1,3






,[737], 0,0






,[738], 0,0






,[739], 99,99






,[740], 99,99






,[741], 99,99






,[742], 6,6






,[743], 1,2






,[744], 0,0






,[745], 99,99






,[746], 0,0






,[747], 2,4






,[748], 3,9






,[749], 99,99






,[750], 99,99






,[751], 6,6






,[752], 1,1






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 4,5






,[758], 99,99






,[759], 99,99






,[760], 10,11






,[761], 99,99






,[762], 99,99






,[763], 1,2






,[764], 0,0






,[765], 0,0






,[766], 0,0






,[767], 0,0






,[768], 1,3






,[769], 0,0






,[770], 0,0






,[771], 0,0






,[772], 0,0






,[773], 0,0






,[774], 0,0






,[775], 0,0






,[776], 99,99






,[777], 99,99






,[778], 0,0






,[779], 99,99






,[780], 4,5






,[781], 1,1






,[782], 1,1






,[783], 0,0






,[784], 2,4






,[785], 4,10






,[786], 4,5






,[787], 6,10






,[788], 3,3






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 2,7






,[793], 99,99






,[794], 3,4






,[795], 99,99






,[796], 0,0






,[797], 0,0






,[798], 0,0






,[799], 0,0






,[800], 1,3






,[801], 0,0






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 0,0






,[806], 0,0






,[807], 0,0






,[808], 0,0






,[809], 99,99






,[810], 99,99






,[811], 4,6






,[812], 4,6






,[813], 1,1






,[814], 99,99






,[815], 99,99






,[816], 7,7






,[817], 99,99






,[818], 9,9






,[819], 8,9






,[820], 99,99






,[821], 99,99






,[822], 6,6






,[823], 9,10






,[824], 99,99






,[825], 1,2






,[826], 99,99






,[827], 99,99






,[828], 3,4






,[829], 0,0






,[830], 0,0






,[831], 0,0






,[832], 1,3






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 99,99






,[839], 99,99






,[840], 0,0






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 8,8






,[848], 4,7






,[849], 99,99






,[850], 99,99






,[851], 1,3






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 0,0






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 0,0






,[860], 1,2






,[861], 0,0






,[862], 0,0






,[863], 0,0






,[864], 1,3






,[865], 0,0






,[866], 0,0






,[867], 0,0






,[868], 0,0






,[869], 0,0






,[870], 0,0






,[871], 0,0






,[872], 0,0






,[873], 0,1






,[874], 99,99






,[875], 0,0






,[876], 0,0






,[877], 0,0






,[878], 2,5






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 1,1






,[884], 99,99






,[885], 99,99






,[886], 99,99






,[887], 99,99






,[888], 4,10






,[889], 99,99






,[890], 99,99






,[891], 2,2






,[892], 3,3






,[893], 0,0






,[894], 0,0






,[895], 0,0






,[896], 1,3






,[897], 0,0






,[898], 0,0






,[899], 0,0






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 0,0






,[905], 0,0






,[906], 0,0






,[907], 0,0






,[908], 0,0






,[909], 99,99






,[910], 3,6






,[911], 6,6






,[912], 3,5






,[913], 6,6






,[914], 4,4






,[915], 3,3






,[916], 99,99






,[917], 99,99






,[918], 2,2






,[919], 6,7






,[920], 0,0






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 0,0






,[927], 0,0






,[928], 2,4






,[929], 0,0






,[930], 0,0






,[931], 0,0






