



,,[10]
,[77], 99,99






,[78], 99,99






,[79], 99,99






,[80], 99,99






,[81], 4,4






,[82], 3,3






,[83], 99,99






,[84], 0,0






,[85], 1,1






,[86], 1,1






,[87], 99,99






,[88], 99,99






,[89], 1,1






,[90], 99,99






,[91], 0,0






,[92], 0,1






,[93], 0,0






,[94], 0,0






,[95], 0,0






,[96], 0,0






,[97], 99,99






,[98], 99,99






,[99], 0,0






,[100], 99,99






,[101], 1,1






,[102], 1,1






,[103], 99,99






,[104], 1,1






,[105], 99,99






,[106], 99,99






,[107], 99,99






,[108], 99,99






,[109], 0,1






,[110], 99,99






,[111], 1,2






,[112], 99,99






,[113], 0,0






,[114], 2,3






,[115], 2,4






,[116], 2,4






,[117], 99,99






,[118], 2,2






,[119], 99,99






,[120], 1,1






,[121], 99,99






,[122], 0,0






,[123], 0,1






,[124], 0,0






,[125], 1,3






,[126], 0,0






,[127], 1,1






,[128], 0,0






,[129], 99,99






,[130], 2,3






,[131], 0,0






,[132], 99,99






,[133], 1,1






,[134], 99,99






,[135], 2,3






,[136], 99,99






,[137], 99,99






,[138], 99,99






,[139], 1,1






,[140], 99,99






,[141], 0,0






,[142], 99,99






,[143], 0,0






,[144], 0,0






,[145], 99,99






,[146], 99,99






,[147], 1,5






,[148], 99,99






,[149], 99,99






,[150], 99,99






,[151], 99,99






,[152], 1,1






,[153], 99,99






,[154], 1,2






,[155], 0,0






,[156], 0,0






,[157], 1,1






,[158], 0,1






,[159], 0,0






,[160], 0,0






,[161], 99,99






,[162], 99,99






,[163], 99,99






,[164], 2,2






,[165], 0,1






,[166], 1,1






,[167], 1,1






,[168], 99,99






,[169], 1,3






,[170], 1,1






,[171], 99,99






,[172], 99,99






,[173], 1,1






,[174], 2,2






,[175], 0,0






,[176], 0,0






,[177], 0,0






,[178], 0,0






,[179], 99,99






,[180], 1,2






,[181], 2,4






,[182], 99,99






,[183], 1,1






,[184], 99,99






,[185], 99,99






,[186], 0,0






,[187], 99,99






,[188], 0,0






,[189], 99,99






,[190], 0,0






,[191], 0,0






,[192], 0,0






,[193], 99,99






,[194], 99,99






,[195], 99,99






,[196], 0,0






,[197], 0,1






,[198], 1,1






,[199], 99,99






,[200], 99,99






,[201], 99,99






,[202], 99,99






,[203], 0,0






,[204], 99,99






,[205], 1,2






,[206], 0,0






,[207], 99,99






,[208], 0,0






,[209], 0,0






,[210], 0,0






,[211], 99,99






,[212], 1,3






,[213], 1,3






,[214], 1,4






,[215], 0,0






,[216], 2,2






,[217], 0,0






,[218], 0,1






,[219], 99,99






,[220], 99,99






,[221], 0,0






,[222], 0,1






,[223], 1,1






,[224], 0,0






,[225], 1,1






,[226], 0,0






,[227], 99,99






,[228], 0,0






,[229], 1,1






,[230], 1,1






,[231], 99,99






,[232], 3,4






,[233], 99,99






,[234], 99,99






,[235], 0,0






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 1,1






,[243], 99,99






,[244], 1,4






,[245], 2,2






,[246], 0,0






,[247], 99,99






,[248], 99,99






,[249], 1,1






,[250], 0,0






,[251], 0,0






,[252], 99,99






,[253], 0,0






,[254], 0,0






,[255], 1,1






,[256], 0,0






,[257], 0,0






,[258], 0,0






,[259], 99,99






,[260], 99,99






,[261], 2,3






,[262], 1,1






,[263], 2,2






,[264], 99,99






,[265], 99,99






,[266], 0,0






,[267], 0,0






,[268], 0,0






,[269], 0,0






,[270], 0,0






,[271], 99,99






,[272], 99,99






,[273], 0,0






,[274], 0,0






,[275], 99,99






,[276], 1,2






,[277], 1,2






,[278], 1,3






,[279], 0,0






,[280], 3,4






,[281], 99,99






,[282], 0,0






,[283], 0,0






,[284], 99,99






,[285], 0,0






,[286], 0,0






,[287], 1,1






,[288], 0,0






,[289], 0,0






,[290], 1,1






,[291], 0,1






,[292], 99,99






,[293], 1,1






,[294], 99,99






,[295], 0,0






,[296], 99,99






,[297], 99,99






,[298], 0,0






,[299], 0,0






,[300], 99,99






,[301], 0,0






,[302], 99,99






,[303], 99,99






,[304], 0,0






,[305], 0,0






,[306], 0,0






,[307], 99,99






,[308], 0,1






,[309], 0,0






,[310], 1,1






,[311], 0,0






,[312], 99,99






,[313], 99,99






,[314], 0,0






,[315], 0,1






,[316], 1,1






,[317], 1,1






,[318], 0,0






,[319], 99,99






,[320], 99,99






,[321], 99,99






,[322], 3,4






,[323], 3,3






,[324], 99,99






,[325], 1,1






,[326], 1,1






,[327], 0,0






,[328], 99,99






,[329], 99,99






,[330], 0,0






,[331], 0,0






,[332], 0,0






,[333], 1,1






,[334], 0,1






,[335], 99,99






,[336], 1,1






,[337], 0,0






,[338], 0,0






,[339], 99,99






,[340], 1,2






,[341], 1,1






,[342], 1,2






,[343], 0,0






,[344], 99,99






,[345], 0,0






,[346], 0,0






,[347], 0,0






,[348], 0,0






,[349], 99,99






,[350], 1,1






,[351], 99,99






,[352], 0,0






,[353], 0,0






,[354], 1,2






,[355], 1,1






,[356], 99,99






,[357], 0,0






,[358], 0,0






,[359], 1,1






,[360], 1,3






,[361], 99,99






,[362], 99,99






,[363], 0,0






,[364], 0,0






,[365], 0,0






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 0,0






,[370], 0,0






,[371], 99,99






,[372], 99,99






,[373], 1,3






,[374], 99,99






,[375], 0,1






,[376], 99,99






,[377], 99,99






,[378], 99,99






,[379], 1,1






,[380], 0,0






,[381], 0,0






,[382], 1,1






,[383], 99,99






,[384], 0,0






,[385], 0,0






,[386], 2,2






,[387], 99,99






,[388], 0,0






,[389], 0,0






,[390], 1,1






,[391], 1,1






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 0,0






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 0,0






,[402], 0,0






,[403], 99,99






,[404], 99,99






,[405], 1,3






,[406], 1,1






,[407], 3,3






,[408], 99,99






,[409], 99,99






,[410], 0,0






,[411], 0,0






,[412], 0,0






,[413], 0,0






,[414], 99,99






,[415], 99,99






,[416], 0,0






,[417], 0,0






,[418], 99,99






,[419], 99,99






,[420], 0,0






,[421], 0,0






,[422], 1,1






,[423], 1,1






,[424], 99,99






,[425], 0,0






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 0,0






,[430], 99,99






,[431], 0,0






,[432], 99,99






,[433], 0,0






,[434], 0,0






,[435], 2,3






,[436], 1,2






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 0,0






,[441], 99,99






,[442], 0,0






,[443], 0,0






,[444], 0,0






,[445], 99,99






,[446], 0,0






,[447], 99,99






,[448], 0,0






,[449], 0,0






,[450], 99,99






,[451], 0,1






,[452], 0,0






,[453], 0,0






,[454], 1,1






,[455], 0,0






,[456], 0,0






,[457], 0,0






,[458], 99,99






,[459], 99,99






,[460], 0,0






,[461], 99,99






,[462], 1,2






,[463], 99,99






,[464], 0,0






,[465], 0,0






,[466], 99,99






,[467], 99,99






,[468], 0,0






,[469], 1,1






,[470], 0,0






,[471], 0,0






,[472], 0,0






,[473], 99,99






,[474], 99,99






,[475], 0,0






,[476], 1,1






,[477], 0,0






,[478], 99,99






,[479], 99,99






,[480], 0,0






,[481], 0,0






,[482], 0,0






,[483], 99,99






,[484], 0,0






,[485], 0,1






,[486], 1,1






,[487], 0,0






,[488], 0,0






,[489], 0,0






,[490], 99,99






,[491], 2,2






,[492], 0,0






,[493], 0,0






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 3,3






,[500], 99,99






,[501], 0,0






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 1,1






,[508], 99,99






,[509], 0,0






,[510], 99,99






,[511], 99,99






,[512], 0,0






,[513], 0,0






,[514], 0,0






,[515], 0,1






,[516], 0,0






,[517], 0,0






,[518], 1,3






,[519], 99,99






,[520], 0,0






,[521], 0,0






,[522], 99,99






,[523], 0,1






,[524], 99,99






,[525], 99,99






,[526], 0,0






,[527], 99,99






,[528], 0,0






,[529], 0,0






,[530], 99,99






,[531], 1,1






,[532], 99,99






,[533], 0,0






,[534], 99,99






,[535], 99,99






,[536], 0,0






,[537], 0,0






,[538], 99,99






,[539], 99,99






,[540], 99,99






,[541], 99,99






,[542], 0,0






,[543], 0,0






,[544], 0,0






,[545], 0,0






,[546], 0,0






,[547], 1,1






,[548], 0,0






,[549], 0,0






,[550], 2,2






,[551], 1,1






,[552], 0,0






,[553], 99,99






,[554], 99,99






,[555], 0,0






,[556], 99,99






,[557], 0,0






,[558], 0,0






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 3,4






,[563], 99,99






,[564], 0,0






,[565], 0,0






,[566], 1,1






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 99,99






,[573], 0,0






,[574], 0,0






,[575], 99,99






,[576], 0,0






,[577], 0,0






,[578], 99,99






,[579], 99,99






,[580], 0,0






,[581], 0,0






,[582], 1,2






,[583], 99,99






,[584], 0,0






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 0,0






,[589], 0,0






,[590], 99,99






,[591], 0,0






,[592], 0,0






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 0,0






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 0,0






,[602], 0,0






,[603], 99,99






,[604], 0,0






,[605], 0,0






,[606], 0,1






,[607], 99,99






,[608], 0,0






,[609], 0,0






,[610], 0,0






,[611], 1,1






,[612], 0,0






,[613], 0,0






,[614], 3,5






,[615], 99,99






,[616], 1,1






,[617], 99,99






,[618], 99,99






,[619], 0,0






,[620], 0,0






,[621], 0,0






,[622], 0,0






,[623], 0,0






,[624], 0,0






,[625], 2,2






,[626], 99,99






,[627], 0,0






,[628], 0,0






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 1,1






,[633], 0,0






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 0,0






,[639], 99,99






,[640], 0,0






,[641], 99,99






,[642], 0,0






,[643], 1,1






,[644], 0,0






,[645], 1,1






,[646], 1,2






,[647], 2,4






,[648], 0,0






,[649], 1,2






,[650], 99,99






,[651], 0,1






,[652], 99,99






,[653], 0,0






,[654], 0,0






,[655], 0,0






,[656], 2,2






,[657], 99,99






,[658], 0,0






,[659], 0,0






,[660], 0,0






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 2,3






,[665], 1,2






,[666], 2,2






,[667], 0,0






,[668], 2,4






,[669], 99,99






,[670], 0,0






,[671], 99,99






,[672], 99,99






,[673], 1,1






,[674], 1,1






,[675], 0,0






,[676], 99,99






,[677], 99,99






,[678], 0,0






,[679], 99,99






,[680], 99,99






,[681], 99,99






,[682], 99,99






,[683], 0,1






,[684], 0,0






,[685], 0,0






,[686], 0,0






,[687], 0,0






,[688], 1,1






,[689], 0,0






,[690], 0,0






,[691], 0,0






,[692], 99,99






,[693], 2,2






,[694], 0,1






,[695], 99,99






,[696], 0,0






,[697], 1,2






,[698], 1,3






,[699], 99,99






,[700], 99,99






,[701], 1,1






,[702], 1,2






,[703], 99,99






,[704], 0,0






,[705], 0,1






,[706], 1,2






,[707], 0,1






,[708], 1,1






,[709], 99,99






,[710], 1,1






,[711], 2,3






,[712], 3,5






,[713], 99,99






,[714], 99,99






,[715], 0,1






,[716], 0,0






,[717], 0,0






,[718], 0,0






,[719], 0,0






,[720], 2,2






,[721], 0,0






,[722], 99,99






,[723], 99,99






,[724], 1,2






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 1,3






,[730], 1,2






,[731], 0,0






,[732], 3,3






,[733], 0,0






,[734], 99,99






,[735], 99,99






,[736], 0,0






,[737], 0,0






,[738], 0,0






,[739], 1,1






,[740], 0,0






,[741], 99,99






,[742], 1,1






,[743], 1,1






,[744], 99,99






,[745], 2,2






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 0,0






,[750], 1,1






,[751], 99,99






,[752], 1,1






,[753], 0,0






,[754], 99,99






,[755], 99,99






,[756], 1,2






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 0,0






,[761], 99,99






,[762], 2,3






,[763], 99,99






,[764], 0,0






,[765], 99,99






,[766], 1,1






,[767], 99,99






,[768], 0,0






,[769], 0,0






,[770], 99,99






,[771], 1,1






,[772], 1,1






,[773], 0,0






,[774], 99,99






,[775], 1,2






,[776], 99,99






,[777], 2,3






,[778], 4,4






,[779], 1,2






,[780], 1,1






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 0,0






,[785], 3,3






,[786], 2,2






,[787], 0,0






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 1,1






,[792], 99,99






,[793], 99,99






,[794], 2,3






,[795], 0,0






,[796], 0,0






,[797], 99,99






,[798], 1,1






,[799], 99,99






,[800], 0,0






,[801], 0,0






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 1,1






,[806], 1,3






,[807], 99,99






,[808], 0,0






,[809], 3,5






,[810], 99,99






,[811], 1,3






,[812], 1,4






,[813], 99,99






,[814], 1,1






,[815], 99,99






,[816], 2,5






,[817], 1,1






,[818], 1,3






,[819], 99,99






,[820], 0,0






,[821], 0,0






,[822], 99,99






,[823], 0,0






,[824], 0,0






,[825], 99,99






,[826], 2,4






,[827], 99,99






,[828], 2,2






,[829], 2,3






,[830], 0,0






,[831], 0,0






,[832], 0,0






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 1,2






,[839], 0,0






,[840], 1,3






,[841], 1,2






,[842], 3,3






,[843], 0,0






,[844], 1,3






,[845], 99,99






,[846], 2,4






,[847], 1,1






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 99,99






,[852], 99,99






,[853], 0,0






,[854], 99,99






,[855], 0,0






,[856], 2,2






,[857], 99,99






,[858], 1,2






,[859], 0,0






,[860], 0,0






,[861], 1,1






,[862], 99,99






,[863], 1,1






,[864], 0,0






,[865], 0,0






,[866], 0,0






,[867], 0,0






,[868], 1,1






,[869], 1,2






,[870], 1,3






,[871], 1,3






,[872], 1,3






,[873], 2,4






,[874], 1,5






,[875], 99,99






,[876], 99,99






,[877], 1,1






,[878], 2,4






,[879], 99,99






,[880], 99,99






,[881], 1,3






,[882], 1,2






,[883], 99,99






,[884], 0,0






,[885], 0,0






,[886], 0,0






,[887], 0,0






,[888], 99,99






,[889], 99,99






,[890], 1,1






,[891], 0,0






,[892], 0,0






,[893], 0,0






,[894], 99,99






,[895], 0,1






,[896], 99,99






,[897], 0,0






,[898], 0,0






,[899], 0,0






,[900], 0,0






,[901], 1,2






,[902], 1,3






,[903], 99,99






,[904], 1,2






,[905], 1,4






,[906], 1,2






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 2,5






,[912], 1,3






,[913], 0,0






,[914], 0,1






,[915], 2,3






,[916], 0,0






,[917], 0,0






,[918], 0,0






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 1,2






,[923], 0,0






,[924], 0,0






,[925], 0,0






,[926], 0,0






,[927], 1,1






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 0,0






