



,,[40]


,[115], 99,99






,[116], 0,0






,[117], 1,1






,[118], 99,99






,[119], 99,99






,[120], 0,0






,[121], 0,0






,[122], 0,0






,[123], 0,0






,[124], 0,0






,[125], 99,99






,[126], 99,99






,[127], 99,99






,[128], 5,7






,[129], 99,99






,[130], 99,99






,[131], 99,99






,[132], 5,6






,[133], 0,0






,[134], 0,0






,[135], 0,0






,[136], 99,99






,[137], 99,99






,[138], 99,99






,[139], 99,99






,[140], 0,0






,[141], 0,0






,[142], 1,2






,[143], 3,4






,[144], 99,99






,[145], 5,5






,[146], 99,99






,[147], 99,99






,[148], 99,99






,[149], 99,99






,[150], 0,0






,[151], 0,0






,[152], 1,1






,[153], 0,0






,[154], 0,0






,[155], 0,0






,[156], 1,1






,[157], 0,0






,[158], 0,0






,[159], 0,0






,[160], 99,99






,[161], 0,0






,[162], 0,0






,[163], 0,0






,[164], 0,0






,[165], 99,99






,[166], 99,99






,[167], 1,1






,[168], 1,1






,[169], 0,0






,[170], 1,1






,[171], 0,1






,[172], 99,99






,[173], 1,1






,[174], 0,0






,[175], 2,3






,[176], 1,1






,[177], 0,0






,[178], 0,0






,[179], 2,2






,[180], 1,1






,[181], 99,99






,[182], 0,0






,[183], 99,99






,[184], 99,99






,[185], 99,99






,[186], 99,99






,[187], 99,99






,[188], 99,99






,[189], 99,99






,[190], 0,0






,[191], 0,0






,[192], 5,5






,[193], 99,99






,[194], 0,0






,[195], 0,0






,[196], 0,0






,[197], 0,0






,[198], 0,0






,[199], 0,0






,[200], 99,99






,[201], 0,0






,[202], 99,99






,[203], 99,99






,[204], 99,99






,[205], 3,3






,[206], 2,2






,[207], 0,1






,[208], 1,1






,[209], 2,3






,[210], 99,99






,[211], 1,1






,[212], 99,99






,[213], 0,0






,[214], 0,0






,[215], 1,1






,[216], 0,0






,[217], 0,0






,[218], 0,0






,[219], 0,0






,[220], 99,99






,[221], 0,1






,[222], 0,0






,[223], 99,99






,[224], 4,5






,[225], 1,1






,[226], 99,99






,[227], 0,0






,[228], 0,0






,[229], 0,0






,[230], 99,99






,[231], 0,0






,[232], 0,0






,[233], 1,1






,[234], 0,0






,[235], 0,1






,[236], 0,0






,[237], 0,0






,[238], 2,2






,[239], 99,99






,[240], 1,1






,[241], 99,99






,[242], 99,99






,[243], 1,1






,[244], 1,1






,[245], 99,99






,[246], 99,99






,[247], 99,99






,[248], 1,2






,[249], 99,99






,[250], 1,1






,[251], 0,0






,[252], 0,1






,[253], 0,0






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 13,16






,[258], 8,8






,[259], 99,99






,[260], 4,15






,[261], 2,4






,[262], 0,0






,[263], 1,1






,[264], 1,1






,[265], 1,1






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 0,0






,[272], 1,1






,[273], 0,0






,[274], 0,0






,[275], 0,0






,[276], 0,1






,[277], 0,0






,[278], 1,1






,[279], 99,99






,[280], 99,99






,[281], 0,1






,[282], 99,99






,[283], 0,0






,[284], 0,0






,[285], 0,0






,[286], 0,0






,[287], 0,0






,[288], 99,99






,[289], 0,0






,[290], 99,99






,[291], 99,99






,[292], 0,0






,[293], 4,9






,[294], 4,6






,[295], 0,1






,[296], 0,0






,[297], 0,0






,[298], 0,0






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 0,1






,[303], 0,0






,[304], 0,0






,[305], 0,0






,[306], 0,0






,[307], 99,99






,[308], 99,99






,[309], 1,1






,[310], 99,99






,[311], 99,99






,[312], 99,99






,[313], 0,0






,[314], 0,0






,[315], 0,0






,[316], 0,0






,[317], 0,0






,[318], 0,0






,[319], 0,0






,[320], 99,99






,[321], 99,99






,[322], 99,99






,[323], 1,2






,[324], 0,0






,[325], 0,0






,[326], 4,10






,[327], 3,5






,[328], 1,1






,[329], 99,99






,[330], 0,0






,[331], 0,0






,[332], 2,2






,[333], 0,0






,[334], 0,0






,[335], 2,2






,[336], 1,2






,[337], 1,1






,[338], 0,1






,[339], 0,0






,[340], 0,0






,[341], 0,0






,[342], 0,0






,[343], 0,0






,[344], 1,1






,[345], 99,99






,[346], 1,1






,[347], 1,1






,[348], 0,0






,[349], 99,99






,[350], 0,0






,[351], 0,0






,[352], 99,99






,[353], 0,0






,[354], 0,0






,[355], 99,99






,[356], 99,99






,[357], 9,15






,[358], 13,15






,[359], 99,99






,[360], 0,0






,[361], 0,0






,[362], 0,0






,[363], 1,1






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 0,0






,[368], 0,0






,[369], 99,99






,[370], 99,99






,[371], 0,0






,[372], 0,0






,[373], 0,0






,[374], 0,0






,[375], 0,0






,[376], 3,5






,[377], 99,99






,[378], 0,0






,[379], 0,0






,[380], 0,0






,[381], 99,99






,[382], 0,0






,[383], 0,0






,[384], 6,12






,[385], 0,0






,[386], 0,1






,[387], 8,12






,[388], 4,15






,[389], 6,15






,[390], 5,19






,[391], 8,18






,[392], 99,99






,[393], 99,99






,[394], 0,1






,[395], 0,0






,[396], 99,99






,[397], 99,99






,[398], 0,0






,[399], 0,0






,[400], 0,0






,[401], 0,1






,[402], 0,0






,[403], 0,2






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 10,15






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 0,0






,[418], 0,0






,[419], 13,16






,[420], 99,99






,[421], 9,14






,[422], 9,11






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 11,16






,[430], 99,99






,[431], 99,99






,[432], 10,15






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 5,14






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 99,99






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 12,14






,[451], 99,99






,[452], 99,99






,[453], 99,99






,[454], 99,99






,[455], 99,99






,[456], 6,18






,[457], 99,99






,[458], 8,11






,[459], 0,0






,[460], 2,2






,[461], 0,0






,[462], 5,9






,[463], 14,15






,[464], 3,13






,[465], 7,14






,[466], 4,11






,[467], 7,14






,[468], 6,11






,[469], 6,13






,[470], 8,14






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 2,11






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 99,99






,[483], 9,15






,[484], 99,99






,[485], 14,15






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 7,8






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 4,5






,[511], 5,8






,[512], 99,99






,[513], 99,99






,[514], 99,99






,[515], 9,19






,[516], 0,0






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 11,11






,[521], 99,99






,[522], 3,3






,[523], 99,99






,[524], 10,13






,[525], 5,6






,[526], 5,7






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 7,10






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 0,0






,[538], 1,1






,[539], 0,0






,[540], 99,99






,[541], 0,0






,[542], 99,99






,[543], 0,0






,[544], 10,12






,[545], 99,99






,[546], 99,99






,[547], 7,10






,[548], 99,99






,[549], 14,15






,[550], 12,16






,[551], 11,20






,[552], 10,17






,[553], 99,99






,[554], 3,11






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 11,13






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 0,0






,[570], 99,99






,[571], 0,0






,[572], 0,0






,[573], 0,0






,[574], 0,0






,[575], 0,0






,[576], 5,14






,[577], 99,99






,[578], 99,99






,[579], 9,16






,[580], 99,99






,[581], 99,99






,[582], 6,14






,[583], 9,11






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 6,9






,[588], 6,11






,[589], 9,9






,[590], 99,99






,[591], 99,99






,[592], 8,16






,[593], 99,99






,[594], 6,11






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 0,0






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 0,0






,[604], 0,0






,[605], 0,0






,[606], 0,0






,[607], 0,0






,[608], 5,15






,[609], 8,18






,[610], 99,99






,[611], 10,12






,[612], 3,4






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 10,15






,[619], 10,12






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 99,99






,[625], 99,99






,[626], 8,11






,[627], 3,11






,[628], 11,12






,[629], 11,14






,[630], 99,99






,[631], 99,99






,[632], 1,1






,[633], 99,99






,[634], 0,0






,[635], 0,0






,[636], 0,0






,[637], 0,0






,[638], 0,0






,[639], 0,0






,[640], 10,17






,[641], 99,99






,[642], 99,99






,[643], 7,8






,[644], 99,99






,[645], 13,16






,[646], 99,99






,[647], 99,99






,[648], 12,15






,[649], 99,99






,[650], 3,12






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 7,13






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 0,0






,[667], 0,0






,[668], 0,0






,[669], 0,0






,[670], 4,6






,[671], 5,7






,[672], 4,7






,[673], 99,99






,[674], 12,13






,[675], 99,99






,[676], 99,99






,[677], 9,12






,[678], 5,12






,[679], 99,99






,[680], 99,99






,[681], 99,99






,[682], 99,99






,[683], 11,14






,[684], 12,13






,[685], 7,9






,[686], 5,10






,[687], 99,99






,[688], 10,16






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 11,12






,[693], 7,15






,[694], 2,11






,[695], 7,11






,[696], 99,99






,[697], 99,99






,[698], 0,0






,[699], 99,99






,[700], 0,0






,[701], 0,0






,[702], 0,0






,[703], 1,1






,[704], 3,4






,[705], 1,1






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 9,11






,[710], 4,5






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 3,13






,[717], 99,99






,[718], 99,99






,[719], 4,14






,[720], 99,99






,[721], 11,11






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 9,12






,[726], 99,99






,[727], 99,99






,[728], 11,13






,[729], 3,5






,[730], 99,99






,[731], 99,99






,[732], 0,0






,[733], 99,99






,[734], 0,0






,[735], 0,0






,[736], 3,4






,[737], 0,0






,[738], 0,0






,[739], 99,99






,[740], 10,12






,[741], 99,99






,[742], 10,14






,[743], 6,7






,[744], 3,3






,[745], 99,99






,[746], 1,1






,[747], 5,8






,[748], 12,16






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 6,10






,[755], 99,99






,[756], 6,15






,[757], 6,10






,[758], 99,99






,[759], 99,99






,[760], 10,16






,[761], 99,99






,[762], 99,99






,[763], 5,7






,[764], 0,0






,[765], 0,0






,[766], 0,0






,[767], 0,0






,[768], 99,99






,[769], 0,0






,[770], 99,99






,[771], 0,0






,[772], 0,0






,[773], 99,99






,[774], 1,1






,[775], 99,99






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 5,6






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 4,4






,[784], 7,9






,[785], 9,13






,[786], 99,99






,[787], 99,99






,[788], 4,6






,[789], 99,99






,[790], 99,99






,[791], 12,16






,[792], 99,99






,[793], 99,99






,[794], 6,7






,[795], 99,99






,[796], 99,99






,[797], 0,0






,[798], 0,0






,[799], 0,0






,[800], 99,99






,[801], 0,0






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 0,0






,[806], 3,3






,[807], 1,1






,[808], 1,1






,[809], 99,99






,[810], 7,9






,[811], 99,99






,[812], 99,99






,[813], 1,3






,[814], 99,99






,[815], 99,99






,[816], 11,11






,[817], 99,99






,[818], 10,14






,[819], 8,14






,[820], 99,99






,[821], 9,11






,[822], 9,10






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 10,10






,[827], 99,99






,[828], 99,99






,[829], 0,0






,[830], 0,0






,[831], 0,0






,[832], 99,99






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 99,99






,[839], 99,99






,[840], 0,0






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 11,12






,[849], 9,10






,[850], 99,99






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 2,2






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 3,5






,[861], 1,1






,[862], 0,0






,[863], 0,0






,[864], 99,99






,[865], 0,0






,[866], 0,0






,[867], 0,0






,[868], 0,0






,[869], 0,0






,[870], 0,0






,[871], 0,0






,[872], 99,99






,[873], 99,99






,[874], 99,99






,[875], 1,1






,[876], 1,1






,[877], 1,1






,[878], 99,99






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 7,7






,[885], 8,13






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 2,3






,[894], 99,99






,[895], 0,0






,[896], 99,99






,[897], 0,0






,[898], 0,0






,[899], 0,0






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 0,0






,[905], 1,1






,[906], 0,0






,[907], 0,0






,[908], 0,0






,[909], 99,99






,[910], 5,14






,[911], 99,99






,[912], 8,10






,[913], 99,99






,[914], 7,8






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 2,3






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 1,2






,[927], 0,0






,[928], 99,99






,[929], 99,99






,[930], 0,0






,[931], 0,0






