



,,[30]
,[72], 4,4






,[73], 3,3






,[74], 99,99






,[75], 3,4






,[76], 0,1






,[77], 10,10






,[78], 99,99






,[79], 99,99






,[80], 7,9






,[81], 99,99






,[82], 99,99






,[83], 99,99






,[84], 99,99






,[85], 99,99






,[86], 5,8






,[87], 0,0






,[88], 3,4






,[89], 99,99






,[90], 99,99






,[91], 4,8






,[92], 4,6






,[93], 5,10






,[94], 2,6






,[95], 7,10






,[96], 2,10






,[97], 5,12






,[98], 6,11






,[99], 6,11






,[100], 4,7






,[101], 6,10






,[102], 4,10






,[103], 4,7






,[104], 3,5






,[105], 8,10






,[106], 99,99






,[107], 6,10






,[108], 10,14






,[109], 99,99






,[110], 99,99






,[111], 5,6






,[112], 5,6






,[113], 7,7






,[114], 99,99






,[115], 99,99






,[116], 9,17






,[117], 99,99






,[118], 4,12






,[119], 99,99






,[120], 99,99






,[121], 4,7






,[122], 3,7






,[123], 4,10






,[124], 7,10






,[125], 7,10






,[126], 4,10






,[127], 5,14






,[128], 1,7






,[129], 2,12






,[130], 5,12






,[131], 99,99






,[132], 5,11






,[133], 2,6






,[134], 5,9






,[135], 4,8






,[136], 99,99






,[137], 5,12






,[138], 99,99






,[139], 99,99






,[140], 99,99






,[141], 5,11






,[142], 99,99






,[143], 5,6






,[144], 4,4






,[145], 8,9






,[146], 5,14






,[147], 99,99






,[148], 99,99






,[149], 5,9






,[150], 6,14






,[151], 99,99






,[152], 4,6






,[153], 2,7






,[154], 6,7






,[155], 99,99






,[156], 5,7






,[157], 5,7






,[158], 6,16






,[159], 6,10






,[160], 2,13






,[161], 3,9






,[162], 4,13






,[163], 9,9






,[164], 6,9






,[165], 3,6






,[166], 3,5






,[167], 3,5






,[168], 99,99






,[169], 3,11






,[170], 4,6






,[171], 99,99






,[172], 8,12






,[173], 7,14






,[174], 9,11






,[175], 10,14






,[176], 3,5






,[177], 8,8






,[178], 10,12






,[179], 2,6






,[180], 8,14






,[181], 4,10






,[182], 7,8






,[183], 5,10






,[184], 6,12






,[185], 4,7






,[186], 6,11






,[187], 99,99






,[188], 99,99






,[189], 2,5






,[190], 5,12






,[191], 8,10






,[192], 3,13






,[193], 6,10






,[194], 5,9






,[195], 6,9






,[196], 99,99






,[197], 5,8






,[198], 7,11






,[199], 2,4






,[200], 5,6






,[201], 99,99






,[202], 99,99






,[203], 99,99






,[204], 7,10






,[205], 99,99






,[206], 7,7






,[207], 99,99






,[208], 4,6






,[209], 99,99






,[210], 7,12






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 8,9






,[215], 3,4






,[216], 5,8






,[217], 3,7






,[218], 6,6






,[219], 7,9






,[220], 99,99






,[221], 4,7






,[222], 9,9






,[223], 4,8






,[224], 4,11






,[225], 3,9






,[226], 8,11






,[227], 7,9






,[228], 5,12






,[229], 4,13






,[230], 4,10






,[231], 4,6






,[232], 3,8






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 9,9






,[247], 3,7






,[248], 6,9






,[249], 2,6






,[250], 6,10






,[251], 99,99






,[252], 8,8






,[253], 6,6






,[254], 2,11






,[255], 5,12






,[256], 99,99






,[257], 5,7






,[258], 2,9






,[259], 6,9






,[260], 99,99






,[261], 3,9






,[262], 7,11






,[263], 5,8






,[264], 99,99






,[265], 99,99






,[266], 5,5






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 5,5






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 1,3






,[284], 1,4






,[285], 2,5






,[286], 6,10






,[287], 7,9






,[288], 5,9






,[289], 5,9






,[290], 10,12






,[291], 7,9






,[292], 8,10






,[293], 4,9






,[294], 3,6






,[295], 6,6






,[296], 9,9






,[297], 99,99






,[298], 6,6






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 0,1






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 1,1






,[309], 6,6






,[310], 99,99






,[311], 99,99






,[312], 8,8






,[313], 2,6






,[314], 5,9






,[315], 2,3






,[316], 2,6






,[317], 7,9






,[318], 2,11






,[319], 5,11






,[320], 99,99






,[321], 4,7






,[322], 5,6






,[323], 6,9






,[324], 5,7






,[325], 5,9






,[326], 5,5






,[327], 8,9






,[328], 7,8






,[329], 99,99






,[330], 99,99






,[331], 0,0






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 0,0






,[337], 99,99






,[338], 99,99






,[339], 1,2






,[340], 0,0






,[341], 99,99






,[342], 0,0






,[343], 99,99






,[344], 5,9






,[345], 6,8






,[346], 2,5






,[347], 99,99






,[348], 3,7






,[349], 3,9






,[350], 5,6






,[351], 6,11






,[352], 3,7






,[353], 99,99






,[354], 4,9






,[355], 5,12






,[356], 99,99






,[357], 5,8






,[358], 3,10






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 2,2






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 99,99






,[373], 2,2






,[374], 99,99






,[375], 99,99






,[376], 7,7






,[377], 99,99






,[378], 4,7






,[379], 5,6






,[380], 99,99






,[381], 99,99






,[382], 4,8






,[383], 4,8






,[384], 4,8






,[385], 8,13






,[386], 99,99






,[387], 5,7






,[388], 6,11






,[389], 6,12






,[390], 3,8






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 2,2






,[396], 1,1






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 0,1






,[404], 99,99






,[405], 0,1






,[406], 99,99






,[407], 99,99






,[408], 7,9






,[409], 99,99






,[410], 4,7






,[411], 4,5






,[412], 6,10






,[413], 99,99






,[414], 7,8






,[415], 3,5






,[416], 99,99






,[417], 6,8






,[418], 5,11






,[419], 5,7






,[420], 7,9






,[421], 99,99






,[422], 6,12






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 1,1






,[434], 1,1






,[435], 99,99






,[436], 0,0






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 6,8






,[441], 99,99






,[442], 99,99






,[443], 3,5






,[444], 99,99






,[445], 99,99






,[446], 3,4






,[447], 99,99






,[448], 4,8






,[449], 99,99






,[450], 9,13






,[451], 99,99






,[452], 6,10






,[453], 7,8






,[454], 8,8






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 1,1






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 6,9






,[474], 99,99






,[475], 5,8






,[476], 4,7






,[477], 99,99






,[478], 5,6






,[479], 99,99






,[480], 9,10






,[481], 99,99






,[482], 99,99






,[483], 3,5






,[484], 4,7






,[485], 7,8






,[486], 4,9






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 0,0






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 5,8






,[506], 3,4






,[507], 4,8






,[508], 99,99






,[509], 6,9






,[510], 99,99






,[511], 2,5






,[512], 5,5






,[513], 99,99






,[514], 99,99






,[515], 99,99






,[516], 4,8






,[517], 99,99






,[518], 8,8






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 1,2






,[524], 99,99






,[525], 99,99






,[526], 0,0






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 7,8






,[537], 99,99






,[538], 4,8






,[539], 2,5






,[540], 3,6






,[541], 99,99






,[542], 5,5






,[543], 4,4






,[544], 99,99






,[545], 2,3






,[546], 99,99






,[547], 99,99






,[548], 8,9






,[549], 3,4






,[550], 5,7






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 1,1






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 3,5






,[568], 99,99






,[569], 99,99






,[570], 7,8






,[571], 6,8






,[572], 3,5






,[573], 99,99






,[574], 1,2






,[575], 0,0






,[576], 3,3






,[577], 1,2






,[578], 8,8






,[579], 6,9






,[580], 99,99






,[581], 99,99






,[582], 8,9






,[583], 9,9






,[584], 10,12






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 0,1






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 5,8






,[600], 99,99






,[601], 99,99






,[602], 2,8






,[603], 5,6






,[604], 99,99






,[605], 2,4






,[606], 99,99






,[607], 2,2






,[608], 99,99






,[609], 0,1






,[610], 4,7






,[611], 99,99






,[612], 5,8






,[613], 4,9






,[614], 11,12






,[615], 6,8






,[616], 99,99






,[617], 99,99






,[618], 6,9






,[619], 99,99






,[620], 4,5






,[621], 99,99






,[622], 1,2






,[623], 4,4






,[624], 0,0






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 6,7






,[630], 8,9






,[631], 5,8






,[632], 5,8






,[633], 99,99






,[634], 6,8






,[635], 99,99






,[636], 5,5






,[637], 2,4






,[638], 4,5






,[639], 1,1






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 3,5






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 4,9






,[649], 6,8






,[650], 7,10






,[651], 99,99






,[652], 4,5






,[653], 99,99






,[654], 0,0






,[655], 99,99






,[656], 0,0






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 8,11






,[662], 5,7






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 2,2






,[667], 4,7






,[668], 4,5






,[669], 3,5






,[670], 3,6






,[671], 99,99






,[672], 1,1






,[673], 1,2






,[674], 99,99






,[675], 10,11






,[676], 3,8






,[677], 9,13






,[678], 99,99






,[679], 9,9






,[680], 7,10






,[681], 9,9






,[682], 5,9






,[683], 99,99






,[684], 99,99






,[685], 0,0






,[686], 2,2






,[687], 99,99






,[688], 0,0






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 5,10






,[696], 99,99






,[697], 99,99






,[698], 99,99






,[699], 1,4






,[700], 4,7






,[701], 1,2






,[702], 2,2






,[703], 1,2






,[704], 99,99






,[705], 2,2






,[706], 99,99






,[707], 99,99






,[708], 5,8






,[709], 99,99






,[710], 1,4






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 1,1






,[719], 0,0






,[720], 0,0






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 6,7






,[725], 3,3






,[726], 4,6






,[727], 5,5






,[728], 4,9






,[729], 99,99






,[730], 4,9






,[731], 1,10






,[732], 7,7






,[733], 99,99






,[734], 99,99






,[735], 99,99






,[736], 1,1






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 5,5






,[741], 5,8






,[742], 4,9






,[743], 8,10






,[744], 2,8






,[745], 5,6






,[746], 0,0






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 4,4






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 2,4






,[758], 99,99






,[759], 2,8






,[760], 5,5






,[761], 2,3






,[762], 99,99






,[763], 4,7






,[764], 5,9






,[765], 4,5






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 5,10






,[773], 5,10






,[774], 5,6






,[775], 4,8






,[776], 6,12






,[777], 6,12






,[778], 99,99






,[779], 1,2






,[780], 1,2






,[781], 99,99






,[782], 3,3






,[783], 99,99






,[784], 99,99






,[785], 2,2






,[786], 99,99






,[787], 0,0






,[788], 0,0






,[789], 1,9






,[790], 5,12






,[791], 9,12






,[792], 4,13






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 3,7






,[797], 2,3






,[798], 2,2






,[799], 1,2






,[800], 1,2






,[801], 2,2






,[802], 99,99






,[803], 99,99






,[804], 11,12






,[805], 5,9






,[806], 8,9






,[807], 4,6






,[808], 5,14






,[809], 3,13






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 99,99






,[816], 0,0






,[817], 0,0






,[818], 99,99






,[819], 0,0






,[820], 2,9






,[821], 1,11






,[822], 3,14






,[823], 99,99






,[824], 5,12






,[825], 4,6






,[826], 1,2






,[827], 99,99






,[828], 5,5






,[829], 99,99






,[830], 99,99






,[831], 0,1






,[832], 0,0






,[833], 99,99






,[834], 99,99






,[835], 99,99






,[836], 3,3






,[837], 6,7






,[838], 5,7






,[839], 4,9






,[840], 3,13






,[841], 4,8






,[842], 1,8






,[843], 3,7






,[844], 1,1






,[845], 0,0






,[846], 99,99






,[847], 0,0






,[848], 99,99






,[849], 99,99






,[850], 1,2






,[851], 2,6






,[852], 2,13






,[853], 1,13






,[854], 9,13






,[855], 3,10






,[856], 10,11






,[857], 2,3






,[858], 99,99






,[859], 4,4






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 0,0






,[865], 99,99






,[866], 0,0






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 6,6






,[871], 99,99






,[872], 3,8






,[873], 5,13






,[874], 6,6






,[875], 6,9






,[876], 99,99






,[877], 3,6






,[878], 4,7






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 2,11






,[884], 6,8






,[885], 3,4






,[886], 3,9






,[887], 5,13






,[888], 7,11






,[889], 2,3






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 3,3






,[897], 2,2






,[898], 4,6






,[899], 99,99






,[900], 2,5






,[901], 5,7






,[902], 2,8






,[903], 4,9






,[904], 3,6






,[905], 5,6






,[906], 7,11






,[907], 8,11






,[908], 99,99






,[909], 5,9






,[910], 4,5






,[911], 99,99






,[912], 99,99






,[913], 5,7






,[914], 99,99






,[915], 7,8






,[916], 4,8






,[917], 3,9






,[918], 7,12






,[919], 6,9






,[920], 6,7






,[921], 4,6






,[922], 6,6






,[923], 99,99






,[924], 0,0






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 1,2






,[930], 99,99






,[931], 99,99






