



,,[20]
,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 2,4






,[716], 4,7






,[717], 99,99






,[718], 4,5






,[719], 99,99






,[720], 2,5






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 0,0






,[730], 99,99






,[731], 0,0






,[732], 0,0






,[733], 99,99






,[734], 0,0






,[735], 0,0






,[736], 1,3






,[737], 0,0






,[738], 0,0






,[739], 99,99






,[740], 99,99






,[741], 99,99






,[742], 99,99






,[743], 1,2






,[744], 0,0






,[745], 99,99






,[746], 0,0






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 3,6






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 1,2






,[764], 0,0






,[765], 0,0






,[766], 0,0






,[767], 0,0






,[768], 1,3






,[769], 0,0






,[770], 0,0






,[771], 0,0






,[772], 0,0






,[773], 0,0






,[774], 0,0






,[775], 0,0






,[776], 99,99






,[777], 99,99






,[778], 0,0






,[779], 99,99






,[780], 99,99






,[781], 1,1






,[782], 1,1






,[783], 0,0






,[784], 4,4






,[785], 99,99






,[786], 2,5






,[787], 99,99






,[788], 2,3






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 3,4






,[795], 99,99






,[796], 0,0






,[797], 0,0






,[798], 0,0






,[799], 0,0






,[800], 1,3






,[801], 0,0






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 0,0






,[806], 0,0






,[807], 0,0






,[808], 0,0






,[809], 99,99






,[810], 5,5






,[811], 99,99






,[812], 6,6






,[813], 1,1






,[814], 99,99






,[815], 99,99






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 99,99






,[821], 99,99






,[822], 99,99






,[823], 99,99






,[824], 99,99






,[825], 1,2






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 0,0






,[830], 0,0






,[831], 0,0






,[832], 1,3






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 99,99






,[839], 99,99






,[840], 0,0






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 1,3






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 0,0






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 0,0






,[860], 1,2






,[861], 0,0






,[862], 0,0






,[863], 0,0






,[864], 1,3






,[865], 0,0






,[866], 0,0






,[867], 0,0






,[868], 0,0






,[869], 0,0






,[870], 0,0






,[871], 0,0






,[872], 0,0






,[873], 0,1






,[874], 99,99






,[875], 0,0






,[876], 0,0






,[877], 0,0






,[878], 2,5






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 1,1






,[884], 99,99






,[885], 99,99






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 2,2






,[892], 3,3






,[893], 0,0






,[894], 0,0






,[895], 0,0






,[896], 1,3






,[897], 0,0






,[898], 0,0






,[899], 0,0






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 0,0






,[905], 0,0






,[906], 0,0






,[907], 0,0






,[908], 0,0






,[909], 99,99






,[910], 3,6






,[911], 99,99






,[912], 2,5






,[913], 99,99






,[914], 99,99






,[915], 2,3






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 0,0






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 0,0






,[927], 0,0






,[928], 99,99






,[929], 0,0






,[930], 0,0






,[931], 0,0






