



,,[40]

,[100], 8,11






,[101], 8,11






,[102], 6,11






,[103], 5,10






,[104], 3,8






,[105], 99,99






,[106], 99,99






,[107], 8,13






,[108], 12,15






,[109], 10,11






,[110], 99,99






,[111], 99,99






,[112], 8,12






,[113], 99,99






,[114], 99,99






,[115], 99,99






,[116], 10,20






,[117], 99,99






,[118], 99,99






,[119], 99,99






,[120], 99,99






,[121], 5,10






,[122], 7,10






,[123], 8,13






,[124], 6,12






,[125], 7,12






,[126], 11,16






,[127], 11,18






,[128], 4,12






,[129], 3,16






,[130], 8,13






,[131], 99,99






,[132], 10,16






,[133], 6,9






,[134], 9,13






,[135], 6,9






,[136], 6,11






,[137], 10,16






,[138], 99,99






,[139], 99,99






,[140], 99,99






,[141], 5,13






,[142], 99,99






,[143], 99,99






,[144], 8,9






,[145], 99,99






,[146], 3,19






,[147], 99,99






,[148], 99,99






,[149], 12,13






,[150], 5,17






,[151], 99,99






,[152], 4,10






,[153], 2,10






,[154], 6,9






,[155], 6,10






,[156], 6,8






,[157], 10,10






,[158], 9,18






,[159], 7,12






,[160], 6,15






,[161], 5,10






,[162], 10,16






,[163], 99,99






,[164], 10,12






,[165], 10,12






,[166], 2,8






,[167], 4,9






,[168], 7,9






,[169], 5,16






,[170], 99,99






,[171], 99,99






,[172], 8,13






,[173], 14,17






,[174], 99,99






,[175], 8,15






,[176], 3,8






,[177], 7,11






,[178], 7,13






,[179], 7,11






,[180], 11,18






,[181], 6,14






,[182], 9,13






,[183], 7,13






,[184], 5,14






,[185], 7,10






,[186], 5,14






,[187], 99,99






,[188], 10,11






,[189], 8,11






,[190], 9,14






,[191], 3,10






,[192], 7,13






,[193], 5,13






,[194], 7,10






,[195], 8,10






,[196], 99,99






,[197], 5,11






,[198], 7,12






,[199], 2,5






,[200], 5,7






,[201], 99,99






,[202], 9,9






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 7,12






,[207], 99,99






,[208], 6,9






,[209], 99,99






,[210], 99,99






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 9,9






,[215], 5,6






,[216], 8,13






,[217], 10,11






,[218], 6,8






,[219], 8,10






,[220], 6,8






,[221], 6,11






,[222], 99,99






,[223], 10,14






,[224], 4,15






,[225], 4,12






,[226], 4,14






,[227], 9,13






,[228], 8,14






,[229], 5,13






,[230], 5,13






,[231], 6,9






,[232], 8,11






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 9,10






,[247], 5,12






,[248], 8,14






,[249], 8,11






,[250], 6,13






,[251], 99,99






,[252], 8,8






,[253], 6,9






,[254], 8,14






,[255], 9,15






,[256], 99,99






,[257], 5,10






,[258], 7,13






,[259], 6,13






,[260], 8,13






,[261], 3,11






,[262], 7,14






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 4,7






,[280], 8,10






,[281], 8,9






,[282], 99,99






,[283], 4,5






,[284], 6,7






,[285], 3,8






,[286], 6,11






,[287], 10,11






,[288], 6,11






,[289], 3,10






,[290], 8,14






,[291], 7,12






,[292], 6,11






,[293], 6,10






,[294], 5,10






,[295], 5,7






,[296], 99,99






,[297], 99,99






,[298], 5,9






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 9,12






,[313], 7,9






,[314], 7,12






,[315], 5,6






,[316], 2,8






,[317], 9,10






,[318], 99,99






,[319], 7,14






,[320], 99,99






,[321], 6,10






,[322], 9,12






,[323], 5,9






,[324], 3,10






,[325], 6,12






,[326], 5,9






,[327], 5,11






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 2,2






,[337], 99,99






,[338], 99,99






,[339], 2,3






,[340], 0,1






,[341], 99,99






,[342], 0,1






,[343], 99,99






,[344], 7,10






,[345], 6,10






,[346], 2,7






,[347], 4,7






,[348], 5,11






,[349], 4,10






,[350], 3,7






,[351], 99,99






,[352], 5,7






,[353], 99,99






,[354], 4,12






,[355], 9,15






,[356], 99,99






,[357], 9,13






,[358], 5,13






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 1,1






,[372], 99,99






,[373], 2,2






,[374], 99,99






,[375], 99,99






,[376], 7,10






,[377], 8,9






,[378], 5,8






,[379], 6,8






,[380], 5,7






,[381], 99,99






,[382], 7,13






,[383], 12,12






,[384], 9,12






,[385], 10,14






,[386], 6,10






,[387], 6,11






,[388], 5,12






,[389], 6,13






,[390], 8,14






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 4,4






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 11,11






,[409], 7,9






,[410], 7,11






,[411], 5,9






,[412], 10,12






,[413], 99,99






,[414], 7,11






,[415], 4,8






,[416], 99,99






,[417], 5,10






,[418], 9,17






,[419], 7,11






,[420], 8,11






,[421], 99,99






,[422], 2,14






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 0,1






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 1,1






,[435], 99,99






,[436], 0,1






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 8,8






,[441], 99,99






,[442], 9,10






,[443], 3,6






,[444], 99,99






,[445], 7,9






,[446], 9,10






,[447], 99,99






,[448], 8,11






,[449], 99,99






,[450], 11,14






,[451], 99,99






,[452], 5,11






,[453], 7,10






,[454], 9,10






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 0,0






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 2,3






,[467], 99,99






,[468], 99,99






,[469], 7,7






,[470], 99,99






,[471], 99,99






,[472], 4,8






,[473], 8,11






,[474], 99,99






,[475], 4,9






,[476], 4,7






,[477], 99,99






,[478], 6,9






,[479], 99,99






,[480], 10,11






,[481], 99,99






,[482], 99,99






,[483], 7,9






,[484], 4,9






,[485], 8,8






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 0,0






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 2,2






,[503], 99,99






,[504], 99,99






,[505], 9,12






,[506], 5,8






,[507], 7,10






,[508], 99,99






,[509], 12,13






,[510], 9,9






,[511], 3,7






,[512], 99,99






,[513], 5,5






,[514], 9,9






,[515], 99,99






,[516], 6,10






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 0,1






,[527], 9,9






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 6,11






,[539], 8,8






,[540], 3,7






,[541], 6,6






,[542], 4,6






,[543], 4,5






,[544], 99,99






,[545], 99,99






,[546], 99,99






,[547], 99,99






,[548], 6,11






,[549], 5,5






,[550], 4,7






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 2,2






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 5,10






,[571], 6,10






,[572], 10,10






,[573], 99,99






,[574], 2,4






,[575], 1,1






,[576], 4,6






,[577], 99,99






,[578], 9,12






,[579], 7,12






,[580], 99,99






,[581], 99,99






,[582], 4,10






,[583], 99,99






,[584], 10,12






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 1,2






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 10,10






,[602], 3,9






,[603], 9,11






,[604], 7,8






,[605], 6,7






,[606], 99,99






,[607], 99,99






,[608], 99,99






,[609], 4,4






,[610], 5,7






,[611], 99,99






,[612], 8,10






,[613], 3,13






,[614], 8,12






,[615], 10,11






,[616], 99,99






,[617], 99,99






,[618], 9,12






,[619], 99,99






,[620], 4,6






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 99,99






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 7,8






,[630], 12,12






,[631], 4,9






,[632], 5,10






,[633], 99,99






,[634], 7,10






,[635], 9,11






,[636], 5,6






,[637], 3,5






,[638], 99,99






,[639], 1,2






,[640], 1,2






,[641], 8,10






,[642], 99,99






,[643], 99,99






,[644], 7,12






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 4,10






,[649], 10,11






,[650], 5,13






,[651], 99,99






,[652], 7,9






,[653], 99,99






,[654], 0,0






,[655], 99,99






,[656], 0,0






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 12,13






,[662], 6,9






,[663], 99,99






,[664], 99,99






,[665], 6,7






,[666], 3,5






,[667], 99,99






,[668], 4,8






,[669], 6,7






,[670], 99,99






,[671], 3,5






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 7,13






,[678], 11,11






,[679], 7,12






,[680], 99,99






,[681], 9,14






,[682], 6,10






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 2,2






,[687], 1,1






,[688], 0,0






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 8,15






,[696], 8,8






,[697], 99,99






,[698], 99,99






,[699], 5,6






,[700], 6,10






,[701], 4,6






,[702], 2,3






,[703], 3,3






,[704], 4,4






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 6,11






,[709], 99,99






,[710], 2,6






,[711], 4,11






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 1,2






,[719], 0,0






,[720], 1,1






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 5,6






,[727], 6,7






,[728], 10,13






,[729], 99,99






,[730], 6,11






,[731], 1,12






,[732], 99,99






,[733], 0,0






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 6,7






,[741], 7,10






,[742], 4,9






,[743], 8,10






,[744], 3,10






,[745], 7,7






,[746], 0,0






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 6,6






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 2,5






,[758], 7,7






,[759], 8,11






,[760], 6,10






,[761], 3,7






,[762], 99,99






,[763], 5,8






,[764], 7,11






,[765], 7,10






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 2,13






,[773], 8,11






,[774], 10,10






,[775], 5,11






,[776], 10,15






,[777], 12,16






,[778], 1,1






,[779], 99,99






,[780], 5,5






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 6,6






,[786], 99,99






,[787], 0,0






,[788], 99,99






,[789], 3,11






,[790], 3,15






,[791], 4,14






,[792], 4,14






,[793], 6,9






,[794], 99,99






,[795], 99,99






,[796], 5,9






,[797], 3,6






,[798], 3,3






,[799], 2,3






,[800], 99,99






,[801], 4,5






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 6,11






,[806], 5,9






,[807], 5,7






,[808], 6,14






,[809], 2,14






,[810], 99,99






,[811], 1,1






,[812], 1,1






,[813], 2,3






,[814], 99,99






,[815], 99,99






,[816], 1,3






,[817], 0,0






,[818], 2,3






,[819], 99,99






,[820], 5,11






,[821], 2,11






,[822], 6,17






,[823], 13,16






,[824], 7,14






,[825], 5,7






,[826], 3,5






,[827], 7,7






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 1,2






,[832], 1,1






,[833], 2,2






,[834], 99,99






,[835], 99,99






,[836], 4,4






,[837], 3,10






,[838], 8,12






,[839], 7,14






,[840], 12,18






,[841], 6,12






,[842], 3,10






,[843], 4,8






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 0,1






,[848], 1,1






,[849], 99,99






,[850], 2,2






,[851], 4,8






,[852], 8,18






,[853], 11,16






,[854], 4,14






,[855], 6,12






,[856], 9,11






,[857], 3,6






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 0,1






,[865], 2,2






,[866], 0,1






,[867], 99,99






,[868], 99,99






,[869], 8,9






,[870], 8,9






,[871], 8,9






,[872], 8,13






,[873], 6,14






,[874], 6,8






,[875], 8,11






,[876], 99,99






,[877], 9,10






,[878], 4,9






,[879], 99,99






,[880], 99,99






,[881], 4,5






,[882], 99,99






,[883], 5,13






,[884], 5,11






,[885], 3,8






,[886], 5,12






,[887], 4,13






,[888], 6,11






,[889], 4,7






,[890], 99,99






,[891], 7,9






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 99,99






,[897], 1,2






,[898], 3,9






,[899], 99,99






,[900], 6,7






,[901], 6,8






,[902], 6,11






,[903], 10,11






,[904], 3,10






,[905], 6,11






,[906], 1,14






,[907], 9,12






,[908], 99,99






,[909], 99,99






,[910], 6,6






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 10,13






,[916], 4,9






,[917], 5,16






,[918], 5,15






,[919], 8,12






,[920], 6,8






,[921], 7,10






,[922], 7,7






,[923], 99,99






,[924], 1,1






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 3,5






,[929], 3,4






,[930], 1,1






,[931], 99,99






