



,,[70]
,[213], 2,3






,[214], 0,1






,[215], 99,99






,[216], 0,0






,[217], 1,3






,[218], 99,99






,[219], 0,1






,[220], 1,1






,[221], 99,99






,[222], 99,99






,[223], 99,99






,[224], 99,99






,[225], 99,99






,[226], 3,3






,[227], 4,4






,[228], 2,3






,[229], 0,1






,[230], 99,99






,[231], 0,1






,[232], 0,0






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 3,4






,[238], 3,4






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 1,1






,[244], 3,3






,[245], 99,99






,[246], 99,99






,[247], 99,99






,[248], 99,99






,[249], 99,99






,[250], 99,99






,[251], 0,1






,[252], 2,2






,[253], 99,99






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 99,99






,[258], 9,18






,[259], 99,99






,[260], 18,19






,[261], 99,99






,[262], 1,2






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 2,2






,[270], 99,99






,[271], 2,2






,[272], 99,99






,[273], 99,99






,[274], 1,1






,[275], 99,99






,[276], 2,2






,[277], 2,3






,[278], 99,99






,[279], 2,2






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 0,1






,[284], 99,99






,[285], 0,0






,[286], 99,99






,[287], 0,0






,[288], 99,99






,[289], 0,1






,[290], 99,99






,[291], 3,3






,[292], 3,3






,[293], 9,16






,[294], 99,99






,[295], 2,3






,[296], 99,99






,[297], 99,99






,[298], 1,2






,[299], 3,5






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 1,1






,[304], 2,2






,[305], 1,1






,[306], 2,3






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 99,99






,[313], 0,0






,[314], 0,0






,[315], 0,0






,[316], 0,0






,[317], 0,1






,[318], 99,99






,[319], 0,1






,[320], 99,99






,[321], 99,99






,[322], 99,99






,[323], 99,99






,[324], 2,3






,[325], 0,0






,[326], 99,99






,[327], 99,99






,[328], 99,99






,[329], 1,1






,[330], 1,1






,[331], 1,3






,[332], 2,3






,[333], 0,0






,[334], 3,4






,[335], 99,99






,[336], 3,3






,[337], 99,99






,[338], 2,2






,[339], 1,2






,[340], 99,99






,[341], 1,2






,[342], 99,99






,[343], 1,1






,[344], 99,99






,[345], 99,99






,[346], 99,99






,[347], 99,99






,[348], 0,1






,[349], 1,1






,[350], 0,0






,[351], 0,0






,[352], 99,99






,[353], 0,2






,[354], 3,6






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 9,22






,[359], 99,99






,[360], 1,2






,[361], 0,0






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 2,2






,[368], 0,1






,[369], 99,99






,[370], 99,99






,[371], 0,1






,[372], 0,2






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 99,99






,[378], 0,0






,[379], 0,0






,[380], 0,0






,[381], 1,1






,[382], 1,1






,[383], 1,1






,[384], 5,18






,[385], 0,0






,[386], 1,1






,[387], 99,99






,[388], 13,20






,[389], 5,22






,[390], 12,26






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 1,1






,[395], 1,2






,[396], 99,99






,[397], 99,99






,[398], 0,0






,[399], 1,2






,[400], 2,4






,[401], 3,3






,[402], 1,2






,[403], 2,2






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 99,99






,[418], 2,3






,[419], 99,99






,[420], 99,99






,[421], 99,99






,[422], 99,99






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 99,99






,[439], 8,22






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 4,8






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 99,99






,[453], 99,99






,[454], 1,2






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 2,2






,[460], 4,5






,[461], 0,1






,[462], 99,99






,[463], 99,99






,[464], 3,21






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 7,18






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 15,20






,[482], 99,99






,[483], 99,99






,[484], 99,99






,[485], 12,20






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 99,99






,[512], 99,99






,[513], 99,99






,[514], 99,99






,[515], 99,99






,[516], 99,99






,[517], 1,1






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 8,8






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 11,12






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 14,15






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 1,2






,[539], 0,0






,[540], 99,99






,[541], 0,0






,[542], 99,99






,[543], 1,4






,[544], 99,99






,[545], 99,99






,[546], 99,99






,[547], 10,16






,[548], 17,19






,[549], 99,99






,[550], 10,20






,[551], 99,99






,[552], 13,20






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 10,19






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 1,1






,[573], 0,0






,[574], 0,0






,[575], 0,0






,[576], 99,99






,[577], 17,17






,[578], 6,11






,[579], 9,21






,[580], 99,99






,[581], 99,99






,[582], 6,22






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 4,10






,[597], 99,99






,[598], 1,1






,[599], 0,0






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 0,0






,[604], 0,0






,[605], 99,99






,[606], 0,0






,[607], 99,99






,[608], 6,24






,[609], 99,99






,[610], 99,99






,[611], 99,99






,[612], 99,99






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 13,14






,[623], 99,99






,[624], 5,14






,[625], 14,17






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 2,2






,[633], 99,99






,[634], 0,1






,[635], 0,0






,[636], 0,0






,[637], 0,0






,[638], 0,0






,[639], 99,99






,[640], 15,22






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 16,19






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 9,18






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 16,19






,[663], 99,99






,[664], 14,14






,[665], 99,99






,[666], 0,0






,[667], 0,0






,[668], 0,0






,[669], 0,0






,[670], 99,99






,[671], 99,99






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 99,99






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 4,21






,[689], 99,99






,[690], 12,19






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 13,16






,[696], 99,99






,[697], 4,5






,[698], 2,3






,[699], 1,1






,[700], 0,0






,[701], 0,0






,[702], 99,99






,[703], 2,5






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 99,99






,[710], 99,99






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 99,99






,[732], 0,0






,[733], 99,99






,[734], 0,0






,[735], 0,0






,[736], 99,99






,[737], 99,99






,[738], 2,2






,[739], 99,99






,[740], 99,99






,[741], 99,99






,[742], 99,99






,[743], 99,99






,[744], 99,99






,[745], 99,99






,[746], 4,6






,[747], 14,16






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 12,15






,[754], 99,99






,[755], 99,99






,[756], 11,20






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 12,23






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 0,0






,[765], 99,99






,[766], 0,0






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 0,2






,[772], 2,3






,[773], 99,99






,[774], 99,99






,[775], 99,99






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 99,99






,[780], 15,16






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 99,99






,[790], 12,16






,[791], 16,17






,[792], 99,99






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 2,2






,[797], 0,0






,[798], 0,0






,[799], 0,1






,[800], 99,99






,[801], 1,2






,[802], 0,0






,[803], 99,99






,[804], 0,0






,[805], 99,99






,[806], 99,99






,[807], 2,6






,[808], 4,6






,[809], 99,99






,[810], 13,14






,[811], 99,99






,[812], 99,99






,[813], 5,8






,[814], 4,7






,[815], 99,99






,[816], 13,18






,[817], 99,99






,[818], 11,19






,[819], 99,99






,[820], 99,99






,[821], 99,99






,[822], 13,21






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 0,1






,[830], 0,0






,[831], 0,0






,[832], 99,99






,[833], 0,0






,[834], 1,1






,[835], 99,99






,[836], 99,99






,[837], 99,99






,[838], 99,99






,[839], 99,99






,[840], 1,2






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 6,12






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 19,21






,[855], 5,8






,[856], 99,99






,[857], 99,99






,[858], 11,16






,[859], 99,99






,[860], 99,99






,[861], 3,5






,[862], 0,0






,[863], 0,0






,[864], 99,99






,[865], 0,0






,[866], 0,1






,[867], 0,0






,[868], 0,0






,[869], 0,0






,[870], 1,1






,[871], 99,99






,[872], 2,2






,[873], 99,99






,[874], 3,3






,[875], 4,5






,[876], 4,4






,[877], 99,99






,[878], 99,99






,[879], 13,19






,[880], 99,99






,[881], 99,99






,[882], 9,13






,[883], 99,99






,[884], 99,99






,[885], 13,17






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 8,14






,[892], 99,99






,[893], 99,99






,[894], 1,1






,[895], 0,0






,[896], 99,99






,[897], 99,99






,[898], 99,99






,[899], 99,99






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 1,2






,[905], 2,4






,[906], 99,99






,[907], 1,1






,[908], 99,99






,[909], 99,99






,[910], 12,20






,[911], 10,14






,[912], 15,15






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 15,16






,[918], 99,99






,[919], 99,99






,[920], 7,10






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 5,8






,[927], 0,0






,[928], 99,99






,[929], 4,5






,[930], 0,1






,[931], 99,99






