



,,[40]
,[77], 99,99






,[78], 99,99






,[79], 99,99






,[80], 99,99






,[81], 99,99






,[82], 99,99






,[83], 99,99






,[84], 5,6






,[85], 8,9






,[86], 99,99






,[87], 99,99






,[88], 99,99






,[89], 99,99






,[90], 99,99






,[91], 99,99






,[92], 99,99






,[93], 1,6






,[94], 99,99






,[95], 5,10






,[96], 99,99






,[97], 99,99






,[98], 99,99






,[99], 99,99






,[100], 99,99






,[101], 99,99






,[102], 99,99






,[103], 99,99






,[104], 99,99






,[105], 99,99






,[106], 99,99






,[107], 99,99






,[108], 99,99






,[109], 99,99






,[110], 99,99






,[111], 99,99






,[112], 99,99






,[113], 4,5






,[114], 99,99






,[115], 99,99






,[116], 5,9






,[117], 99,99






,[118], 99,99






,[119], 99,99






,[120], 4,6






,[121], 3,8






,[122], 99,99






,[123], 99,99






,[124], 6,9






,[125], 5,8






,[126], 3,3






,[127], 99,99






,[128], 0,0






,[129], 99,99






,[130], 99,99






,[131], 99,99






,[132], 99,99






,[133], 99,99






,[134], 99,99






,[135], 99,99






,[136], 99,99






,[137], 99,99






,[138], 99,99






,[139], 99,99






,[140], 99,99






,[141], 99,99






,[142], 99,99






,[143], 1,3






,[144], 2,2






,[145], 99,99






,[146], 99,99






,[147], 99,99






,[148], 99,99






,[149], 99,99






,[150], 99,99






,[151], 99,99






,[152], 99,99






,[153], 99,99






,[154], 5,8






,[155], 4,5






,[156], 7,10






,[157], 5,9






,[158], 99,99






,[159], 99,99






,[160], 99,99






,[161], 99,99






,[162], 99,99






,[163], 99,99






,[164], 99,99






,[165], 99,99






,[166], 99,99






,[167], 99,99






,[168], 99,99






,[169], 99,99






,[170], 99,99






,[171], 99,99






,[172], 99,99






,[173], 99,99






,[174], 99,99






,[175], 2,2






,[176], 99,99






,[177], 99,99






,[178], 99,99






,[179], 99,99






,[180], 99,99






,[181], 9,13






,[182], 7,11






,[183], 99,99






,[184], 99,99






,[185], 7,7






,[186], 99,99






,[187], 99,99






,[188], 2,6






,[189], 99,99






,[190], 99,99






,[191], 2,6






,[192], 0,0






,[193], 99,99






,[194], 99,99






,[195], 99,99






,[196], 99,99






,[197], 99,99






,[198], 99,99






,[199], 99,99






,[200], 14,14






,[201], 99,99






,[202], 99,99






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 99,99






,[207], 99,99






,[208], 99,99






,[209], 99,99






,[210], 99,99






,[211], 99,99






,[212], 14,18






,[213], 9,12






,[214], 99,99






,[215], 99,99






,[216], 99,99






,[217], 9,9






,[218], 4,9






,[219], 99,99






,[220], 99,99






,[221], 4,11






,[222], 6,6






,[223], 99,99






,[224], 0,0






,[225], 99,99






,[226], 99,99






,[227], 99,99






,[228], 99,99






,[229], 99,99






,[230], 99,99






,[231], 99,99






,[232], 9,14






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 8,14






,[244], 5,13






,[245], 6,12






,[246], 9,12






,[247], 12,14






,[248], 99,99






,[249], 99,99






,[250], 4,6






,[251], 99,99






,[252], 99,99






,[253], 99,99






,[254], 6,10






,[255], 3,8






,[256], 0,0






,[257], 99,99






,[258], 9,12






,[259], 11,14






,[260], 99,99






,[261], 99,99






,[262], 99,99






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 0,0






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 0,0






,[275], 99,99






,[276], 4,15






,[277], 3,12






,[278], 5,15






,[279], 1,9






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 99,99






,[284], 5,6






,[285], 99,99






,[286], 99,99






,[287], 99,99






,[288], 0,0






,[289], 0,0






,[290], 99,99






,[291], 6,9






,[292], 99,99






,[293], 99,99






,[294], 7,8






,[295], 2,5






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 99,99






,[300], 99,99






,[301], 3,3






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 0,0






,[307], 99,99






,[308], 99,99






,[309], 8,12






,[310], 3,16






,[311], 3,12






,[312], 6,10






,[313], 99,99






,[314], 99,99






,[315], 6,6






,[316], 5,6






,[317], 8,8






,[318], 99,99






,[319], 99,99






,[320], 99,99






,[321], 99,99






,[322], 10,12






,[323], 99,99






,[324], 12,13






,[325], 8,11






,[326], 99,99






,[327], 2,9






,[328], 13,13






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 0,0






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 0,0






,[338], 0,0






,[339], 99,99






,[340], 2,12






,[341], 9,14






,[342], 6,12






,[343], 7,11






,[344], 4,8






,[345], 3,7






,[346], 99,99






,[347], 1,1






,[348], 99,99






,[349], 99,99






,[350], 99,99






,[351], 99,99






,[352], 0,0






,[353], 0,0






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 1,1






,[358], 3,10






,[359], 2,7






,[360], 6,10






,[361], 99,99






,[362], 99,99






,[363], 1,1






,[364], 1,1






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 0,0






,[370], 0,0






,[371], 10,10






,[372], 6,11






,[373], 11,13






,[374], 99,99






,[375], 4,10






,[376], 99,99






,[377], 99,99






,[378], 99,99






,[379], 99,99






,[380], 99,99






,[381], 99,99






,[382], 99,99






,[383], 99,99






,[384], 99,99






,[385], 99,99






,[386], 99,99






,[387], 99,99






,[388], 99,99






,[389], 1,2






,[390], 6,9






,[391], 2,8






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 0,0






,[402], 0,0






,[403], 6,12






,[404], 8,12






,[405], 5,13






,[406], 6,8






,[407], 7,10






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 0,0






,[417], 99,99






,[418], 99,99






,[419], 99,99






,[420], 6,8






,[421], 1,1






,[422], 4,15






,[423], 1,10






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 0,0






,[435], 99,99






,[436], 2,11






,[437], 5,13






,[438], 5,13






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 99,99






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 0,0






,[450], 7,9






,[451], 3,7






,[452], 99,99






,[453], 4,9






,[454], 8,13






,[455], 3,12






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 6,15






,[468], 3,11






,[469], 99,99






,[470], 99,99






,[471], 1,1






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 99,99






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 0,0






,[481], 0,0






,[482], 5,7






,[483], 5,9






,[484], 5,7






,[485], 7,9






,[486], 5,12






,[487], 3,8






,[488], 99,99






,[489], 0,0






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 12,13






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 99,99






,[512], 0,0






,[513], 0,0






,[514], 1,1






,[515], 99,99






,[516], 7,7






,[517], 2,10






,[518], 7,9






,[519], 5,7






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 99,99






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 5,10






,[532], 99,99






,[533], 3,3






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 99,99






,[539], 99,99






,[540], 99,99






,[541], 99,99






,[542], 99,99






,[543], 99,99






,[544], 99,99






,[545], 99,99






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 2,10






,[550], 8,15






,[551], 4,10






,[552], 2,2






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 99,99






,[573], 99,99






,[574], 99,99






,[575], 99,99






,[576], 99,99






,[577], 0,0






,[578], 99,99






,[579], 99,99






,[580], 99,99






,[581], 1,2






,[582], 10,15






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 1,2






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 1,1






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 0,0






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 99,99






,[604], 99,99






,[605], 1,2






,[606], 99,99






,[607], 99,99






,[608], 1,1






,[609], 99,99






,[610], 4,6






,[611], 99,99






,[612], 99,99






,[613], 99,99






,[614], 9,12






,[615], 9,13






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 2,2






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 1,1






,[625], 7,11






,[626], 99,99






,[627], 99,99






,[628], 0,0






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 99,99






,[639], 99,99






,[640], 99,99






,[641], 99,99






,[642], 0,0






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 4,12






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 11,12






,[657], 99,99






,[658], 99,99






,[659], 2,2






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 9,10






,[665], 10,14






,[666], 99,99






,[667], 99,99






,[668], 99,99






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 99,99






,[673], 1,10






,[674], 2,9






,[675], 1,2






,[676], 99,99






,[677], 99,99






,[678], 2,8






,[679], 10,12






,[680], 10,17






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 5,7






,[689], 1,3






,[690], 0,1






,[691], 0,0






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 99,99






,[696], 99,99






,[697], 4,12






,[698], 99,99






,[699], 99,99






,[700], 99,99






,[701], 99,99






,[702], 99,99






,[703], 99,99






,[704], 1,9






,[705], 4,13






,[706], 4,14






,[707], 3,15






,[708], 99,99






,[709], 7,7






,[710], 4,10






,[711], 9,12






,[712], 7,14






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 1,2






,[717], 99,99






,[718], 4,4






,[719], 99,99






,[720], 99,99






,[721], 4,7






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 2,2






,[732], 99,99






,[733], 99,99






,[734], 99,99






,[735], 99,99






,[736], 0,1






,[737], 1,2






,[738], 3,11






,[739], 7,14






,[740], 1,9






,[741], 99,99






,[742], 3,14






,[743], 6,15






,[744], 99,99






,[745], 99,99






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 6,7






,[750], 7,14






,[751], 99,99






,[752], 99,99






,[753], 1,1






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 1,2






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 1,1






,[769], 1,8






,[770], 2,6






,[771], 2,15






,[772], 4,14






,[773], 3,10






,[774], 99,99






,[775], 99,99






,[776], 8,13






,[777], 99,99






,[778], 10,13






,[779], 6,11






,[780], 2,6






,[781], 10,12






,[782], 99,99






,[783], 99,99






,[784], 0,0






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 0,1






,[797], 99,99






,[798], 99,99






,[799], 99,99






,[800], 1,3






,[801], 99,99






,[802], 2,8






,[803], 2,7






,[804], 5,14






,[805], 8,16






,[806], 7,11






,[807], 99,99






,[808], 2,10






,[809], 8,11






,[810], 99,99






,[811], 9,14






,[812], 5,12






,[813], 99,99






,[814], 99,99






,[815], 99,99






,[816], 8,12






,[817], 99,99






,[818], 7,13






,[819], 99,99






,[820], 99,99






,[821], 99,99






,[822], 99,99






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 99,99






,[830], 2,3






,[831], 99,99






,[832], 99,99






,[833], 1,9






,[834], 1,11






,[835], 8,12






,[836], 3,14






,[837], 3,11






,[838], 6,11






,[839], 9,13






,[840], 99,99






,[841], 99,99






,[842], 2,15






,[843], 11,15






,[844], 6,15






,[845], 10,10






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 6,9






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 99,99






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 99,99






,[866], 1,10






,[867], 99,99






,[868], 2,8






,[869], 4,14






,[870], 3,15






,[871], 5,15






,[872], 10,13






,[873], 5,13






,[874], 6,13






,[875], 99,99






,[876], 99,99






,[877], 6,14






,[878], 99,99






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 6,11






,[883], 99,99






,[884], 99,99






,[885], 99,99






,[886], 3,3






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 99,99






,[897], 4,4






,[898], 4,6






,[899], 99,99






,[900], 4,12






,[901], 8,16






,[902], 8,13






,[903], 5,14






,[904], 99,99






,[905], 3,14






,[906], 99,99






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 8,17






,[911], 13,15






,[912], 8,13






,[913], 4,9






,[914], 4,8






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 2,11






