



,,[80]
,[213], 99,99






,[214], 18,19






,[215], 19,20






,[216], 24,26






,[217], 12,25






,[218], 99,99






,[219], 99,99






,[220], 99,99






,[221], 99,99






,[222], 99,99






,[223], 19,25






,[224], 16,27






,[225], 99,99






,[226], 99,99






,[227], 19,26






,[228], 99,99






,[229], 99,99






,[230], 18,28






,[231], 12,24






,[232], 20,23






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 16,20






,[247], 18,22






,[248], 10,24






,[249], 99,99






,[250], 14,24






,[251], 18,20






,[252], 16,19






,[253], 15,21






,[254], 21,26






,[255], 16,24






,[256], 99,99






,[257], 17,20






,[258], 20,24






,[259], 99,99






,[260], 20,25






,[261], 99,99






,[262], 17,26






,[263], 21,26






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 12,21






,[280], 14,19






,[281], 21,23






,[282], 99,99






,[283], 23,23






,[284], 13,19






,[285], 20,23






,[286], 19,26






,[287], 14,21






,[288], 26,29






,[289], 19,25






,[290], 17,23






,[291], 15,27






,[292], 99,99






,[293], 99,99






,[294], 20,21






,[295], 12,17






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 4,4






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 20,21






,[312], 99,99






,[313], 99,99






,[314], 20,21






,[315], 10,18






,[316], 99,99






,[317], 99,99






,[318], 17,20






,[319], 14,26






,[320], 99,99






,[321], 14,24






,[322], 19,28






,[323], 21,24






,[324], 18,29






,[325], 22,25






,[326], 14,22






,[327], 16,23






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 6,7






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 3,7






,[343], 20,21






,[344], 99,99






,[345], 11,21






,[346], 18,22






,[347], 14,18






,[348], 17,22






,[349], 24,24






,[350], 14,20






,[351], 99,99






,[352], 15,23






,[353], 99,99






,[354], 16,25






,[355], 99,99






,[356], 15,19






,[357], 12,21






,[358], 19,22






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 6,7






,[363], 99,99






,[364], 2,3






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 5,6






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 9,20






,[378], 10,19






,[379], 99,99






,[380], 13,21






,[381], 99,99






,[382], 19,23






,[383], 22,24






,[384], 18,26






,[385], 14,23






,[386], 16,25






,[387], 18,23






,[388], 17,28






,[389], 13,21






,[390], 15,27






,[391], 17,18






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 5,5






,[406], 99,99






,[407], 99,99






,[408], 20,20






,[409], 17,19






,[410], 99,99






,[411], 17,22






,[412], 99,99






,[413], 99,99






,[414], 19,21






,[415], 15,24






,[416], 19,21






,[417], 17,24






,[418], 17,24






,[419], 18,25






,[420], 99,99






,[421], 99,99






,[422], 11,25






,[423], 18,23






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 5,5






,[437], 99,99






,[438], 14,16






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 11,18






,[444], 18,18






,[445], 18,19






,[446], 18,20






,[447], 99,99






,[448], 21,22






,[449], 99,99






,[450], 14,22






,[451], 99,99






,[452], 18,22






,[453], 16,26






,[454], 16,19






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 4,4






,[463], 15,20






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 15,21






,[473], 11,20






,[474], 99,99






,[475], 99,99






,[476], 18,25






,[477], 18,19






,[478], 99,99






,[479], 12,14






,[480], 99,99






,[481], 17,17






,[482], 14,20






,[483], 15,24






,[484], 22,23






,[485], 18,24






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 4,7






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 11,20






,[506], 11,16






,[507], 12,19






,[508], 14,20






,[509], 17,21






,[510], 17,18






,[511], 8,16






,[512], 13,19






,[513], 16,17






,[514], 17,21






,[515], 14,21






,[516], 20,26






,[517], 11,19






,[518], 16,21






,[519], 15,19






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 5,5






,[527], 15,21






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 15,20






,[538], 13,24






,[539], 15,24






,[540], 11,15






,[541], 12,16






,[542], 11,17






,[543], 11,12






,[544], 8,13






,[545], 9,14






,[546], 99,99






,[547], 99,99






,[548], 18,21






,[549], 18,21






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 13,18






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 9,17






,[568], 99,99






,[569], 99,99






,[570], 15,20






,[571], 15,21






,[572], 15,20






,[573], 12,14






,[574], 99,99






,[575], 9,13






,[576], 9,17






,[577], 99,99






,[578], 17,18






,[579], 12,22






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 12,16






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 13,16






,[602], 10,24






,[603], 20,21






,[604], 99,99






,[605], 10,18






,[606], 7,12






,[607], 6,9






,[608], 12,14






,[609], 13,15






,[610], 9,13






,[611], 4,16






,[612], 18,21






,[613], 23,29






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 21,23






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 12,15






,[624], 6,8






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 19,24






,[631], 18,24






,[632], 99,99






,[633], 17,20






,[634], 20,24






,[635], 13,19






,[636], 14,17






,[637], 10,15






,[638], 99,99






,[639], 5,14






,[640], 5,14






,[641], 99,99






,[642], 14,18






,[643], 21,22






,[644], 16,22






,[645], 15,17






,[646], 99,99






,[647], 15,21






,[648], 14,24






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 3,8






,[655], 8,9






,[656], 6,10






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 18,22






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 10,18






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 10,12






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 19,23






,[678], 14,24






,[679], 99,99






,[680], 21,25






,[681], 99,99






,[682], 13,26






,[683], 99,99






,[684], 99,99






,[685], 5,10






,[686], 6,7






,[687], 6,10






,[688], 5,7






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 18,25






,[696], 11,15






,[697], 11,17






,[698], 99,99






,[699], 99,99






,[700], 10,19






,[701], 99,99






,[702], 9,14






,[703], 9,12






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 16,26






,[709], 14,20






,[710], 11,22






,[711], 23,23






,[712], 99,99






,[713], 10,20






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 5,8






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 12,15






,[726], 10,21






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 16,23






,[731], 25,26






,[732], 18,18






,[733], 10,11






,[734], 99,99






,[735], 8,12






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 17,24






,[741], 19,24






,[742], 19,21






,[743], 15,23






,[744], 24,26






,[745], 19,19






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 12,15






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 7,9






,[756], 99,99






,[757], 17,23






,[758], 99,99






,[759], 20,23






,[760], 18,24






,[761], 99,99






,[762], 99,99






,[763], 14,19






,[764], 21,21






,[765], 12,16






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 24,29






,[773], 99,99






,[774], 14,17






,[775], 19,21






,[776], 11,25






,[777], 20,23






,[778], 3,4






,[779], 99,99






,[780], 12,14






,[781], 99,99






,[782], 9,11






,[783], 10,10






,[784], 99,99






,[785], 10,10






,[786], 99,99






,[787], 3,6






,[788], 14,14






,[789], 23,25






,[790], 13,30






,[791], 18,26






,[792], 17,25






,[793], 99,99






,[794], 10,14






,[795], 99,99






,[796], 99,99






,[797], 7,14






,[798], 8,9






,[799], 99,99






,[800], 7,11






,[801], 7,8






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 17,22






,[806], 99,99






,[807], 14,19






,[808], 16,33






,[809], 12,27






,[810], 10,10






,[811], 6,8






,[812], 8,8






,[813], 99,99






,[814], 12,15






,[815], 15,15






,[816], 99,99






,[817], 99,99






,[818], 7,11






,[819], 6,7






,[820], 16,29






,[821], 25,26






,[822], 99,99






,[823], 24,27






,[824], 22,26






,[825], 15,22






,[826], 5,12






,[827], 14,14






,[828], 99,99






,[829], 99,99






,[830], 12,12






,[831], 10,11






,[832], 6,7






,[833], 99,99






,[834], 13,14






,[835], 17,17






,[836], 14,18






,[837], 12,25






,[838], 15,27






,[839], 99,99






,[840], 22,29






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 8,14






,[845], 1,4






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 5,11






,[851], 99,99






,[852], 16,33






,[853], 99,99






,[854], 18,24






,[855], 99,99






,[856], 20,25






,[857], 9,18






,[858], 9,16






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 6,8






,[865], 99,99






,[866], 10,14






,[867], 99,99






,[868], 12,13






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 19,29






,[873], 21,29






,[874], 15,21






,[875], 24,24






,[876], 99,99






,[877], 99,99






,[878], 19,26






,[879], 99,99






,[880], 15,15






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 17,24






,[885], 24,27






,[886], 19,31






,[887], 99,99






,[888], 99,99






,[889], 10,15






,[890], 99,99






,[891], 18,22






,[892], 10,13






,[893], 99,99






,[894], 99,99






,[895], 10,10






,[896], 99,99






,[897], 7,10






,[898], 12,15






,[899], 13,13






,[900], 17,17






,[901], 99,99






,[902], 99,99






,[903], 99,99






,[904], 99,99






,[905], 21,27






,[906], 21,26






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 15,19






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 7,10






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 12,15






,[929], 99,99






,[930], 99,99






,[931], 99,99






