



,,[80]
,[87], 99,99






,[88], 99,99






,[89], 99,99






,[90], 99,99






,[91], 99,99






,[92], 99,99






,[93], 18,24






,[94], 15,23






,[95], 16,23






,[96], 11,34






,[97], 20,28






,[98], 14,29






,[99], 99,99






,[100], 14,22






,[101], 99,99






,[102], 99,99






,[103], 99,99






,[104], 99,99






,[105], 17,25






,[106], 99,99






,[107], 16,25






,[108], 25,28






,[109], 99,99






,[110], 99,99






,[111], 99,99






,[112], 20,20






,[113], 99,99






,[114], 99,99






,[115], 99,99






,[116], 21,24






,[117], 99,99






,[118], 99,99






,[119], 99,99






,[120], 9,14






,[121], 13,23






,[122], 14,25






,[123], 23,25






,[124], 21,26






,[125], 18,22






,[126], 21,25






,[127], 18,23






,[128], 14,32






,[129], 12,31






,[130], 14,25






,[131], 99,99






,[132], 21,26






,[133], 99,99






,[134], 9,24






,[135], 14,20






,[136], 13,22






,[137], 99,99






,[138], 99,99






,[139], 99,99






,[140], 18,21






,[141], 99,99






,[142], 99,99






,[143], 15,16






,[144], 13,18






,[145], 16,21






,[146], 99,99






,[147], 99,99






,[148], 99,99






,[149], 19,25






,[150], 99,99






,[151], 15,20






,[152], 25,27






,[153], 99,99






,[154], 19,21






,[155], 19,25






,[156], 99,99






,[157], 99,99






,[158], 16,27






,[159], 99,99






,[160], 22,31






,[161], 99,99






,[162], 27,28






,[163], 16,19






,[164], 21,23






,[165], 99,99






,[166], 99,99






,[167], 99,99






,[168], 99,99






,[169], 99,99






,[170], 19,20






,[171], 99,99






,[172], 14,28






,[173], 17,28






,[174], 17,25






,[175], 99,99






,[176], 16,21






,[177], 99,99






,[178], 18,27






,[179], 15,27






,[180], 27,28






,[181], 18,25






,[182], 99,99






,[183], 99,99






,[184], 99,99






,[185], 99,99






,[186], 17,24






,[187], 99,99






,[188], 11,17






,[189], 99,99






,[190], 23,25






,[191], 99,99






,[192], 20,29






,[193], 25,26






,[194], 99,99






,[195], 17,25






,[196], 99,99






,[197], 99,99






,[198], 14,21






,[199], 99,99






,[200], 12,17






,[201], 99,99






,[202], 99,99






,[203], 99,99






,[204], 99,99






,[205], 25,27






,[206], 13,27






,[207], 99,99






,[208], 99,99






,[209], 99,99






,[210], 20,24






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 16,19






,[215], 99,99






,[216], 18,26






,[217], 19,25






,[218], 99,99






,[219], 18,22






,[220], 99,99






,[221], 99,99






,[222], 99,99






,[223], 21,25






,[224], 14,27






,[225], 18,28






,[226], 20,23






,[227], 16,26






,[228], 99,99






,[229], 16,26






,[230], 19,28






,[231], 99,99






,[232], 21,23






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 17,20






,[247], 99,99






,[248], 19,24






,[249], 99,99






,[250], 15,24






,[251], 14,20






,[252], 99,99






,[253], 15,21






,[254], 17,26






,[255], 99,99






,[256], 99,99






,[257], 12,20






,[258], 99,99






,[259], 99,99






,[260], 17,25






,[261], 12,26






,[262], 15,26






,[263], 24,26






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 12,17






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 99,99






,[280], 99,99






,[281], 22,23






,[282], 99,99






,[283], 99,99






,[284], 99,99






,[285], 99,99






,[286], 99,99






,[287], 99,99






,[288], 16,29






,[289], 99,99






,[290], 20,23






,[291], 99,99






,[292], 14,18






,[293], 16,25






,[294], 99,99






,[295], 99,99






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 99,99






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 17,21






,[312], 99,99






,[313], 99,99






,[314], 14,21






,[315], 99,99






,[316], 99,99






,[317], 99,99






,[318], 99,99






,[319], 19,26






,[320], 99,99






,[321], 99,99






,[322], 99,99






,[323], 24,24






,[324], 20,29






,[325], 24,25






,[326], 16,22






,[327], 99,99






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 99,99






,[343], 99,99






,[344], 19,21






,[345], 99,99






,[346], 99,99






,[347], 99,99






,[348], 99,99






,[349], 99,99






,[350], 99,99






,[351], 15,21






,[352], 99,99






,[353], 20,22






,[354], 14,25






,[355], 99,99






,[356], 16,19






,[357], 99,99






,[358], 21,22






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 99,99






,[378], 16,19






,[379], 99,99






,[380], 12,21






,[381], 99,99






,[382], 99,99






,[383], 99,99






,[384], 25,26






,[385], 15,23






,[386], 15,25






,[387], 14,23






,[388], 13,28






,[389], 15,21






,[390], 19,27






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 20,20






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 16,21






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 20,24






,[418], 20,24






,[419], 17,25






,[420], 24,25






,[421], 99,99






,[422], 10,25






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 13,16






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 15,18






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 13,22






,[451], 99,99






,[452], 12,22






,[453], 99,99






,[454], 19,19






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 11,13






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 14,20






,[475], 99,99






,[476], 99,99






,[477], 16,19






,[478], 99,99






,[479], 99,99






,[480], 18,19






,[481], 99,99






,[482], 15,20






,[483], 99,99






,[484], 99,99






,[485], 99,99






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 12,13






,[502], 99,99






,[503], 99,99






,[504], 13,17






,[505], 99,99






,[506], 99,99






,[507], 12,19






,[508], 18,20






,[509], 19,21






,[510], 99,99






,[511], 99,99






,[512], 99,99






,[513], 99,99






,[514], 19,21






,[515], 99,99






,[516], 14,26






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 99,99






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 17,19






,[537], 20,20






,[538], 99,99






,[539], 14,24






,[540], 99,99






,[541], 11,16






,[542], 99,99






,[543], 99,99






,[544], 99,99






,[545], 99,99






,[546], 14,16






,[547], 99,99






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 12,18






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 14,17






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 99,99






,[573], 99,99






,[574], 99,99






,[575], 99,99






,[576], 99,99






,[577], 99,99






,[578], 99,99






,[579], 15,22






,[580], 99,99






,[581], 99,99






,[582], 16,23






,[583], 99,99






,[584], 18,25






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 17,19






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 15,16






,[602], 99,99






,[603], 21,21






,[604], 99,99






,[605], 99,99






,[606], 99,99






,[607], 99,99






,[608], 99,99






,[609], 99,99






,[610], 12,13






,[611], 99,99






,[612], 99,99






,[613], 18,29






,[614], 21,25






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 23,23






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 99,99






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 16,24






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 99,99






,[639], 99,99






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 16,17






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 18,20






,[662], 20,22






,[663], 99,99






,[664], 11,16






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 99,99






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 23,24






,[676], 99,99






,[677], 14,23






,[678], 99,99






,[679], 99,99






,[680], 99,99






,[681], 13,24






,[682], 11,26






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 99,99






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 17,25






,[696], 99,99






,[697], 99,99






,[698], 15,19






,[699], 99,99






,[700], 99,99






,[701], 99,99






,[702], 99,99






,[703], 99,99






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 17,26






,[709], 99,99






,[710], 99,99






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 17,26






,[732], 15,18






,[733], 99,99






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 11,24






,[741], 16,24






,[742], 16,21






,[743], 18,23






,[744], 20,26






,[745], 99,99






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 99,99






,[759], 13,23






,[760], 19,24






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 99,99






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 99,99






,[771], 99,99






,[772], 21,29






,[773], 13,23






,[774], 99,99






,[775], 8,21






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 99,99






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 18,25






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 99,99






,[797], 99,99






,[798], 99,99






,[799], 99,99






,[800], 99,99






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 19,19






,[805], 99,99






,[806], 13,18






,[807], 13,19






,[808], 26,33






,[809], 20,27






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 13,15






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 99,99






,[821], 21,26






,[822], 14,34






,[823], 20,27






,[824], 13,26






,[825], 99,99






,[826], 99,99






,[827], 11,14






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 99,99






,[833], 99,99






,[834], 11,14






,[835], 99,99






,[836], 99,99






,[837], 13,25






,[838], 12,27






,[839], 15,23






,[840], 16,29






,[841], 17,25






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 99,99






,[852], 13,33






,[853], 99,99






,[854], 99,99






,[855], 99,99






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 10,12






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 99,99






,[866], 99,99






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 99,99






,[871], 13,18






,[872], 11,29






,[873], 26,29






,[874], 14,21






,[875], 99,99






,[876], 99,99






,[877], 19,25






,[878], 20,26






,[879], 99,99






,[880], 12,15






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 16,24






,[885], 18,27






,[886], 21,31






,[887], 23,28






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 15,22






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 99,99






,[897], 99,99






,[898], 99,99






,[899], 99,99






,[900], 99,99






,[901], 99,99






,[902], 19,27






,[903], 99,99






,[904], 99,99






,[905], 22,27






,[906], 21,26






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 20,30






,[918], 99,99






,[919], 22,26






,[920], 99,99






,[921], 99,99






,[922], 11,15






,[923], 15,16






,[924], 99,99






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 99,99






