



,,[60]





,[197], 1,1






,[198], 99,99






,[199], 1,1






,[200], 1,1






,[201], 1,1






,[202], 1,1






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 99,99






,[207], 2,2






,[208], 2,3






,[209], 2,3






,[210], 1,2






,[211], 4,4






,[212], 99,99






,[213], 0,1






,[214], 0,0






,[215], 1,2






,[216], 0,0






,[217], 2,2






,[218], 99,99






,[219], 0,0






,[220], 0,1






,[221], 99,99






,[222], 1,2






,[223], 0,1






,[224], 99,99






,[225], 99,99






,[226], 1,2






,[227], 2,3






,[228], 99,99






,[229], 0,0






,[230], 2,2






,[231], 99,99






,[232], 0,0






,[233], 2,2






,[234], 0,0






,[235], 0,1






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 2,2






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 2,2






,[247], 99,99






,[248], 99,99






,[249], 99,99






,[250], 99,99






,[251], 0,1






,[252], 99,99






,[253], 99,99






,[254], 99,99






,[255], 0,0






,[256], 99,99






,[257], 99,99






,[258], 99,99






,[259], 99,99






,[260], 9,17






,[261], 99,99






,[262], 0,0






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 0,1






,[270], 0,0






,[271], 99,99






,[272], 1,1






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 1,2






,[278], 99,99






,[279], 99,99






,[280], 99,99






,[281], 99,99






,[282], 1,2






,[283], 0,0






,[284], 0,0






,[285], 0,0






,[286], 0,0






,[287], 0,0






,[288], 99,99






,[289], 0,0






,[290], 99,99






,[291], 99,99






,[292], 2,2






,[293], 5,14






,[294], 99,99






,[295], 99,99






,[296], 99,99






,[297], 0,0






,[298], 0,1






,[299], 1,1






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 1,1






,[304], 99,99






,[305], 0,1






,[306], 1,1






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 99,99






,[313], 0,0






,[314], 0,0






,[315], 0,0






,[316], 0,0






,[317], 0,1






,[318], 99,99






,[319], 0,0






,[320], 99,99






,[321], 99,99






,[322], 99,99






,[323], 2,2






,[324], 99,99






,[325], 0,0






,[326], 6,15






,[327], 12,12






,[328], 99,99






,[329], 1,1






,[330], 0,0






,[331], 2,2






,[332], 99,99






,[333], 99,99






,[334], 0,1






,[335], 3,3






,[336], 2,2






,[337], 1,1






,[338], 1,1






,[339], 99,99






,[340], 0,0






,[341], 1,1






,[342], 2,2






,[343], 1,1






,[344], 1,1






,[345], 99,99






,[346], 99,99






,[347], 99,99






,[348], 99,99






,[349], 99,99






,[350], 0,0






,[351], 0,0






,[352], 99,99






,[353], 0,0






,[354], 1,2






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 13,18






,[359], 99,99






,[360], 99,99






,[361], 0,0






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 1,1






,[368], 0,0






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 1,1






,[373], 99,99






,[374], 0,0






,[375], 99,99






,[376], 5,9






,[377], 0,0






,[378], 99,99






,[379], 0,0






,[380], 0,0






,[381], 1,1






,[382], 1,1






,[383], 0,1






,[384], 99,99






,[385], 99,99






,[386], 99,99






,[387], 17,19






,[388], 18,18






,[389], 99,99






,[390], 6,21






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 0,1






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 0,2






,[400], 0,1






,[401], 2,3






,[402], 0,1






,[403], 1,2






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 1,1






,[418], 2,3






,[419], 11,17






,[420], 99,99






,[421], 99,99






,[422], 8,16






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 18,18






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 10,13






,[436], 99,99






,[437], 99,99






,[438], 13,17






,[439], 7,20






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 99,99






,[444], 99,99






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 99,99






,[453], 13,14






,[454], 99,99






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 0,1






,[460], 3,3






,[461], 0,0






,[462], 99,99






,[463], 9,19






,[464], 13,19






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 12,16






,[469], 9,17






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 13,15






,[475], 8,15






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 99,99






,[483], 17,18






,[484], 99,99






,[485], 20,20






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 4,7






,[511], 9,9






,[512], 99,99






,[513], 99,99






,[514], 8,14






,[515], 99,99






,[516], 99,99






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 13,14






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 13,16






,[525], 9,12






,[526], 9,11






,[527], 99,99






,[528], 99,99






,[529], 9,9






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 11,11






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 1,1






,[539], 0,0






,[540], 0,0






,[541], 0,0






,[542], 99,99






,[543], 99,99






,[544], 99,99






,[545], 10,21






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 15,20






,[552], 99,99






,[553], 2,2






,[554], 11,17






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 0,0






,[572], 0,0






,[573], 0,0






,[574], 0,0






,[575], 0,0






,[576], 13,17






,[577], 99,99






,[578], 99,99






,[579], 17,18






,[580], 99,99






,[581], 99,99






,[582], 6,19






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 15,17






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 0,0






,[600], 0,1






,[601], 99,99






,[602], 2,3






,[603], 0,0






,[604], 99,99






,[605], 0,0






,[606], 0,0






,[607], 0,0






,[608], 8,20






,[609], 99,99






,[610], 99,99






,[611], 99,99






,[612], 8,9






,[613], 99,99






,[614], 99,99






,[615], 9,16






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 5,10






,[625], 10,13






,[626], 11,17






,[627], 99,99






,[628], 15,15






,[629], 15,20






,[630], 99,99






,[631], 99,99






,[632], 1,2






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 0,0






,[637], 0,0






,[638], 99,99






,[639], 0,0






,[640], 9,20






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 9,14






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 6,18






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 9,10






,[666], 0,0






,[667], 99,99






,[668], 0,0






,[669], 0,0






,[670], 99,99






,[671], 9,10






,[672], 99,99






,[673], 99,99






,[674], 13,15






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 8,14






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 17,19






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 14,20






,[694], 99,99






,[695], 99,99






,[696], 12,15






,[697], 2,2






,[698], 1,1






,[699], 99,99






,[700], 0,0






,[701], 0,0






,[702], 1,2






,[703], 4,5






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 12,18






,[710], 99,99






,[711], 99,99






,[712], 99,99






,[713], 16,16






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 8,16






,[726], 99,99






,[727], 11,14






,[728], 99,99






,[729], 5,6






,[730], 99,99






,[731], 0,0






,[732], 99,99






,[733], 99,99






,[734], 0,0






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 1,1






,[739], 99,99






,[740], 99,99






,[741], 11,12






,[742], 9,14






,[743], 13,13






,[744], 99,99






,[745], 99,99






,[746], 4,5






,[747], 6,10






,[748], 8,19






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 8,12






,[755], 99,99






,[756], 8,18






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 12,20






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 0,0






,[765], 0,0






,[766], 0,0






,[767], 0,0






,[768], 99,99






,[769], 99,99






,[770], 0,0






,[771], 0,0






,[772], 1,2






,[773], 99,99






,[774], 6,7






,[775], 99,99






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 9,9






,[780], 12,14






,[781], 99,99






,[782], 99,99






,[783], 3,5






,[784], 12,16






,[785], 99,99






,[786], 99,99






,[787], 14,17






,[788], 99,99






,[789], 99,99






,[790], 12,14






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 11,14






,[795], 99,99






,[796], 1,2






,[797], 0,0






,[798], 99,99






,[799], 99,99






,[800], 99,99






,[801], 1,1






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 0,0






,[806], 99,99






,[807], 1,4






,[808], 4,4






,[809], 99,99






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 3,3






,[814], 99,99






,[815], 99,99






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 99,99






,[821], 99,99






,[822], 13,16






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 0,1






,[830], 99,99






,[831], 99,99






,[832], 99,99






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 99,99






,[839], 99,99






,[840], 2,2






,[841], 99,99






,[842], 9,9






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 13,14






,[850], 10,10






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 2,6






,[856], 99,99






,[857], 9,11






,[858], 99,99






,[859], 2,3






,[860], 99,99






,[861], 2,3






,[862], 0,0






,[863], 99,99






,[864], 99,99






,[865], 0,0






,[866], 0,0






,[867], 0,0






,[868], 0,0






,[869], 99,99






,[870], 0,0






,[871], 0,0






,[872], 0,1






,[873], 99,99






,[874], 99,99






,[875], 4,4






,[876], 99,99






,[877], 3,4






,[878], 9,10






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 7,11






,[885], 10,15






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 7,11






,[892], 99,99






,[893], 99,99






,[894], 0,1






,[895], 0,0






,[896], 99,99






,[897], 99,99






,[898], 99,99






,[899], 99,99






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 0,1






,[905], 99,99






,[906], 99,99






,[907], 99,99






,[908], 0,1






,[909], 99,99






,[910], 99,99






,[911], 12,12






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 9,13






,[918], 99,99






,[919], 99,99






,[920], 7,8






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 3,5






,[927], 0,0






,[928], 99,99






,[929], 3,3






,[930], 0,0






,[931], 99,99






