



,,[20]
,[77], 99,99






,[78], 99,99






,[79], 99,99






,[80], 99,99






,[81], 2,7






,[82], 4,8






,[83], 99,99






,[84], 99,99






,[85], 99,99






,[86], 99,99






,[87], 99,99






,[88], 4,4






,[89], 99,99






,[90], 99,99






,[91], 3,4






,[92], 3,6






,[93], 0,1






,[94], 2,2






,[95], 1,3






,[96], 0,0






,[97], 99,99






,[98], 99,99






,[99], 99,99






,[100], 99,99






,[101], 99,99






,[102], 99,99






,[103], 99,99






,[104], 99,99






,[105], 99,99






,[106], 4,9






,[107], 99,99






,[108], 99,99






,[109], 99,99






,[110], 99,99






,[111], 99,99






,[112], 99,99






,[113], 1,1






,[114], 99,99






,[115], 6,9






,[116], 99,99






,[117], 99,99






,[118], 99,99






,[119], 99,99






,[120], 99,99






,[121], 99,99






,[122], 99,99






,[123], 3,5






,[124], 3,5






,[125], 2,4






,[126], 0,0






,[127], 1,2






,[128], 0,0






,[129], 99,99






,[130], 99,99






,[131], 99,99






,[132], 99,99






,[133], 99,99






,[134], 99,99






,[135], 99,99






,[136], 99,99






,[137], 99,99






,[138], 99,99






,[139], 99,99






,[140], 99,99






,[141], 99,99






,[142], 99,99






,[143], 0,0






,[144], 0,0






,[145], 99,99






,[146], 99,99






,[147], 4,12






,[148], 6,9






,[149], 99,99






,[150], 99,99






,[151], 99,99






,[152], 99,99






,[153], 99,99






,[154], 3,3






,[155], 2,3






,[156], 3,5






,[157], 3,3






,[158], 99,99






,[159], 1,2






,[160], 0,0






,[161], 99,99






,[162], 3,3






,[163], 99,99






,[164], 99,99






,[165], 99,99






,[166], 1,2






,[167], 99,99






,[168], 99,99






,[169], 3,10






,[170], 99,99






,[171], 99,99






,[172], 99,99






,[173], 99,99






,[174], 99,99






,[175], 1,2






,[176], 0,0






,[177], 99,99






,[178], 0,1






,[179], 99,99






,[180], 99,99






,[181], 4,9






,[182], 99,99






,[183], 3,3






,[184], 99,99






,[185], 99,99






,[186], 3,4






,[187], 3,4






,[188], 1,1






,[189], 99,99






,[190], 1,2






,[191], 0,0






,[192], 0,0






,[193], 99,99






,[194], 99,99






,[195], 99,99






,[196], 0,1






,[197], 1,1






,[198], 99,99






,[199], 99,99






,[200], 5,6






,[201], 99,99






,[202], 99,99






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 99,99






,[207], 99,99






,[208], 99,99






,[209], 99,99






,[210], 99,99






,[211], 2,8






,[212], 3,10






,[213], 3,10






,[214], 5,7






,[215], 99,99






,[216], 99,99






,[217], 3,4






,[218], 4,4






,[219], 99,99






,[220], 4,4






,[221], 1,2






,[222], 3,5






,[223], 4,4






,[224], 0,0






,[225], 99,99






,[226], 4,6






,[227], 99,99






,[228], 99,99






,[229], 1,3






,[230], 99,99






,[231], 99,99






,[232], 4,10






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 2,2






,[243], 99,99






,[244], 4,9






,[245], 4,8






,[246], 1,6






,[247], 4,8






,[248], 99,99






,[249], 99,99






,[250], 5,5






,[251], 4,5






,[252], 99,99






,[253], 99,99






,[254], 2,4






,[255], 1,4






,[256], 0,0






,[257], 1,1






,[258], 4,5






,[259], 99,99






,[260], 99,99






,[261], 3,3






,[262], 99,99






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 0,0






,[267], 0,0






,[268], 99,99






,[269], 0,0






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 0,0






,[275], 99,99






,[276], 1,8






,[277], 2,6






,[278], 2,6






,[279], 4,5






,[280], 5,5






,[281], 99,99






,[282], 99,99






,[283], 99,99






,[284], 99,99






,[285], 1,2






,[286], 99,99






,[287], 99,99






,[288], 0,0






,[289], 0,0






,[290], 99,99






,[291], 3,4






,[292], 99,99






,[293], 1,3






,[294], 99,99






,[295], 0,0






,[296], 99,99






,[297], 99,99






,[298], 0,0






,[299], 0,0






,[300], 99,99






,[301], 0,0






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 0,0






,[306], 0,0






,[307], 99,99






,[308], 3,6






,[309], 2,5






,[310], 1,5






,[311], 1,1






,[312], 99,99






,[313], 99,99






,[314], 1,1






,[315], 2,2






,[316], 99,99






,[317], 6,6






,[318], 99,99






,[319], 99,99






,[320], 99,99






,[321], 99,99






,[322], 6,9






,[323], 99,99






,[324], 99,99






,[325], 3,5






,[326], 99,99






,[327], 1,4






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 0,0






,[332], 0,0






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 0,0






,[338], 0,0






,[339], 99,99






,[340], 3,6






,[341], 2,4






,[342], 1,6






,[343], 1,1






,[344], 99,99






,[345], 99,99






,[346], 1,1






,[347], 0,0






,[348], 0,0






,[349], 99,99






,[350], 99,99






,[351], 99,99






,[352], 0,0






,[353], 0,0






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 0,0






,[358], 1,7






,[359], 1,5






,[360], 6,7






,[361], 99,99






,[362], 99,99






,[363], 0,0






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 0,0






,[370], 0,0






,[371], 4,6






,[372], 2,4






,[373], 5,8






,[374], 99,99






,[375], 1,3






,[376], 99,99






,[377], 99,99






,[378], 99,99






,[379], 99,99






,[380], 99,99






,[381], 99,99






,[382], 99,99






,[383], 99,99






,[384], 0,0






,[385], 0,0






,[386], 99,99






,[387], 99,99






,[388], 0,0






,[389], 0,0






,[390], 3,7






,[391], 2,4






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 0,0






,[402], 0,0






,[403], 5,7






,[404], 2,6






,[405], 5,8






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 1,1






,[411], 0,0






,[412], 0,1






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 0,0






,[417], 0,0






,[418], 99,99






,[419], 99,99






,[420], 1,2






,[421], 0,0






,[422], 1,6






,[423], 2,4






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 3,4






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 0,0






,[434], 0,0






,[435], 4,6






,[436], 2,5






,[437], 4,5






,[438], 99,99






,[439], 99,99






,[440], 2,2






,[441], 99,99






,[442], 1,2






,[443], 1,1






,[444], 1,1






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 0,0






,[449], 0,0






,[450], 99,99






,[451], 1,1






,[452], 2,3






,[453], 0,0






,[454], 2,11






,[455], 1,3






,[456], 0,0






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 99,99






,[464], 1,2






,[465], 99,99






,[466], 99,99






,[467], 6,8






,[468], 1,5






,[469], 99,99






,[470], 3,3






,[471], 0,0






,[472], 0,0






,[473], 99,99






,[474], 99,99






,[475], 0,0






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 0,0






,[481], 0,0






,[482], 2,3






,[483], 4,5






,[484], 1,1






,[485], 4,4






,[486], 1,6






,[487], 1,3






,[488], 0,1






,[489], 0,0






,[490], 99,99






,[491], 99,99






,[492], 1,1






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 5,7






,[500], 99,99






,[501], 0,0






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 99,99






,[512], 0,0






,[513], 0,0






,[514], 0,0






,[515], 5,6






,[516], 2,3






,[517], 3,6






,[518], 4,5






,[519], 1,3






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 1,1






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 4,7






,[532], 99,99






,[533], 0,0






,[534], 99,99






,[535], 99,99






,[536], 0,0






,[537], 0,0






,[538], 99,99






,[539], 99,99






,[540], 99,99






,[541], 99,99






,[542], 0,0






,[543], 0,0






,[544], 0,0






,[545], 99,99






,[546], 0,0






,[547], 99,99






,[548], 99,99






,[549], 2,4






,[550], 2,6






,[551], 1,3






,[552], 0,0






,[553], 99,99






,[554], 99,99






,[555], 1,2






,[556], 99,99






,[557], 0,0






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 1,1






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 99,99






,[573], 0,1






,[574], 0,1






,[575], 99,99






,[576], 0,0






,[577], 0,0






,[578], 99,99






,[579], 99,99






,[580], 99,99






,[581], 0,0






,[582], 4,7






,[583], 4,4






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 0,0






,[589], 1,1






,[590], 99,99






,[591], 99,99






,[592], 0,0






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 0,0






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 0,1






,[602], 99,99






,[603], 99,99






,[604], 99,99






,[605], 0,0






,[606], 99,99






,[607], 99,99






,[608], 0,0






,[609], 99,99






,[610], 0,1






,[611], 99,99






,[612], 0,0






,[613], 99,99






,[614], 5,10






,[615], 2,5






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 0,0






,[621], 0,0






,[622], 99,99






,[623], 99,99






,[624], 0,0






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 0,0






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 99,99






,[638], 1,1






,[639], 99,99






,[640], 0,0






,[641], 99,99






,[642], 0,0






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 3,7






,[647], 4,8






,[648], 1,2






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 4,4






,[657], 99,99






,[658], 99,99






,[659], 0,0






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 3,4






,[665], 1,4






,[666], 99,99






,[667], 3,4






,[668], 99,99






,[669], 99,99






,[670], 1,1






,[671], 99,99






,[672], 99,99






,[673], 1,1






,[674], 1,3






,[675], 0,0






,[676], 99,99






,[677], 99,99






,[678], 1,2






,[679], 5,9






,[680], 3,5






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 1,1






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 4,5






,[689], 0,0






,[690], 0,0






,[691], 0,0






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 99,99






,[696], 99,99






,[697], 5,8






,[698], 99,99






,[699], 99,99






,[700], 99,99






,[701], 99,99






,[702], 99,99






,[703], 99,99






,[704], 1,3






,[705], 3,5






,[706], 2,6






,[707], 1,3






,[708], 99,99






,[709], 99,99






,[710], 1,4






,[711], 4,7






,[712], 5,10






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 0,1






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 1,2






,[722], 99,99






,[723], 99,99






,[724], 5,6






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 5,5






,[731], 0,0






,[732], 99,99






,[733], 0,0






,[734], 99,99






,[735], 99,99






,[736], 0,0






,[737], 0,0






,[738], 2,3






,[739], 1,3






,[740], 1,1






,[741], 99,99






,[742], 1,5






,[743], 2,5






,[744], 99,99






,[745], 4,9






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 0,0






,[750], 5,6






,[751], 4,5






,[752], 99,99






,[753], 0,0






,[754], 99,99






,[755], 99,99






,[756], 5,5






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 99,99






,[764], 0,0






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 0,0






,[769], 1,2






,[770], 1,3






,[771], 1,6






,[772], 1,6






,[773], 1,5






,[774], 99,99






,[775], 4,7






,[776], 2,7






,[777], 2,7






,[778], 4,8






,[779], 1,3






,[780], 2,2






,[781], 5,6






,[782], 5,9






,[783], 99,99






,[784], 0,0






,[785], 5,6






,[786], 99,99






,[787], 0,1






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 0,0






,[797], 99,99






,[798], 99,99






,[799], 99,99






,[800], 0,0






,[801], 1,2






,[802], 1,1






,[803], 1,2






,[804], 1,10






,[805], 1,7






,[806], 2,6






,[807], 99,99






,[808], 3,6






,[809], 4,6






,[810], 2,7






,[811], 3,9






,[812], 99,99






,[813], 99,99






,[814], 3,4






,[815], 99,99






,[816], 4,8






,[817], 2,9






,[818], 4,6






,[819], 99,99






,[820], 1,1






,[821], 99,99






,[822], 99,99






,[823], 2,2






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 99,99






,[830], 0,1






,[831], 99,99






,[832], 1,1






,[833], 1,1






,[834], 1,1






,[835], 1,2






,[836], 2,4






,[837], 1,3






,[838], 3,6






,[839], 1,5






,[840], 4,5






,[841], 2,6






,[842], 4,8






,[843], 2,9






,[844], 3,6






,[845], 99,99






,[846], 2,7






,[847], 3,7






,[848], 99,99






,[849], 6,9






,[850], 99,99






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 1,1






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 2,2






,[862], 99,99






,[863], 99,99






,[864], 1,1






,[865], 99,99






,[866], 1,1






,[867], 1,3






,[868], 99,99






,[869], 3,7






,[870], 4,8






,[871], 3,9






,[872], 4,6






,[873], 2,7






,[874], 2,8






,[875], 99,99






,[876], 6,6






,[877], 2,5






,[878], 99,99






,[879], 99,99






,[880], 5,10






,[881], 4,9






,[882], 3,6






,[883], 99,99






,[884], 99,99






,[885], 99,99






,[886], 0,0






,[887], 1,1






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 0,0






,[892], 0,0






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 99,99






,[897], 0,0






,[898], 0,0






,[899], 1,2






,[900], 2,4






,[901], 3,9






,[902], 2,5






,[903], 3,4






,[904], 99,99






,[905], 5,9






,[906], 3,8






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 6,10






,[911], 5,10






,[912], 2,8






,[913], 1,3






,[914], 1,5






,[915], 99,99






,[916], 2,2






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 0,0






,[925], 1,1






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 1,2






