



,,[70]






,[378], 8,13






,[379], 7,13






,[380], 8,16






,[381], 13,18






,[382], 10,20






,[383], 11,19






,[384], 14,19






,[385], 15,20






,[386], 13,22






,[387], 12,19






,[388], 14,23






,[389], 99,99






,[390], 17,22






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 6,6






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 15,18






,[409], 99,99






,[410], 13,15






,[411], 13,18






,[412], 99,99






,[413], 14,16






,[414], 14,16






,[415], 99,99






,[416], 10,17






,[417], 12,19






,[418], 16,22






,[419], 14,23






,[420], 13,20






,[421], 99,99






,[422], 11,21






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 2,4






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 15,15






,[441], 99,99






,[442], 15,17






,[443], 9,14






,[444], 12,12






,[445], 10,14






,[446], 9,15






,[447], 99,99






,[448], 19,20






,[449], 99,99






,[450], 16,17






,[451], 16,16






,[452], 14,18






,[453], 9,17






,[454], 9,14






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 1,2






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 5,7






,[471], 99,99






,[472], 13,16






,[473], 14,16






,[474], 99,99






,[475], 13,18






,[476], 10,17






,[477], 99,99






,[478], 8,16






,[479], 99,99






,[480], 12,13






,[481], 99,99






,[482], 10,14






,[483], 13,17






,[484], 9,19






,[485], 9,13






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 1,1






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 8,15






,[506], 11,11






,[507], 15,17






,[508], 10,14






,[509], 13,16






,[510], 99,99






,[511], 7,13






,[512], 99,99






,[513], 7,12






,[514], 99,99






,[515], 99,99






,[516], 9,20






,[517], 10,15






,[518], 10,14






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 2,3






,[527], 18,18






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 10,17






,[538], 11,20






,[539], 9,18






,[540], 5,12






,[541], 7,10






,[542], 8,13






,[543], 8,11






,[544], 6,11






,[545], 11,13






,[546], 99,99






,[547], 99,99






,[548], 19,20






,[549], 9,14






,[550], 9,13






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 9,14






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 10,17






,[571], 13,17






,[572], 11,15






,[573], 99,99






,[574], 9,11






,[575], 4,7






,[576], 7,12






,[577], 99,99






,[578], 12,17






,[579], 14,19






,[580], 99,99






,[581], 99,99






,[582], 13,18






,[583], 99,99






,[584], 19,22






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 13,16






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 8,11






,[602], 6,19






,[603], 12,16






,[604], 99,99






,[605], 8,14






,[606], 8,9






,[607], 5,7






,[608], 7,10






,[609], 6,10






,[610], 10,12






,[611], 10,13






,[612], 18,18






,[613], 9,25






,[614], 99,99






,[615], 20,23






,[616], 99,99






,[617], 99,99






,[618], 16,18






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 6,8






,[624], 5,5






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 15,17






,[631], 18,20






,[632], 8,14






,[633], 14,16






,[634], 13,17






,[635], 10,14






,[636], 9,10






,[637], 13,13






,[638], 10,13






,[639], 3,8






,[640], 4,10






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 15,19






,[645], 11,12






,[646], 99,99






,[647], 16,18






,[648], 20,22






,[649], 16,17






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 3,3






,[655], 99,99






,[656], 4,7






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 11,17






,[662], 12,20






,[663], 99,99






,[664], 12,13






,[665], 99,99






,[666], 99,99






,[667], 16,16






,[668], 12,14






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 6,8






,[673], 99,99






,[674], 9,10






,[675], 13,18






,[676], 99,99






,[677], 16,20






,[678], 10,20






,[679], 99,99






,[680], 16,18






,[681], 16,19






,[682], 12,17






,[683], 99,99






,[684], 99,99






,[685], 2,5






,[686], 3,5






,[687], 5,6






,[688], 2,3






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 14,22






,[696], 13,14






,[697], 13,16






,[698], 99,99






,[699], 6,11






,[700], 12,17






,[701], 11,13






,[702], 7,9






,[703], 7,7






,[704], 9,9






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 11,21






,[709], 15,16






,[710], 6,16






,[711], 15,19






,[712], 99,99






,[713], 14,16






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 5,7






,[719], 3,5






,[720], 4,7






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 11,12






,[726], 8,14






,[727], 99,99






,[728], 14,19






,[729], 99,99






,[730], 10,19






,[731], 12,21






,[732], 12,14






,[733], 5,7






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 11,15






,[741], 12,19






,[742], 5,17






,[743], 12,18






,[744], 13,20






,[745], 9,13






,[746], 2,2






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 10,11






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 13,18






,[758], 10,14






,[759], 12,20






,[760], 8,19






,[761], 13,16






,[762], 99,99






,[763], 8,14






,[764], 10,16






,[765], 9,15






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 9,11






,[771], 99,99






,[772], 15,25






,[773], 13,16






,[774], 9,14






,[775], 10,19






,[776], 14,22






,[777], 14,21






,[778], 3,3






,[779], 99,99






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 8,9






,[784], 99,99






,[785], 99,99






,[786], 99,99






,[787], 1,3






,[788], 8,12






,[789], 9,20






,[790], 13,26






,[791], 15,21






,[792], 14,22






,[793], 9,14






,[794], 8,12






,[795], 10,13






,[796], 13,17






,[797], 7,12






,[798], 99,99






,[799], 6,7






,[800], 8,10






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 15,18






,[806], 10,14






,[807], 7,12






,[808], 12,25






,[809], 14,24






,[810], 9,10






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 12,12






,[816], 99,99






,[817], 2,4






,[818], 4,5






,[819], 3,3






,[820], 13,24






,[821], 10,20






,[822], 17,23






,[823], 10,22






,[824], 12,23






,[825], 14,18






,[826], 4,8






,[827], 10,12






,[828], 99,99






,[829], 99,99






,[830], 8,10






,[831], 99,99






,[832], 2,4






,[833], 99,99






,[834], 9,10






,[835], 10,12






,[836], 11,13






,[837], 11,21






,[838], 14,19






,[839], 99,99






,[840], 99,99






,[841], 9,19






,[842], 10,18






,[843], 99,99






,[844], 7,10






,[845], 99,99






,[846], 99,99






,[847], 4,8






,[848], 99,99






,[849], 99,99






,[850], 5,7






,[851], 5,15






,[852], 10,26






,[853], 7,20






,[854], 13,19






,[855], 13,22






,[856], 16,21






,[857], 8,13






,[858], 7,10






,[859], 99,99






,[860], 9,9






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 3,5






,[865], 99,99






,[866], 3,5






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 17,20






,[871], 99,99






,[872], 21,26






,[873], 12,23






,[874], 8,14






,[875], 6,17






,[876], 99,99






,[877], 99,99






,[878], 10,19






,[879], 99,99






,[880], 12,13






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 10,16






,[885], 17,21






,[886], 20,23






,[887], 8,23






,[888], 99,99






,[889], 13,15






,[890], 99,99






,[891], 15,15






,[892], 7,9






,[893], 99,99






,[894], 99,99






,[895], 7,7






,[896], 6,9






,[897], 9,9






,[898], 5,11






,[899], 99,99






,[900], 13,15






,[901], 9,12






,[902], 6,17






,[903], 99,99






,[904], 10,19






,[905], 12,24






,[906], 14,22






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 17,20






,[917], 17,24






,[918], 99,99






,[919], 7,17






,[920], 12,13






,[921], 15,16






,[922], 99,99






,[923], 10,10






,[924], 6,6






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 8,8






,[930], 6,7






,[931], 99,99






