



,,[30]
,[213], 0,0






,[214], 0,0






,[215], 0,0






,[216], 0,0






,[217], 0,0






,[218], 0,0






,[219], 0,0






,[220], 99,99






,[221], 0,0






,[222], 0,0






,[223], 0,0






,[224], 99,99






,[225], 0,1






,[226], 99,99






,[227], 0,0






,[228], 0,0






,[229], 99,99






,[230], 0,0






,[231], 0,0






,[232], 99,99






,[233], 0,0






,[234], 0,0






,[235], 0,0






,[236], 0,0






,[237], 0,0






,[238], 1,1






,[239], 99,99






,[240], 1,1






,[241], 1,1






,[242], 1,1






,[243], 99,99






,[244], 1,1






,[245], 99,99






,[246], 99,99






,[247], 99,99






,[248], 2,2






,[249], 99,99






,[250], 0,0






,[251], 0,0






,[252], 0,0






,[253], 0,0






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 99,99






,[258], 99,99






,[259], 99,99






,[260], 5,13






,[261], 1,2






,[262], 99,99






,[263], 0,0






,[264], 99,99






,[265], 1,1






,[266], 1,1






,[267], 1,1






,[268], 99,99






,[269], 99,99






,[270], 0,0






,[271], 0,0






,[272], 0,0






,[273], 0,0






,[274], 0,0






,[275], 0,0






,[276], 0,0






,[277], 99,99






,[278], 1,1






,[279], 0,0






,[280], 0,1






,[281], 99,99






,[282], 99,99






,[283], 0,0






,[284], 0,0






,[285], 0,0






,[286], 0,0






,[287], 0,0






,[288], 99,99






,[289], 99,99






,[290], 99,99






,[291], 1,1






,[292], 0,0






,[293], 5,7






,[294], 1,1






,[295], 99,99






,[296], 0,0






,[297], 0,0






,[298], 0,0






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 0,0






,[303], 0,0






,[304], 0,0






,[305], 99,99






,[306], 0,0






,[307], 99,99






,[308], 0,1






,[309], 0,0






,[310], 1,2






,[311], 99,99






,[312], 1,1






,[313], 99,99






,[314], 0,0






,[315], 0,0






,[316], 0,0






,[317], 99,99






,[318], 0,0






,[319], 0,0






,[320], 99,99






,[321], 0,1






,[322], 99,99






,[323], 1,1






,[324], 0,0






,[325], 0,0






,[326], 4,7






,[327], 1,5






,[328], 0,1






,[329], 0,0






,[330], 0,0






,[331], 0,0






,[332], 0,0






,[333], 0,0






,[334], 0,0






,[335], 0,0






,[336], 1,1






,[337], 0,0






,[338], 0,0






,[339], 0,0






,[340], 0,0






,[341], 0,0






,[342], 0,0






,[343], 0,0






,[344], 0,0






,[345], 99,99






,[346], 1,1






,[347], 0,0






,[348], 99,99






,[349], 0,0






,[350], 99,99






,[351], 0,0






,[352], 99,99






,[353], 0,0






,[354], 0,0






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 99,99






,[359], 99,99






,[360], 99,99






,[361], 0,0






,[362], 0,0






,[363], 1,1






,[364], 1,1






,[365], 1,1






,[366], 1,1






,[367], 0,0






,[368], 0,0






,[369], 0,1






,[370], 99,99






,[371], 0,0






,[372], 0,0






,[373], 0,0






,[374], 0,0






,[375], 0,0






,[376], 0,1






,[377], 0,0






,[378], 99,99






,[379], 0,0






,[380], 0,0






,[381], 0,0






,[382], 0,0






,[383], 0,0






,[384], 99,99






,[385], 0,0






,[386], 0,0






,[387], 99,99






,[388], 99,99






,[389], 99,99






,[390], 99,99






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 0,0






,[397], 99,99






,[398], 99,99






,[399], 0,0






,[400], 0,0






,[401], 0,0






,[402], 0,0






,[403], 0,0






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 0,0






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 0,0






,[418], 0,0






,[419], 99,99






,[420], 99,99






,[421], 99,99






,[422], 99,99






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 2,2






,[444], 99,99






,[445], 99,99






,[446], 99,99






,[447], 1,1






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 99,99






,[453], 99,99






,[454], 99,99






,[455], 99,99






,[456], 5,14






,[457], 99,99






,[458], 99,99






,[459], 0,0






,[460], 1,1






,[461], 0,0






,[462], 99,99






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 3,8






,[467], 3,12






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 99,99






,[476], 99,99






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 99,99






,[483], 99,99






,[484], 99,99






,[485], 99,99






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 99,99






,[507], 99,99






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 4,4






,[512], 99,99






,[513], 99,99






,[514], 99,99






,[515], 99,99






,[516], 0,0






,[517], 0,0






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 3,7






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 99,99






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 0,0






,[538], 0,0






,[539], 0,0






,[540], 0,0






,[541], 0,0






,[542], 0,0






,[543], 0,0






,[544], 99,99






,[545], 99,99






,[546], 2,4






,[547], 99,99






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 0,0






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 1,1






,[567], 99,99






,[568], 0,0






,[569], 0,0






,[570], 99,99






,[571], 0,0






,[572], 0,0






,[573], 0,0






,[574], 0,0






,[575], 0,0






,[576], 99,99






,[577], 99,99






,[578], 99,99






,[579], 99,99






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 0,0






,[599], 0,0






,[600], 0,0






,[601], 99,99






,[602], 0,1






,[603], 0,0






,[604], 0,0






,[605], 0,0






,[606], 0,0






,[607], 0,0






,[608], 99,99






,[609], 14,14






,[610], 99,99






,[611], 99,99






,[612], 4,4






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 4,6






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 0,0






,[633], 3,3






,[634], 0,0






,[635], 99,99






,[636], 0,0






,[637], 0,0






,[638], 0,0






,[639], 0,0






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 3,4






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 0,0






,[667], 99,99






,[668], 0,0






,[669], 0,0






,[670], 99,99






,[671], 4,4






,[672], 99,99






,[673], 99,99






,[674], 99,99






,[675], 2,3






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 99,99






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 99,99






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 8,10






,[695], 99,99






,[696], 99,99






,[697], 0,1






,[698], 0,0






,[699], 0,0






,[700], 0,0






,[701], 0,0






,[702], 0,0






,[703], 99,99






,[704], 99,99






,[705], 0,1






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 99,99






,[710], 2,4






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 99,99






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 1,3






,[730], 99,99






,[731], 0,0






,[732], 99,99






,[733], 99,99






,[734], 0,0






,[735], 99,99






,[736], 99,99






,[737], 0,0






,[738], 0,0






,[739], 0,0






,[740], 99,99






,[741], 99,99






,[742], 99,99






,[743], 2,4






,[744], 99,99






,[745], 99,99






,[746], 0,1






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 99,99






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 3,6






,[764], 0,0






,[765], 0,0






,[766], 0,0






,[767], 0,0






,[768], 99,99






,[769], 0,0






,[770], 99,99






,[771], 0,0






,[772], 0,0






,[773], 1,2






,[774], 99,99






,[775], 0,1






,[776], 99,99






,[777], 99,99






,[778], 1,2






,[779], 99,99






,[780], 99,99






,[781], 99,99






,[782], 1,1






,[783], 1,2






,[784], 3,5






,[785], 99,99






,[786], 99,99






,[787], 99,99






,[788], 2,3






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 99,99






,[795], 99,99






,[796], 0,0






,[797], 0,0






,[798], 99,99






,[799], 99,99






,[800], 99,99






,[801], 0,0






,[802], 0,0






,[803], 0,0






,[804], 0,0






,[805], 0,0






,[806], 1,2






,[807], 99,99






,[808], 1,1






,[809], 99,99






,[810], 3,6






,[811], 99,99






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 99,99






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 99,99






,[821], 99,99






,[822], 99,99






,[823], 99,99






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 99,99






,[828], 99,99






,[829], 0,0






,[830], 99,99






,[831], 99,99






,[832], 99,99






,[833], 0,0






,[834], 0,0






,[835], 0,0






,[836], 0,0






,[837], 0,0






,[838], 99,99






,[839], 99,99






,[840], 0,0






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 99,99






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 99,99






,[851], 5,6






,[852], 99,99






,[853], 99,99






,[854], 99,99






,[855], 1,1






,[856], 99,99






,[857], 99,99






,[858], 99,99






,[859], 0,0






,[860], 1,3






,[861], 1,1






,[862], 0,0






,[863], 99,99






,[864], 99,99






,[865], 0,0






,[866], 99,99






,[867], 0,0






,[868], 0,0






,[869], 99,99






,[870], 0,0






,[871], 0,0






,[872], 0,0






,[873], 99,99






,[874], 1,1






,[875], 99,99






,[876], 0,1






,[877], 0,0






,[878], 3,5






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 99,99






,[885], 99,99






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 99,99






,[890], 99,99






,[891], 99,99






,[892], 3,3






,[893], 0,0






,[894], 0,0






,[895], 0,0






,[896], 99,99






,[897], 0,0






,[898], 0,0






,[899], 0,0






,[900], 0,0






,[901], 0,0






,[902], 0,0






,[903], 0,0






,[904], 99,99






,[905], 99,99






,[906], 0,0






,[907], 0,0






,[908], 0,0






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 1,1






,[927], 0,0






,[928], 99,99






,[929], 0,0






,[930], 0,0






,[931], 0,0






