



,,[50]



,[151], 8,10






,[152], 5,12






,[153], 6,13






,[154], 7,11






,[155], 7,11






,[156], 7,11






,[157], 99,99






,[158], 9,19






,[159], 9,14






,[160], 6,15






,[161], 5,10






,[162], 7,18






,[163], 99,99






,[164], 9,14






,[165], 10,13






,[166], 5,13






,[167], 3,10






,[168], 7,9






,[169], 6,17






,[170], 9,13






,[171], 99,99






,[172], 9,15






,[173], 7,21






,[174], 99,99






,[175], 7,17






,[176], 6,8






,[177], 9,15






,[178], 8,14






,[179], 6,14






,[180], 4,18






,[181], 11,16






,[182], 12,14






,[183], 8,15






,[184], 5,15






,[185], 5,11






,[186], 8,16






,[187], 99,99






,[188], 9,11






,[189], 9,13






,[190], 7,14






,[191], 12,13






,[192], 6,18






,[193], 10,16






,[194], 8,13






,[195], 9,10






,[196], 99,99






,[197], 7,14






,[198], 8,12






,[199], 5,9






,[200], 5,9






,[201], 99,99






,[202], 9,11






,[203], 99,99






,[204], 99,99






,[205], 99,99






,[206], 13,15






,[207], 99,99






,[208], 7,11






,[209], 99,99






,[210], 10,14






,[211], 99,99






,[212], 99,99






,[213], 99,99






,[214], 9,12






,[215], 4,9






,[216], 13,15






,[217], 8,12






,[218], 9,12






,[219], 8,12






,[220], 6,10






,[221], 7,14






,[222], 99,99






,[223], 4,14






,[224], 5,17






,[225], 6,16






,[226], 8,15






,[227], 10,16






,[228], 99,99






,[229], 9,18






,[230], 6,16






,[231], 7,11






,[232], 12,13






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 12,12






,[247], 7,14






,[248], 11,17






,[249], 6,13






,[250], 6,13






,[251], 10,13






,[252], 99,99






,[253], 9,12






,[254], 7,16






,[255], 8,17






,[256], 99,99






,[257], 9,13






,[258], 7,14






,[259], 12,18






,[260], 10,14






,[261], 7,12






,[262], 11,14






,[263], 10,11






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 3,3






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 6,9






,[280], 11,12






,[281], 11,12






,[282], 99,99






,[283], 3,9






,[284], 8,9






,[285], 4,13






,[286], 8,14






,[287], 13,13






,[288], 5,13






,[289], 7,11






,[290], 9,14






,[291], 8,13






,[292], 7,12






,[293], 8,13






,[294], 9,12






,[295], 8,9






,[296], 11,13






,[297], 99,99






,[298], 9,9






,[299], 0,0






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 4,4






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 8,13






,[313], 7,11






,[314], 6,13






,[315], 4,9






,[316], 3,12






,[317], 10,11






,[318], 15,15






,[319], 5,16






,[320], 99,99






,[321], 10,12






,[322], 10,14






,[323], 10,12






,[324], 8,14






,[325], 9,14






,[326], 7,13






,[327], 8,16






,[328], 11,11






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 2,3






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 0,1






,[343], 99,99






,[344], 99,99






,[345], 6,11






,[346], 6,10






,[347], 4,8






,[348], 6,11






,[349], 6,12






,[350], 4,11






,[351], 99,99






,[352], 8,11






,[353], 99,99






,[354], 6,15






,[355], 9,17






,[356], 99,99






,[357], 12,13






,[358], 10,14






,[359], 9,12






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 0,0






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 2,2






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 11,13






,[377], 9,11






,[378], 6,8






,[379], 6,8






,[380], 7,8






,[381], 8,12






,[382], 6,16






,[383], 8,15






,[384], 9,14






,[385], 11,15






,[386], 5,14






,[387], 9,13






,[388], 5,15






,[389], 8,14






,[390], 7,16






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 3,4






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 99,99






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 12,13






,[410], 9,11






,[411], 7,11






,[412], 15,15






,[413], 99,99






,[414], 6,12






,[415], 4,9






,[416], 8,10






,[417], 7,13






,[418], 12,20






,[419], 8,15






,[420], 14,16






,[421], 7,12






,[422], 7,15






,[423], 12,14






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 2,3






,[437], 99,99






,[438], 8,8






,[439], 99,99






,[440], 7,9






,[441], 99,99






,[442], 10,12






,[443], 2,8






,[444], 99,99






,[445], 99,99






,[446], 8,10






,[447], 99,99






,[448], 9,13






,[449], 99,99






,[450], 8,15






,[451], 99,99






,[452], 10,12






,[453], 99,99






,[454], 9,11






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 0,0






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 5,10






,[473], 9,12






,[474], 99,99






,[475], 4,10






,[476], 5,11






,[477], 99,99






,[478], 8,11






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 8,11






,[483], 7,10






,[484], 7,9






,[485], 9,10






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 0,1






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 4,4






,[503], 99,99






,[504], 99,99






,[505], 8,14






,[506], 8,8






,[507], 6,14






,[508], 99,99






,[509], 11,13






,[510], 99,99






,[511], 3,8






,[512], 99,99






,[513], 4,6






,[514], 6,11






,[515], 99,99






,[516], 6,13






,[517], 99,99






,[518], 9,11






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 2,2






,[527], 10,12






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 14,14






,[537], 99,99






,[538], 10,12






,[539], 6,11






,[540], 10,12






,[541], 5,6






,[542], 4,6






,[543], 6,6






,[544], 99,99






,[545], 6,7






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 5,7






,[550], 8,10






,[551], 7,9






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 10,12






,[568], 99,99






,[569], 99,99






,[570], 7,12






,[571], 8,12






,[572], 9,12






,[573], 99,99






,[574], 3,5






,[575], 1,3






,[576], 4,7






,[577], 99,99






,[578], 99,99






,[579], 7,14






,[580], 99,99






,[581], 99,99






,[582], 4,11






,[583], 99,99






,[584], 15,16






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 2,3






,[591], 7,10






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 11,11






,[602], 3,12






,[603], 10,12






,[604], 99,99






,[605], 6,9






,[606], 6,6






,[607], 2,4






,[608], 99,99






,[609], 3,5






,[610], 9,10






,[611], 99,99






,[612], 10,13






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 9,13






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 5,5






,[624], 2,3






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 12,14






,[631], 10,15






,[632], 4,10






,[633], 11,11






,[634], 6,10






,[635], 9,12






,[636], 99,99






,[637], 8,8






,[638], 4,6






,[639], 1,2






,[640], 3,4






,[641], 10,10






,[642], 99,99






,[643], 13,13






,[644], 13,16






,[645], 99,99






,[646], 99,99






,[647], 9,12






,[648], 10,13






,[649], 12,12






,[650], 12,14






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 0,0






,[655], 99,99






,[656], 1,2






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 10,16






,[662], 10,10






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 8,9






,[667], 10,10






,[668], 5,10






,[669], 8,8






,[670], 99,99






,[671], 5,6






,[672], 2,4






,[673], 99,99






,[674], 99,99






,[675], 15,15






,[676], 99,99






,[677], 10,13






,[678], 11,14






,[679], 8,15






,[680], 11,13






,[681], 10,16






,[682], 5,12






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 1,2






,[688], 1,1






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 5,17






,[696], 99,99






,[697], 8,9






,[698], 99,99






,[699], 6,7






,[700], 8,12






,[701], 5,8






,[702], 4,5






,[703], 3,3






,[704], 3,4






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 13,16






,[709], 99,99






,[710], 6,10






,[711], 9,14






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 2,3






,[719], 0,0






,[720], 1,1






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 99,99






,[726], 2,7






,[727], 5,8






,[728], 7,16






,[729], 99,99






,[730], 10,15






,[731], 2,14






,[732], 99,99






,[733], 1,2






,[734], 99,99






,[735], 4,5






,[736], 99,99






,[737], 3,4






,[738], 99,99






,[739], 99,99






,[740], 6,10






,[741], 6,11






,[742], 6,13






,[743], 9,13






,[744], 7,14






,[745], 8,8






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 5,10






,[758], 99,99






,[759], 7,15






,[760], 8,12






,[761], 8,10






,[762], 99,99






,[763], 6,11






,[764], 5,11






,[765], 8,13






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 6,6






,[770], 99,99






,[771], 99,99






,[772], 9,19






,[773], 8,14






,[774], 9,13






,[775], 5,13






,[776], 11,17






,[777], 14,17






,[778], 99,99






,[779], 99,99






,[780], 99,99






,[781], 99,99






,[782], 99,99






,[783], 5,5






,[784], 99,99






,[785], 5,6






,[786], 99,99






,[787], 0,0






,[788], 99,99






,[789], 8,16






,[790], 6,17






,[791], 5,14






,[792], 7,19






,[793], 7,10






,[794], 5,5






,[795], 99,99






,[796], 6,12






,[797], 5,8






,[798], 99,99






,[799], 5,5






,[800], 3,5






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 9,13






,[806], 8,10






,[807], 5,10






,[808], 7,17






,[809], 10,17






,[810], 99,99






,[811], 99,99






,[812], 99,99






,[813], 4,4






,[814], 99,99






,[815], 99,99






,[816], 2,4






,[817], 0,1






,[818], 3,4






,[819], 0,0






,[820], 12,15






,[821], 9,14






,[822], 16,18






,[823], 11,18






,[824], 7,18






,[825], 8,11






,[826], 3,5






,[827], 6,8






,[828], 99,99






,[829], 99,99






,[830], 3,6






,[831], 99,99






,[832], 1,2






,[833], 3,3






,[834], 99,99






,[835], 99,99






,[836], 4,6






,[837], 6,14






,[838], 8,13






,[839], 9,15






,[840], 7,18






,[841], 6,14






,[842], 5,12






,[843], 7,12






,[844], 4,4






,[845], 0,0






,[846], 99,99






,[847], 1,2






,[848], 99,99






,[849], 99,99






,[850], 1,3






,[851], 4,11






,[852], 7,20






,[853], 9,18






,[854], 6,15






,[855], 3,17






,[856], 9,13






,[857], 4,8






,[858], 99,99






,[859], 10,10






,[860], 5,7






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 2,3






,[866], 2,2






,[867], 99,99






,[868], 99,99






,[869], 8,11






,[870], 10,11






,[871], 99,99






,[872], 3,14






,[873], 11,19






,[874], 9,9






,[875], 6,13






,[876], 99,99






,[877], 4,10






,[878], 6,13






,[879], 5,7






,[880], 99,99






,[881], 4,5






,[882], 99,99






,[883], 9,16






,[884], 4,11






,[885], 10,15






,[886], 6,14






,[887], 9,14






,[888], 7,12






,[889], 7,10






,[890], 99,99






,[891], 12,12






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 4,4






,[896], 99,99






,[897], 3,3






,[898], 7,10






,[899], 99,99






,[900], 8,11






,[901], 8,9






,[902], 8,16






,[903], 99,99






,[904], 4,13






,[905], 6,12






,[906], 7,15






,[907], 9,15






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 6,11






,[917], 6,20






,[918], 10,16






,[919], 11,14






,[920], 8,9






,[921], 9,12






,[922], 99,99






,[923], 99,99






,[924], 2,2






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 4,6






,[929], 99,99






,[930], 99,99






,[931], 99,99






