



,,[80]
,[213], 99,99






,[214], 99,99






,[215], 11,20






,[216], 99,99






,[217], 99,99






,[218], 99,99






,[219], 99,99






,[220], 99,99






,[221], 99,99






,[222], 99,99






,[223], 99,99






,[224], 99,99






,[225], 8,28






,[226], 99,99






,[227], 9,26






,[228], 99,99






,[229], 99,99






,[230], 99,99






,[231], 99,99






,[232], 99,99






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 99,99






,[247], 10,22






,[248], 99,99






,[249], 99,99






,[250], 99,99






,[251], 99,99






,[252], 99,99






,[253], 99,99






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 99,99






,[258], 11,24






,[259], 99,99






,[260], 99,99






,[261], 7,26






,[262], 99,99






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 99,99






,[280], 99,99






,[281], 99,99






,[282], 99,99






,[283], 6,23






,[284], 9,19






,[285], 11,23






,[286], 99,99






,[287], 99,99






,[288], 99,99






,[289], 99,99






,[290], 99,99






,[291], 99,99






,[292], 99,99






,[293], 99,99






,[294], 99,99






,[295], 99,99






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 99,99






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 99,99






,[312], 99,99






,[313], 15,20






,[314], 99,99






,[315], 9,18






,[316], 11,22






,[317], 99,99






,[318], 99,99






,[319], 99,99






,[320], 99,99






,[321], 13,24






,[322], 99,99






,[323], 99,99






,[324], 12,29






,[325], 99,99






,[326], 7,22






,[327], 99,99






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 99,99






,[343], 99,99






,[344], 99,99






,[345], 99,99






,[346], 9,22






,[347], 99,99






,[348], 15,22






,[349], 99,99






,[350], 99,99






,[351], 99,99






,[352], 12,23






,[353], 99,99






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 99,99






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 99,99






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 99,99






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 99,99






,[378], 99,99






,[379], 14,17






,[380], 11,21






,[381], 99,99






,[382], 99,99






,[383], 99,99






,[384], 99,99






,[385], 99,99






,[386], 99,99






,[387], 99,99






,[388], 99,99






,[389], 99,99






,[390], 99,99






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 4,5






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 99,99






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 99,99






,[415], 99,99






,[416], 99,99






,[417], 99,99






,[418], 99,99






,[419], 99,99






,[420], 99,99






,[421], 99,99






,[422], 99,99






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 99,99






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 99,99






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 99,99






,[443], 6,18






,[444], 99,99






,[445], 18,19






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 99,99






,[453], 99,99






,[454], 99,99






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 99,99






,[463], 99,99






,[464], 99,99






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 99,99






,[476], 13,25






,[477], 99,99






,[478], 99,99






,[479], 99,99






,[480], 99,99






,[481], 99,99






,[482], 99,99






,[483], 14,24






,[484], 99,99






,[485], 99,99






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 99,99






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 99,99






,[506], 9,16






,[507], 7,19






,[508], 99,99






,[509], 99,99






,[510], 99,99






,[511], 10,16






,[512], 99,99






,[513], 99,99






,[514], 99,99






,[515], 99,99






,[516], 99,99






,[517], 99,99






,[518], 99,99






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 99,99






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 99,99






,[527], 99,99






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 99,99






,[534], 99,99






,[535], 99,99






,[536], 99,99






,[537], 99,99






,[538], 99,99






,[539], 15,24






,[540], 99,99






,[541], 99,99






,[542], 7,17






,[543], 99,99






,[544], 99,99






,[545], 8,14






,[546], 99,99






,[547], 99,99






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 11,18






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 99,99






,[571], 99,99






,[572], 14,20






,[573], 99,99






,[574], 15,17






,[575], 99,99






,[576], 7,17






,[577], 99,99






,[578], 99,99






,[579], 99,99






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 99,99






,[584], 99,99






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 99,99






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 7,24






,[603], 99,99






,[604], 99,99






,[605], 10,18






,[606], 6,12






,[607], 7,9






,[608], 99,99






,[609], 11,15






,[610], 99,99






,[611], 99,99






,[612], 99,99






,[613], 99,99






,[614], 99,99






,[615], 8,25






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 99,99






,[623], 99,99






,[624], 99,99






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 99,99






,[631], 99,99






,[632], 99,99






,[633], 99,99






,[634], 99,99






,[635], 99,99






,[636], 99,99






,[637], 15,15






,[638], 17,19






,[639], 10,14






,[640], 99,99






,[641], 99,99






,[642], 99,99






,[643], 99,99






,[644], 99,99






,[645], 99,99






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 99,99






,[656], 99,99






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 99,99






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 11,12






,[673], 99,99






,[674], 99,99






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 99,99






,[681], 99,99






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 99,99






,[686], 99,99






,[687], 99,99






,[688], 99,99






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 12,25






,[696], 99,99






,[697], 99,99






,[698], 99,99






,[699], 13,17






,[700], 99,99






,[701], 14,18






,[702], 14,14






,[703], 11,12






,[704], 12,12






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 99,99






,[710], 99,99






,[711], 99,99






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 7,8






,[719], 99,99






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 11,15






,[726], 99,99






,[727], 99,99






,[728], 7,24






,[729], 99,99






,[730], 99,99






,[731], 99,99






,[732], 99,99






,[733], 99,99






,[734], 99,99






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 99,99






,[741], 99,99






,[742], 9,21






,[743], 99,99






,[744], 6,26






,[745], 99,99






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 13,15






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 9,23






,[758], 14,16






,[759], 6,23






,[760], 9,24






,[761], 14,18






,[762], 99,99






,[763], 99,99






,[764], 99,99






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 99,99






,[770], 14,14






,[771], 99,99






,[772], 99,99






,[773], 99,99






,[774], 99,99






,[775], 7,21






,[776], 99,99






,[777], 99,99






,[778], 99,99






,[779], 99,99






,[780], 9,14






,[781], 99,99






,[782], 99,99






,[783], 99,99






,[784], 99,99






,[785], 10,10






,[786], 99,99






,[787], 99,99






,[788], 99,99






,[789], 99,99






,[790], 4,30






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 8,14






,[795], 99,99






,[796], 99,99






,[797], 5,14






,[798], 99,99






,[799], 99,99






,[800], 7,11






,[801], 99,99






,[802], 99,99






,[803], 99,99






,[804], 99,99






,[805], 99,99






,[806], 99,99






,[807], 99,99






,[808], 99,99






,[809], 99,99






,[810], 99,99






,[811], 6,8






,[812], 99,99






,[813], 99,99






,[814], 99,99






,[815], 12,15






,[816], 99,99






,[817], 99,99






,[818], 99,99






,[819], 99,99






,[820], 8,29






,[821], 99,99






,[822], 4,34






,[823], 99,99






,[824], 99,99






,[825], 6,22






,[826], 6,12






,[827], 99,99






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 99,99






,[833], 99,99






,[834], 99,99






,[835], 99,99






,[836], 99,99






,[837], 8,25






,[838], 99,99






,[839], 99,99






,[840], 3,29






,[841], 5,25






,[842], 99,99






,[843], 99,99






,[844], 8,14






,[845], 99,99






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 5,11






,[851], 12,22






,[852], 7,33






,[853], 99,99






,[854], 99,99






,[855], 99,99






,[856], 99,99






,[857], 11,18






,[858], 99,99






,[859], 99,99






,[860], 99,99






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 99,99






,[865], 99,99






,[866], 99,99






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 14,29






,[873], 99,99






,[874], 99,99






,[875], 99,99






,[876], 99,99






,[877], 9,25






,[878], 99,99






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 99,99






,[883], 99,99






,[884], 99,99






,[885], 23,27






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 12,15






,[890], 99,99






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 10,10






,[896], 8,11






,[897], 8,10






,[898], 99,99






,[899], 99,99






,[900], 99,99






,[901], 99,99






,[902], 99,99






,[903], 99,99






,[904], 7,24






,[905], 99,99






,[906], 99,99






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 99,99






,[919], 99,99






,[920], 99,99






,[921], 18,18






,[922], 99,99






,[923], 99,99






,[924], 99,99






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 11,13






,[930], 99,99






,[931], 99,99






