



,,[90]
,[213], 99,99






,[214], 99,99






,[215], 99,99






,[216], 99,99






,[217], 22,32






,[218], 99,99






,[219], 99,99






,[220], 99,99






,[221], 99,99






,[222], 99,99






,[223], 21,34






,[224], 99,99






,[225], 99,99






,[226], 25,36






,[227], 99,99






,[228], 34,36






,[229], 99,99






,[230], 99,99






,[231], 99,99






,[232], 99,99






,[233], 99,99






,[234], 99,99






,[235], 99,99






,[236], 99,99






,[237], 99,99






,[238], 99,99






,[239], 99,99






,[240], 99,99






,[241], 99,99






,[242], 99,99






,[243], 99,99






,[244], 99,99






,[245], 99,99






,[246], 99,99






,[247], 99,99






,[248], 99,99






,[249], 99,99






,[250], 99,99






,[251], 23,27






,[252], 99,99






,[253], 99,99






,[254], 99,99






,[255], 99,99






,[256], 99,99






,[257], 29,36






,[258], 22,29






,[259], 99,99






,[260], 99,99






,[261], 99,99






,[262], 22,35






,[263], 99,99






,[264], 99,99






,[265], 99,99






,[266], 99,99






,[267], 99,99






,[268], 99,99






,[269], 99,99






,[270], 99,99






,[271], 99,99






,[272], 99,99






,[273], 99,99






,[274], 99,99






,[275], 99,99






,[276], 99,99






,[277], 99,99






,[278], 99,99






,[279], 28,30






,[280], 27,29






,[281], 99,99






,[282], 99,99






,[283], 99,99






,[284], 99,99






,[285], 99,99






,[286], 99,99






,[287], 99,99






,[288], 99,99






,[289], 99,99






,[290], 26,29






,[291], 28,35






,[292], 99,99






,[293], 99,99






,[294], 99,99






,[295], 18,28






,[296], 99,99






,[297], 99,99






,[298], 99,99






,[299], 99,99






,[300], 99,99






,[301], 99,99






,[302], 99,99






,[303], 99,99






,[304], 99,99






,[305], 99,99






,[306], 99,99






,[307], 99,99






,[308], 99,99






,[309], 99,99






,[310], 99,99






,[311], 27,35






,[312], 99,99






,[313], 99,99






,[314], 99,99






,[315], 15,27






,[316], 99,99






,[317], 99,99






,[318], 99,99






,[319], 32,45






,[320], 99,99






,[321], 32,36






,[322], 99,99






,[323], 99,99






,[324], 99,99






,[325], 29,34






,[326], 23,31






,[327], 99,99






,[328], 99,99






,[329], 99,99






,[330], 99,99






,[331], 99,99






,[332], 99,99






,[333], 99,99






,[334], 99,99






,[335], 99,99






,[336], 99,99






,[337], 99,99






,[338], 99,99






,[339], 99,99






,[340], 99,99






,[341], 99,99






,[342], 12,16






,[343], 19,27






,[344], 99,99






,[345], 99,99






,[346], 99,99






,[347], 99,99






,[348], 99,99






,[349], 99,99






,[350], 99,99






,[351], 99,99






,[352], 99,99






,[353], 99,99






,[354], 99,99






,[355], 99,99






,[356], 99,99






,[357], 99,99






,[358], 99,99






,[359], 99,99






,[360], 99,99






,[361], 99,99






,[362], 99,99






,[363], 99,99






,[364], 99,99






,[365], 99,99






,[366], 99,99






,[367], 15,16






,[368], 99,99






,[369], 99,99






,[370], 99,99






,[371], 14,14






,[372], 99,99






,[373], 99,99






,[374], 99,99






,[375], 99,99






,[376], 99,99






,[377], 20,29






,[378], 27,33






,[379], 99,99






,[380], 99,99






,[381], 99,99






,[382], 27,31






,[383], 99,99






,[384], 99,99






,[385], 99,99






,[386], 33,34






,[387], 99,99






,[388], 99,99






,[389], 31,33






,[390], 27,36






,[391], 99,99






,[392], 99,99






,[393], 99,99






,[394], 99,99






,[395], 99,99






,[396], 99,99






,[397], 99,99






,[398], 99,99






,[399], 99,99






,[400], 99,99






,[401], 99,99






,[402], 99,99






,[403], 99,99






,[404], 99,99






,[405], 9,10






,[406], 99,99






,[407], 99,99






,[408], 99,99






,[409], 18,30






,[410], 99,99






,[411], 99,99






,[412], 99,99






,[413], 99,99






,[414], 24,30






,[415], 99,99






,[416], 29,29






,[417], 31,32






,[418], 99,99






,[419], 27,34






,[420], 99,99






,[421], 99,99






,[422], 99,99






,[423], 99,99






,[424], 99,99






,[425], 99,99






,[426], 99,99






,[427], 99,99






,[428], 99,99






,[429], 25,27






,[430], 99,99






,[431], 99,99






,[432], 99,99






,[433], 99,99






,[434], 99,99






,[435], 99,99






,[436], 6,10






,[437], 99,99






,[438], 99,99






,[439], 99,99






,[440], 99,99






,[441], 99,99






,[442], 23,33






,[443], 26,28






,[444], 23,26






,[445], 99,99






,[446], 99,99






,[447], 99,99






,[448], 99,99






,[449], 99,99






,[450], 99,99






,[451], 99,99






,[452], 36,37






,[453], 99,99






,[454], 99,99






,[455], 99,99






,[456], 99,99






,[457], 99,99






,[458], 99,99






,[459], 99,99






,[460], 99,99






,[461], 99,99






,[462], 7,8






,[463], 23,29






,[464], 15,20






,[465], 99,99






,[466], 99,99






,[467], 99,99






,[468], 99,99






,[469], 99,99






,[470], 99,99






,[471], 99,99






,[472], 99,99






,[473], 99,99






,[474], 99,99






,[475], 99,99






,[476], 33,33






,[477], 26,29






,[478], 17,28






,[479], 21,22






,[480], 99,99






,[481], 99,99






,[482], 25,32






,[483], 99,99






,[484], 99,99






,[485], 26,40






,[486], 99,99






,[487], 99,99






,[488], 99,99






,[489], 99,99






,[490], 99,99






,[491], 99,99






,[492], 99,99






,[493], 99,99






,[494], 10,12






,[495], 99,99






,[496], 99,99






,[497], 99,99






,[498], 99,99






,[499], 99,99






,[500], 99,99






,[501], 99,99






,[502], 99,99






,[503], 99,99






,[504], 99,99






,[505], 25,33






,[506], 99,99






,[507], 27,31






,[508], 99,99






,[509], 22,27






,[510], 99,99






,[511], 99,99






,[512], 22,24






,[513], 99,99






,[514], 99,99






,[515], 24,26






,[516], 34,37






,[517], 99,99






,[518], 25,30






,[519], 99,99






,[520], 99,99






,[521], 99,99






,[522], 18,18






,[523], 99,99






,[524], 99,99






,[525], 99,99






,[526], 15,16






,[527], 15,27






,[528], 99,99






,[529], 99,99






,[530], 99,99






,[531], 99,99






,[532], 99,99






,[533], 16,16






,[534], 99,99






,[535], 99,99






,[536], 21,28






,[537], 99,99






,[538], 25,33






,[539], 99,99






,[540], 99,99






,[541], 99,99






,[542], 18,22






,[543], 14,21






,[544], 22,22






,[545], 99,99






,[546], 99,99






,[547], 22,26






,[548], 99,99






,[549], 99,99






,[550], 99,99






,[551], 99,99






,[552], 99,99






,[553], 99,99






,[554], 99,99






,[555], 99,99






,[556], 99,99






,[557], 99,99






,[558], 99,99






,[559], 99,99






,[560], 99,99






,[561], 99,99






,[562], 99,99






,[563], 99,99






,[564], 99,99






,[565], 99,99






,[566], 99,99






,[567], 99,99






,[568], 99,99






,[569], 99,99






,[570], 26,29






,[571], 23,33






,[572], 19,25






,[573], 23,23






,[574], 99,99






,[575], 17,23






,[576], 99,99






,[577], 15,18






,[578], 99,99






,[579], 99,99






,[580], 99,99






,[581], 99,99






,[582], 99,99






,[583], 99,99






,[584], 29,34






,[585], 99,99






,[586], 99,99






,[587], 99,99






,[588], 99,99






,[589], 99,99






,[590], 99,99






,[591], 21,23






,[592], 99,99






,[593], 99,99






,[594], 99,99






,[595], 99,99






,[596], 99,99






,[597], 99,99






,[598], 99,99






,[599], 99,99






,[600], 99,99






,[601], 99,99






,[602], 99,99






,[603], 21,26






,[604], 99,99






,[605], 24,24






,[606], 15,25






,[607], 14,17






,[608], 16,17






,[609], 15,18






,[610], 99,99






,[611], 16,24






,[612], 99,99






,[613], 99,99






,[614], 99,99






,[615], 99,99






,[616], 99,99






,[617], 99,99






,[618], 99,99






,[619], 99,99






,[620], 99,99






,[621], 99,99






,[622], 11,14






,[623], 21,22






,[624], 9,15






,[625], 99,99






,[626], 99,99






,[627], 99,99






,[628], 99,99






,[629], 99,99






,[630], 25,30






,[631], 99,99






,[632], 99,99






,[633], 29,34






,[634], 99,99






,[635], 99,99






,[636], 16,28






,[637], 24,24






,[638], 99,99






,[639], 99,99






,[640], 13,21






,[641], 99,99






,[642], 21,23






,[643], 26,29






,[644], 25,26






,[645], 28,29






,[646], 99,99






,[647], 99,99






,[648], 99,99






,[649], 99,99






,[650], 99,99






,[651], 99,99






,[652], 99,99






,[653], 99,99






,[654], 99,99






,[655], 15,17






,[656], 13,15






,[657], 99,99






,[658], 99,99






,[659], 99,99






,[660], 99,99






,[661], 99,99






,[662], 99,99






,[663], 99,99






,[664], 99,99






,[665], 99,99






,[666], 99,99






,[667], 99,99






,[668], 15,22






,[669], 99,99






,[670], 99,99






,[671], 99,99






,[672], 10,17






,[673], 99,99






,[674], 15,21






,[675], 99,99






,[676], 99,99






,[677], 99,99






,[678], 99,99






,[679], 99,99






,[680], 27,35






,[681], 34,34






,[682], 99,99






,[683], 99,99






,[684], 99,99






,[685], 10,16






,[686], 12,13






,[687], 15,16






,[688], 8,13






,[689], 99,99






,[690], 99,99






,[691], 99,99






,[692], 99,99






,[693], 99,99






,[694], 99,99






,[695], 99,99






,[696], 99,99






,[697], 99,99






,[698], 24,24






,[699], 17,23






,[700], 24,27






,[701], 99,99






,[702], 18,20






,[703], 14,17






,[704], 99,99






,[705], 99,99






,[706], 99,99






,[707], 99,99






,[708], 99,99






,[709], 26,32






,[710], 99,99






,[711], 31,34






,[712], 99,99






,[713], 99,99






,[714], 99,99






,[715], 99,99






,[716], 99,99






,[717], 99,99






,[718], 12,14






,[719], 16,17






,[720], 99,99






,[721], 99,99






,[722], 99,99






,[723], 99,99






,[724], 99,99






,[725], 25,25






,[726], 99,99






,[727], 99,99






,[728], 99,99






,[729], 99,99






,[730], 99,99






,[731], 21,32






,[732], 99,99






,[733], 12,16






,[734], 11,18






,[735], 99,99






,[736], 99,99






,[737], 99,99






,[738], 99,99






,[739], 99,99






,[740], 99,99






,[741], 28,36






,[742], 99,99






,[743], 99,99






,[744], 99,99






,[745], 99,99






,[746], 99,99






,[747], 99,99






,[748], 99,99






,[749], 99,99






,[750], 99,99






,[751], 99,99






,[752], 99,99






,[753], 99,99






,[754], 99,99






,[755], 99,99






,[756], 99,99






,[757], 99,99






,[758], 26,27






,[759], 99,99






,[760], 99,99






,[761], 99,99






,[762], 99,99






,[763], 24,26






,[764], 99,99






,[765], 99,99






,[766], 99,99






,[767], 99,99






,[768], 99,99






,[769], 12,12






,[770], 99,99






,[771], 99,99






,[772], 99,99






,[773], 99,99






,[774], 13,28






,[775], 99,99






,[776], 28,40






,[777], 99,99






,[778], 99,99






,[779], 99,99






,[780], 16,19






,[781], 99,99






,[782], 99,99






,[783], 11,18






,[784], 99,99






,[785], 99,99






,[786], 99,99






,[787], 9,15






,[788], 99,99






,[789], 99,99






,[790], 99,99






,[791], 99,99






,[792], 99,99






,[793], 99,99






,[794], 19,21






,[795], 99,99






,[796], 99,99






,[797], 99,99






,[798], 99,99






,[799], 99,99






,[800], 99,99






,[801], 14,17






,[802], 12,17






,[803], 99,99






,[804], 99,99






,[805], 99,99






,[806], 99,99






,[807], 99,99






,[808], 99,99






,[809], 99,99






,[810], 16,20






,[811], 99,99






,[812], 99,99






,[813], 16,18






,[814], 99,99






,[815], 21,21






,[816], 99,99






,[817], 13,15






,[818], 16,17






,[819], 99,99






,[820], 36,39






,[821], 99,99






,[822], 99,99






,[823], 38,40






,[824], 99,99






,[825], 99,99






,[826], 99,99






,[827], 18,23






,[828], 99,99






,[829], 99,99






,[830], 99,99






,[831], 99,99






,[832], 13,15






,[833], 99,99






,[834], 99,99






,[835], 99,99






,[836], 99,99






,[837], 99,99






,[838], 99,99






,[839], 99,99






,[840], 99,99






,[841], 99,99






,[842], 99,99






,[843], 99,99






,[844], 15,21






,[845], 4,10






,[846], 99,99






,[847], 99,99






,[848], 99,99






,[849], 99,99






,[850], 15,23






,[851], 99,99






,[852], 99,99






,[853], 99,99






,[854], 23,35






,[855], 99,99






,[856], 29,39






,[857], 99,99






,[858], 99,99






,[859], 99,99






,[860], 18,21






,[861], 99,99






,[862], 99,99






,[863], 99,99






,[864], 15,15






,[865], 99,99






,[866], 13,19






,[867], 99,99






,[868], 99,99






,[869], 99,99






,[870], 99,99






,[871], 99,99






,[872], 99,99






,[873], 99,99






,[874], 99,99






,[875], 99,99






,[876], 99,99






,[877], 99,99






,[878], 99,99






,[879], 99,99






,[880], 99,99






,[881], 99,99






,[882], 26,33






,[883], 99,99






,[884], 99,99






,[885], 99,99






,[886], 99,99






,[887], 99,99






,[888], 99,99






,[889], 15,20






,[890], 21,24






,[891], 99,99






,[892], 99,99






,[893], 99,99






,[894], 99,99






,[895], 99,99






,[896], 18,19






,[897], 12,16






,[898], 99,99






,[899], 99,99






,[900], 99,99






,[901], 99,99






,[902], 99,99






,[903], 99,99






,[904], 99,99






,[905], 99,99






,[906], 99,99






,[907], 99,99






,[908], 99,99






,[909], 99,99






,[910], 99,99






,[911], 99,99






,[912], 99,99






,[913], 99,99






,[914], 99,99






,[915], 99,99






,[916], 99,99






,[917], 99,99






,[918], 25,39






,[919], 99,99






,[920], 99,99






,[921], 99,99






,[922], 99,99






,[923], 99,99






,[924], 16,16






,[925], 99,99






,[926], 99,99






,[927], 99,99






,[928], 99,99






,[929], 99,99






,[930], 99,99






,[931], 99,99






